2458209.9969500001 0.2640000000 0.0270000000
2458210.9005399998 -0.0340000000 0.0230000000
2458210.9513200000 -0.0580000000 0.0230000000
2458210.9702599999 0.0880000000 0.0230000000
2458210.9711900000 0.0010000000 0.0240000000
2458210.9721100000 -0.0260000000 0.0230000000
2458210.9821199998 -0.0030000000 0.0220000000
2458210.9928600001 -0.0140000000 0.0230000000
2458211.0008999999 0.0170000000 0.0240000000
2458211.0184700000 -0.0350000000 0.0230000000
2458211.9038800001 -0.0090000000 0.0240000000
2458211.9267099998 0.0820000000 0.0250000000
2458211.9507700000 0.0220000000 0.0240000000
2458211.9970300002 -0.0370000000 0.0230000000
2458212.0022300002 0.0920000000 0.0250000000
2458216.8897899999 0.0210000000 0.0280000000
2458216.9985699998 -0.0105000000 0.0320000000
2458217.0010299999 0.1160000000 0.0300000000
2458217.0197399999 -0.0450000000 0.0270000000
2458217.9134600000 0.0260000000 0.0280000000
2458217.9207500000 0.0230000000 0.0280000000
2458217.9420699999 -0.0400000000 0.0270000000
2458217.9762800001 0.1840000000 0.0310000000
2458217.9971799999 0.0080000000 0.0280000000
2458218.9198500002 0.0000000000 0.0280000000
2458219.9297600002 0.0660000000 0.0290000000
2458219.9834300000 0.0650000000 0.0290000000
2458219.9839200000 -0.0265000000 0.0310000000
2458220.0030700001 0.0100000000 0.0280000000
2458220.0035600001 -0.0645000000 0.0310000000
2458222.9635100001 0.0465000000 0.0330000000
2458222.9982500002 -0.0595000000 0.0310000000
2458227.8628600002 0.0300000000 0.0240000000
2458228.9751800001 0.0300000000 0.0240000000
2458228.9915000000 0.0080000000 0.0220000000
2458230.8826199998 0.0490000000 0.0240000000
2458230.9081199998 -0.0350000000 0.0230000000
2458230.9279700001 -0.0310000000 0.0270000000
2458230.9484000001 -0.0510000000 0.0270000000
2458230.9872800000 0.0650000000 0.0240000000
2458231.7999100001 0.0000000000 0.0280000000
2458231.9026400000 0.0280000000 0.0240000000
2458231.9264600002 -0.0050000000 0.0240000000
2458231.9453500002 0.0120000000 0.0230000000
2458231.9462700002 -0.0190000000 0.0230000000
2458231.9472099999 0.0510000000 0.0240000000
2458231.9654500000 0.0150000000 0.0240000000
2458231.9663800001 0.0230000000 0.0240000000
2458231.9903400000 0.0990000000 0.0240000000
2458231.9922600002 0.0140000000 0.0240000000
2458234.8709900002 -0.0250000000 0.0230000000
2458234.9264500001 0.0440000000 0.0240000000
2458234.9494900000 0.0500000000 0.0240000000
2458234.9699700000 0.0100000000 0.0230000000
2458234.9704600000 0.0190000000 0.0240000000
2458234.9714000002 0.0000000000 0.0240000000
2458234.9910900001 0.0130000000 0.0230000000
2458234.9920100002 0.0330000000 0.0240000000
2458234.9929499999 0.1230000000 0.0250000000
2458235.8859600001 -0.0590000000 0.0230000000
2458235.9074200001 -0.0170000000 0.0230000000
2458235.9285499998 -0.0420000000 0.0230000000
2458235.9559999998 -0.0150000000 0.0230000000
2458235.9654540992 0.3746919278 0.0375054660
2458235.9656300000 0.3870000000 0.0290000000
2458235.9924200000 0.0020000000 0.0240000000
2458236.8010000000 0.0370000000 0.0240000000
2458236.8814599998 0.0390000000 0.0240000000
2458236.9073999999 0.0130000000 0.0240000000
2458236.9257000000 0.0360000000 0.0240000000
2458236.9791999999 0.0110000000 0.0240000000
2458236.9944699998 0.1940000000 0.0260000000
2458237.8493700000 0.0070000000 0.0240000000
2458237.8621100001 -0.0540000000 0.0230000000
2458237.8903999999 -0.0410000000 0.0230000000
2458237.8913300000 -0.0290000000 0.0230000000
2458237.8947899998 -0.0620000000 0.0220000000
2458237.9426600002 -0.0580000000 0.0230000000
2458237.9775800002 -0.0620000000 0.0230000000
2458237.9893999998 0.0860000000 0.0230000000
2458237.9912500000 0.0420000000 0.0240000000
2458237.9921700000 -0.0260000000 0.0230000000
2458242.8415000001 0.0070000000 0.0280000000
2458242.8626100002 0.0000000000 0.0280000000
2458242.9168600002 -0.0530000000 0.0230000000
2458242.9357599998 -0.0410000000 0.0230000000
2458242.9554200000 -0.0360000000 0.0230000000
2458242.9563500001 -0.0510000000 0.0230000000
2458242.9881600002 -0.0015000000 0.0500000000
2458244.8686000002 0.1110000000 0.0300000000
2458244.9292100002 0.0060000000 0.0240000000
2458244.9432199998 -0.0030000000 0.0240000000
2458244.9679700001 -0.0020000000 0.0280000000
2458244.9894200000 0.0230000000 0.0280000000
2458246.7809899999 -0.0135000000 0.0490000000
2458246.8669599998 0.0010000000 0.0240000000
2458246.9093399998 0.0000000000 0.0280000000
2458246.9275900000 -0.0220000000 0.0270000000
2458246.9469499998 0.0600000000 0.0290000000
2458246.9755000002 0.0670000000 0.0250000000
2458246.9874999998 0.0200000000 0.0240000000
2458249.8651399999 0.0250000000 0.0240000000
2458249.8909800001 0.0450000000 0.0240000000
2458249.9048400000 0.0100000000 0.0280000000
2458249.9281100002 -0.0590000000 0.0270000000
2458249.9505154765 0.4590015402 0.0570283165
2458249.9506899999 0.3850000000 0.0360000000
2458249.9641000000 0.0250000000 0.0280000000
2458252.8844300001 -0.0060000000 0.0280000000
2458252.9089799998 -0.0080000000 0.0280000000
2458252.9433499998 0.0040000000 0.0220000000
2458252.9438299998 0.0060000000 0.0240000000
2458252.9461500002 0.0120000000 0.0240000000
2458252.9743200000 -0.0070000000 0.0240000000
2458252.9903699998 0.0095000000 0.0320000000
2458252.9908599998 0.0130000000 0.0280000000
2458252.9917700002 -0.0210000000 0.0270000000
2458254.9164600000 -0.0160000000 0.0230000000
2458254.9328299998 -0.0070000000 0.0240000000
2458254.9508799999 0.0070000000 0.0240000000
2458254.9730099998 0.0110000000 0.0280000000
2458255.8287399998 -0.0140000000 0.0280000000
2458255.8835300002 0.0190000000 0.0240000000
2458255.9082100000 -0.0110000000 0.0240000000
2458255.9105400001 0.0460000000 0.0240000000
2458255.9376200000 0.0080000000 0.0220000000
2458255.9381100000 0.0080000000 0.0240000000
2458255.9484299999 -0.0110000000 0.0280000000
2458255.9735400002 0.0215000000 0.0320000000
2458255.9740200001 0.0100000000 0.0280000000
2458255.9749400001 -0.0410000000 0.0270000000
2458255.9892099998 -0.1495000000 0.0450000000
2458256.9313400001 0.0470000000 0.0290000000
2458256.9495399999 0.0410000000 0.0290000000
2458256.9748499999 -0.0050000000 0.0280000000
2458257.8479300002 -0.0230000000 0.0270000000
2458257.8911600001 0.0090000000 0.0280000000
2458257.9095700001 -0.0280000000 0.0270000000
2458257.9292700002 0.0230000000 0.0280000000
2458257.9494800000 -0.0160000000 0.0280000000
2458257.9772700001 -0.0060000000 0.0280000000
2458258.8445299999 -0.0130000000 0.0230000000
2458258.8684100001 -0.0120000000 0.0240000000
2458258.9004400000 0.0800000000 0.0290000000
2458258.9306700001 0.1380000000 0.0300000000
2458258.9315800001 -0.0270000000 0.0270000000
2458258.9502900001 0.0610000000 0.0290000000
2458258.9512100001 0.0765000000 0.0330000000
2458258.9668500000 0.0540000000 0.0240000000
2458258.9686799999 0.0160000000 0.0240000000
2458258.9696300002 0.0130000000 0.0230000000
2458259.9387099999 0.0130000000 0.0240000000
2458259.9520899998 0.0190000000 0.0280000000
2458261.7819599998 -0.0625000000 0.0480000000
2458261.9380999999 0.0080000000 0.0240000000
2458261.9550399999 -0.0120000000 0.0240000000
2458261.9559499999 0.0020000000 0.0240000000
2458261.9573499998 -0.0100000000 0.0220000000
2458261.9582600002 0.0240000000 0.0230000000
2458262.8300600001 0.0150000000 0.0280000000
2458262.8669900000 -0.0170000000 0.0270000000
2458262.8908400000 0.0385000000 0.0330000000
2458262.8936800002 0.0310000000 0.0280000000
2458262.9147800002 0.0150000000 0.0240000000
2458262.9244300001 0.0390000000 0.0240000000
2458262.9501899998 0.0490000000 0.0230000000
2458262.9520700001 -0.0060000000 0.0240000000
2458263.8077300000 -0.0080000000 0.0240000000
2458263.8859399999 0.0270000000 0.0280000000
2458263.9113200000 0.0350000000 0.0280000000
2458263.9314600001 -0.0565000000 0.0310000000
2458263.9333100002 0.0370000000 0.0280000000
2458263.9500199999 0.1200000000 0.0240000000
2458263.9519099998 0.0270000000 0.0240000000
2458263.9748700000 0.0150000000 0.0240000000
2458266.8187799999 -0.0190000000 0.0270000000
2458266.8499599998 -0.0410000000 0.0270000000
2458266.8513600002 -0.0555000000 0.0310000000
2458266.8538600001 0.2215000000 0.0370000000
2458266.8676300002 0.2480000000 0.0330000000
2458266.8700500000 -0.0250000000 0.0270000000
2458266.9307599999 0.0200000000 0.0240000000
2458266.9547100002 0.0160000000 0.0240000000
2458266.9732499998 0.0100000000 0.0230000000
2458266.9750799998 0.0640000000 0.0230000000
2458266.9760099999 0.0260000000 0.0240000000
2458266.9769199998 -0.0420000000 0.0230000000
2458267.7673700000 -0.0395000000 0.0480000000
2458267.8849800001 -0.0590000000 0.0270000000
2458267.9753200002 -0.0250000000 0.0230000000
2458268.8823899999 -0.0500000000 0.0270000000
2458268.8847500002 -0.0185000000 0.0310000000
2458268.8852200001 -0.0255000000 0.0310000000
2458268.9016300002 0.0240000000 0.0280000000
2458268.9293000000 -0.0395000000 0.0310000000
2458268.9302300001 -0.0150000000 0.0280000000
2458268.9743700000 0.1010000000 0.0240000000
2458268.9762300001 0.0460000000 0.0240000000
2458269.8005300001 0.3260000000 0.0280000000
2458269.8014400001 0.0180000000 0.0240000000
2458269.8234700002 0.0040000000 0.0220000000
2458269.8243800001 -0.0680000000 0.0220000000
2458269.8248700001 0.0580000000 0.0240000000
2458269.8743799999 0.0120000000 0.0280000000
2458269.8864400000 0.0300000000 0.0280000000
2458269.8873600001 -0.0010000000 0.0280000000
2458269.9052200001 0.0045000000 0.0320000000
2458269.9081299999 -0.0200000000 0.0270000000
2458269.9090600000 0.0525000000 0.0330000000
2458269.9439099999 -0.0740000000 0.0230000000
2458270.8655300001 -0.0255000000 0.0310000000
2458270.8668900002 0.0325000000 0.0320000000
2458270.8994399998 0.0845000000 0.0340000000
2458270.9519400001 0.0610000000 0.0230000000
2458271.9208399998 -0.0135000000 0.0310000000
2458271.9655399998 -0.0090000000 0.0220000000
2458272.8290900001 -0.0030000000 0.0280000000
2458272.8732099999 0.0385000000 0.0510000000
2458272.8924599998 -0.0090000000 0.0240000000
2458272.8947700001 -0.0090000000 0.0240000000
2458272.9093999998 -0.0180000000 0.0220000000
2458272.9103700002 -0.0300000000 0.0220000000
2458272.9122299999 0.0180000000 0.0240000000
2458272.9362900001 0.0160000000 0.0240000000
2458272.9527099999 0.0010000000 0.0280000000
2458272.9536299999 -0.0430000000 0.0270000000
2458272.9541300000 -0.0105000000 0.0320000000
2458272.9550399999 -0.0155000000 0.0310000000
2458272.9702300001 -0.0100000000 0.0280000000
2458273.9516900000 0.0210000000 0.0230000000
2458274.8018800002 -0.0210000000 0.0270000000
2458274.8281999999 -0.0210000000 0.0270000000
2458274.8286899999 -0.0005000000 0.0320000000
2458274.8432900002 -0.0050000000 0.0280000000
2458274.8881399999 -0.0110000000 0.0240000000
2458274.9050599998 -0.0050000000 0.0220000000
2458274.9059799998 0.0260000000 0.0240000000
2458274.9228900000 0.0170000000 0.0240000000
2458275.8752000001 -0.0080000000 0.0280000000
2458275.8938300000 0.0040000000 0.0280000000
2458275.9140800000 -0.0210000000 0.0270000000
2458275.9150000000 0.0040000000 0.0280000000
2458276.8536999999 -0.0390000000 0.0230000000
2458276.8703100001 -0.0240000000 0.0230000000
2458276.8707900001 0.0090000000 0.0220000000
2458276.8884700001 0.0040000000 0.0240000000
2458276.9284999999 0.0315000000 0.0320000000
2458276.9290000000 -0.0130000000 0.0280000000
2458276.9579500002 0.0070000000 0.0280000000
2458276.9709800002 -0.0200000000 0.0270000000
2458277.8091899999 -0.0125000000 0.0490000000
2458277.8210800001 -0.0020000000 0.0240000000
2458277.8507800000 0.0030000000 0.0240000000
2458277.8679900002 -0.0010000000 0.0240000000
2458277.8684700001 0.0150000000 0.0230000000
2458277.8908400000 0.0040000000 0.0280000000
2458277.8917600000 0.0385000000 0.0330000000
2458277.9053600002 0.0030000000 0.0280000000
2458277.9362200000 -0.0290000000 0.0270000000
2458278.8028099998 0.0580000000 0.0290000000
2458278.8288099999 0.0290000000 0.0280000000
2458278.8297199998 -0.0080000000 0.0280000000
2458278.8744899998 -0.0500000000 0.0230000000
2458278.8827999998 -0.0050000000 0.0220000000
2458278.8837400000 -0.0020000000 0.0220000000
2458278.8851399999 -0.0040000000 0.0240000000
2458278.8860499999 0.0090000000 0.0240000000
2458278.9030700000 -0.0130000000 0.0230000000
2458278.9542000000 -0.0195000000 0.0310000000
2458278.9560300000 0.0075000000 0.0320000000
2458278.9565200000 -0.0010000000 0.0280000000
2458279.8312100000 -0.0060000000 0.0240000000
2458279.8513699998 -0.0220000000 0.0230000000
2458279.8675500001 -0.0170000000 0.0230000000
2458279.8686099998 -0.0190000000 0.0220000000
2458279.8943352718 0.3659707779 0.0482702864
2458279.8945100000 0.4200000000 0.0370000000
2458279.9125000001 0.0055000000 0.0320000000
2458279.9134200001 -0.0310000000 0.0270000000
2458280.8289000001 0.0100000000 0.0280000000
2458280.8462299998 -0.0190000000 0.0270000000
2458280.8669699999 0.1325000000 0.0350000000
2458280.8683799999 0.0230000000 0.0280000000
2458280.9070400000 -0.0250000000 0.0230000000
2458280.9079700001 -0.0010000000 0.0220000000
2458280.9327900000 0.0270000000 0.0240000000
2458280.9590900000 -0.0070000000 0.0240000000
2458281.8082099999 -0.0245000000 0.0490000000
2458281.8340500002 0.0150000000 0.0280000000
2458281.8396499939 0.4599407876 0.0475510739
2458281.8398199999 0.3990000000 0.0360000000
2458281.8658500002 0.0090000000 0.0280000000
2458281.8675788236 0.2738700234 0.0402330344
2458281.8677500002 0.2720000000 0.0330000000
2458281.8939600000 -0.0180000000 0.0230000000
2458281.8948800000 0.0000000000 0.0240000000
2458281.9092100002 -0.0350000000 0.0220000000
2458281.9101300002 0.1430000000 0.0240000000
2458281.9129499998 -0.0210000000 0.0230000000
2458281.9381700000 0.0870000000 0.0250000000
2458281.9583899998 0.0055000000 0.0320000000
2458281.9593099998 -0.0035000000 0.0320000000
2458282.8280600002 -0.0170000000 0.0270000000
2458282.8493700000 -0.0080000000 0.0280000000
2458282.8751400001 -0.0230000000 0.0230000000
2458282.8900500000 0.0050000000 0.0240000000
2458282.8914500000 -0.0080000000 0.0220000000
2458282.9122299999 -0.0030000000 0.0240000000
2458282.9484399999 0.0220000000 0.0280000000
2458282.9498600001 0.0475000000 0.0330000000
2458283.8084399998 -0.0010000000 0.0240000000
2458283.8519899999 0.0180000000 0.0280000000
2458283.8630700000 -0.0190000000 0.0270000000
2458283.8949199999 0.0205000000 0.0320000000
2458283.8958500000 -0.0320000000 0.0270000000
2458283.9079399998 -0.0090000000 0.0220000000
2458283.9093300002 -0.0330000000 0.0230000000
2458283.9334499999 0.0020000000 0.0240000000
2458284.8481200002 0.0195000000 0.0320000000
2458284.8486100002 0.0410000000 0.0290000000
2458284.8536899998 0.0320000000 0.0280000000
2458284.8546000002 0.0305000000 0.0320000000
2458284.8753900002 0.0030000000 0.0240000000
2458284.8763100002 -0.0070000000 0.0240000000
2458284.8887900002 -0.0070000000 0.0240000000
2458284.8906899998 0.0070000000 0.0220000000
2458284.8916000002 0.0030000000 0.0220000000
2458285.8186900001 0.0020000000 0.0280000000
2458285.8871100000 -0.0050000000 0.0280000000
2458285.9168300000 0.0060000000 0.0280000000
2458285.9252200001 0.0130000000 0.0240000000
2458285.9566455539 0.1219630580 0.0231967641
2458285.9568200000 0.1380000000 0.0250000000
2458285.9702800000 0.1715000000 0.0570000000
2458286.8100899998 0.0000000000 0.0280000000
2458286.8317100001 -0.0380000000 0.0270000000
2458286.9173200000 0.0050000000 0.0240000000
2458286.9271700000 0.0060000000 0.0240000000
2458286.9590400001 0.0040000000 0.0240000000
2458287.8248600001 -0.0090000000 0.0280000000
2458287.8271800000 0.0180000000 0.0280000000
2458287.9124300000 -0.0070000000 0.0220000000
2458287.9133500000 0.0180000000 0.0240000000
2458287.9387900000 0.0420000000 0.0240000000
2458287.9547999999 0.0295000000 0.0320000000
2458287.9557200000 0.0040000000 0.0280000000
2458288.8117200001 -0.0080000000 0.0280000000
2458288.8261299999 0.0120000000 0.0280000000
2458288.8653299999 -0.0080000000 0.0240000000
2458288.8938400000 0.0020000000 0.0240000000
2458288.9062899998 -0.0080000000 0.0240000000
2458288.9512200002 -0.0120000000 0.0280000000
2458289.7647199999 0.0400000000 0.0290000000
2458289.8341999999 0.0240000000 0.0280000000
2458289.8463499998 -0.0235000000 0.0490000000
2458289.8722100002 0.0110000000 0.0240000000
2458289.8908699998 -0.0220000000 0.0230000000
2458289.9074400002 0.0140000000 0.0240000000
2458289.9482300002 -0.0070000000 0.0280000000
2458290.8545300001 0.0030000000 0.0280000000
2458290.8607100002 0.0200000000 0.0280000000
2458290.8616200001 -0.0280000000 0.0270000000
2458290.8918499998 0.0045000000 0.0320000000
2458290.8932599998 0.0190000000 0.0280000000
2458290.9135900000 0.0020000000 0.0240000000
2458290.9145100000 0.0000000000 0.0240000000
2458290.9177600001 -0.0120000000 0.0220000000
2458290.9338300000 0.0390000000 0.0240000000
2458290.9587200000 0.0200000000 0.0240000000
2458291.7874099999 -0.0180000000 0.0270000000
2458291.8091000002 0.0090000000 0.0280000000
2458291.8270999999 0.0270000000 0.0280000000
2458291.8459299998 0.0060000000 0.0240000000
2458291.9307599999 -0.0190000000 0.0230000000
2458292.7792793531 0.1946801317 0.0355983556
2458292.7794499998 0.1890000000 0.0320000000
2458292.8067899998 0.0430000000 0.0290000000
2458292.8254300002 0.0090000000 0.0280000000
2458292.9310800000 -0.0020000000 0.0240000000
2458292.9589700000 -0.0020000000 0.0240000000
2458293.7800699999 0.0140000000 0.0280000000
2458293.8067399999 -0.0200000000 0.0270000000
2458293.8277300000 -0.0385000000 0.0310000000
2458293.8324000002 -0.0190000000 0.0270000000
2458293.8333100001 0.0250000000 0.0280000000
2458293.8549899999 -0.0210000000 0.0230000000
2458293.9293000000 -0.0130000000 0.0230000000
2458293.9307100000 0.0180000000 0.0230000000
2458294.7889999999 0.0040000000 0.0280000000
2458294.7993100001 0.0180000000 0.0280000000
2458294.8271599999 0.0350000000 0.0280000000
2458294.8747500000 -0.0130000000 0.0230000000
2458294.9534200002 0.0130000000 0.0240000000
2458295.7149000000 -0.0200000000 0.0230000000
2458295.7904599998 0.0320000000 0.0280000000
2458295.8047400001 0.0020000000 0.0280000000
2458295.8450500001 -0.0255000000 0.0490000000
2458295.8734599999 -0.0280000000 0.0230000000
2458296.7906700000 -0.0270000000 0.0270000000
2458296.7915800000 -0.0120000000 0.0280000000
2458296.8291199999 -0.0410000000 0.0270000000
2458296.8314600000 -0.0515000000 0.0310000000
2458296.9543699999 -0.0320000000 0.0230000000
2458296.9572200002 -0.0320000000 0.0230000000
2458296.9640299999 0.0300000000 0.0240000000
2458297.7408799999 0.0060000000 0.0240000000
2458297.8136900002 0.0310000000 0.0280000000
2458297.8268157821 0.3970199037 0.0855786480
2458297.8269900000 0.3630000000 0.0360000000
2458297.8419900001 -0.0300000000 0.0270000000
2458297.9519000002 0.0580000000 0.0240000000
2458297.9791000001 0.0090000000 0.0240000000
2458298.6970600002 -0.0380000000 0.0230000000
2458298.7165700002 -0.0500000000 0.0230000000
2458298.7423600000 0.0110000000 0.0240000000
2458298.8042100002 0.0430000000 0.0290000000
2458298.8258199999 -0.0270000000 0.0270000000
2458298.8423400000 0.1050000000 0.0300000000
2458299.7185999998 0.0360000000 0.0240000000
2458299.8227900001 -0.0565000000 0.0480000000
2458299.8407899998 0.0120000000 0.0280000000
2458299.8685900001 -0.0650000000 0.0270000000
2458299.8917299998 -0.0080000000 0.0280000000
2458299.8926400002 0.0590000000 0.0290000000
2458299.9096499998 -0.0185000000 0.0310000000
2458299.9480599998 -0.0040000000 0.0240000000
2458299.9508500001 -0.0120000000 0.0220000000
2458299.9517600001 0.0430000000 0.0240000000
2458299.9778800001 0.0370000000 0.0240000000
2458300.8143900000 0.0280000000 0.0240000000
2458300.8407700001 -0.0350000000 0.0270000000
2458300.8631199999 -0.0580000000 0.0270000000
2458300.8821000000 -0.0260000000 0.0270000000
2458300.9552500001 0.0350000000 0.0240000000
2458300.9784900001 -0.0040000000 0.0240000000
2458301.7692499999 -0.0020000000 0.0240000000
2458301.7902199998 -0.0240000000 0.0230000000
2458301.8311000001 0.0880000000 0.0250000000
2458301.8441200000 0.0670000000 0.0290000000
2458301.8748800000 0.0400000000 0.0290000000
2458301.8869356341 0.4127989371 0.0658528843
2458301.8871100000 0.4360000000 0.0370000000
2458302.7909400002 0.0000000000 0.0240000000
2458302.7923499998 0.0070000000 0.0240000000
2458302.8343699998 0.0290000000 0.0280000000
2458302.8468800001 -0.0230000000 0.0270000000
2458302.8487800001 -0.0020000000 0.0280000000
2458302.8650300000 -0.0440000000 0.0270000000
2458302.9292400000 0.0090000000 0.0220000000
2458302.9315700000 0.0350000000 0.0240000000
2458302.9589999998 0.0150000000 0.0240000000
2458303.7933299998 -0.0340000000 0.0230000000
2458303.8140900000 -0.0200000000 0.0270000000
2458303.8317800001 -0.0170000000 0.0270000000
2458303.8432200002 0.0270000000 0.0280000000
2458303.8872799999 0.0375000000 0.0510000000
2458303.9120999998 -0.0270000000 0.0230000000
2458303.9320000000 -0.0050000000 0.0240000000
2458304.8006000002 -0.0320000000 0.0230000000
2458304.8219699999 0.0160000000 0.0280000000
2458304.8438300001 0.0000000000 0.0280000000
2458304.8683600002 -0.0170000000 0.0270000000
2458304.9338199999 -0.0160000000 0.0230000000
2458304.9527400001 0.0020000000 0.0240000000
2458305.7232700000 -0.0340000000 0.0230000000
2458305.8143500001 0.0070000000 0.0240000000
2458305.8242000001 -0.0090000000 0.0240000000
2458305.8251100001 0.0000000000 0.0240000000
2458305.8274300001 -0.0260000000 0.0220000000
2458305.8474499998 -0.0560000000 0.0270000000
2458305.8645000001 0.0290000000 0.0280000000
2458305.8668900002 0.0300000000 0.0280000000
2458305.8904280909 0.3987023170 0.0601424522
2458305.8906000000 0.4060000000 0.0370000000
2458305.8934300002 0.0205000000 0.0320000000
2458306.8280400001 0.0270000000 0.0240000000
2458306.8482400002 -0.0050000000 0.0240000000
2458307.7392299999 -0.0040000000 0.0240000000
2458307.8311500000 -0.0020000000 0.0240000000
2458307.8464100002 -0.0140000000 0.0230000000
2458307.8735300000 -0.0210000000 0.0270000000
2458307.8904800001 0.0130000000 0.0280000000
2458307.9166299999 -0.0390000000 0.0270000000
2458307.9308300000 0.0185000000 0.0510000000
2458308.8249499998 -0.0550000000 0.0270000000
2458308.8526900001 -0.0110000000 0.0280000000
2458308.8957799999 0.0100000000 0.0240000000
2458310.8489899999 -0.0130000000 0.0230000000
2458310.8744899998 0.0530000000 0.0240000000
2458310.8923900002 -0.0160000000 0.0280000000
2458310.9132500002 -0.0020000000 0.0280000000
2458310.9229799998 0.0170000000 0.0280000000
2458311.8500299999 -0.0220000000 0.0230000000
2458311.8509399998 -0.0060000000 0.0240000000
2458311.8532599998 -0.0260000000 0.0220000000
2458311.8715200000 0.0380000000 0.0240000000
2458311.8902799999 -0.0160000000 0.0280000000
2458312.7495700000 -0.0420000000 0.0270000000
2458312.8527700002 0.0180000000 0.0240000000
2458312.8686099998 0.0090000000 0.0240000000
2458312.9093499999 0.0140000000 0.0280000000
2458312.9351100000 0.0250000000 0.0280000000
2458313.7185100000 0.0090000000 0.0280000000
2458313.7509599999 0.0280000000 0.0240000000
2458313.8288500002 0.0450000000 0.0240000000
2458313.8432600000 -0.0060000000 0.0240000000
2458313.8895999999 0.0270000000 0.0280000000
2458314.8281500000 0.0370000000 0.0240000000
2458314.8480600002 -0.0120000000 0.0240000000
2458314.8489899999 0.0180000000 0.0240000000
2458314.8714500000 0.0810000000 0.0250000000
2458314.8742300002 -0.0300000000 0.0220000000
2458314.9047699999 0.0400000000 0.0290000000
2458314.9056899999 -0.0220000000 0.0270000000
2458314.9295500000 -0.0010000000 0.0280000000
2458314.9338900000 -0.0135000000 0.0310000000
2458314.9569799998 0.0470000000 0.0290000000
2458315.8305799998 -0.0080000000 0.0280000000
2458315.8534400002 -0.0180000000 0.0270000000
2458315.8715499998 0.0430000000 0.0290000000
2458315.8926300001 -0.0030000000 0.0240000000
2458315.9106899998 0.0340000000 0.0240000000
2458316.7489700001 -0.0170000000 0.0270000000
2458316.8711199998 0.0140000000 0.0240000000
2458316.8892600001 0.0070000000 0.0240000000
2458316.9049900002 0.0160000000 0.0240000000
2458317.8464799998 0.0220000000 0.0240000000
2458317.8473899998 0.0390000000 0.0240000000
2458317.8675799998 0.0360000000 0.0240000000
2458317.8734929534 0.2786882978 0.0528573688
2458317.8736700001 0.2930000000 0.0260000000
2458317.8920499999 0.0440000000 0.0240000000
2458317.9137700000 0.0160000000 0.0280000000
2458318.8487800001 -0.0260000000 0.0270000000
2458318.8736100001 -0.0150000000 0.0280000000
2458318.8865399999 0.0200000000 0.0240000000
2458318.9110599998 0.0520000000 0.0240000000
2458318.9355799998 0.0180000000 0.0240000000
2458319.7414199999 0.0170000000 0.0280000000
2458319.7697700001 -0.0050000000 0.0280000000
2458319.8676200002 0.0010000000 0.0240000000
2458319.8889799998 -0.0200000000 0.0230000000
2458319.9023300000 0.0090000000 0.0240000000
2458319.9922199999 0.0755000000 0.0530000000
2458320.8696200000 -0.0130000000 0.0280000000
2458320.8719700002 -0.0295000000 0.0310000000
2458320.9144100002 -0.0010000000 0.0240000000
2458320.9289500001 -0.0080000000 0.0220000000
2458320.9298700001 -0.0020000000 0.0240000000
2458320.9307900001 -0.0220000000 0.0230000000
2458320.9502200000 -0.0090000000 0.0240000000
2458321.7719500000 -0.0030000000 0.0280000000
