    0.141661968170229136E+00    0.271672606099393310E+00    0.320928294456437335E-01    0.845571511674732932E+02    0.245830469861841341E+07    0.177188489522124536E-01    0.405194182019095184E+01    0.332378231554902204E+00    0.301374755249732562E-01    0.577800562052796507E+00    0.587195670068036302E+00    0.519627408280989621E+05
    0.145016196629238175E+00    0.274776698460516333E+00    0.431011344228781623E-01    0.857001235201904024E+02    0.245830469861752028E+07    0.177104214626787916E-01    0.408722781677806335E+01    0.377133177727028979E+00    0.119078588765998208E+00    0.432372423591248722E+00    0.564649548379811295E+00    0.519628143359435635E+05
    0.139713694355550588E+00    0.280750819770848425E+00    0.356624207643225152E-01    0.837661916361878411E+02    0.245830469862072868E+07    0.176587056015767158E-01    0.389415082255631750E+01    0.426431463000044364E+00    0.226863118173413397E+00    0.332845146370760903E+00    0.541604672866691339E+00    0.519628318758584574E+05
    0.140677206883099370E+00    0.282048987157195064E+00    0.341295793510964160E-01    0.839050147815614480E+02    0.245830469861409348E+07    0.178038278013134300E-01    0.366832742107664611E+01    0.426803712983681249E+00    0.191215965085071771E+00    0.464269176978410469E+00    0.532896168860287345E+00    0.519628366997530466E+05
    0.145602305185375980E+00    0.277779256320186740E+00    0.339856708880211730E-01    0.848807655906800136E+02    0.245830469861908350E+07    0.178343538575358625E-01    0.377874905269518013E+01    0.376150792775884368E+00    0.371655426133193009E-01    0.268182565620505908E+00    0.674095869579682705E+00    0.519628681273166949E+05
    0.134150211952039189E+00    0.277298702538066100E+00    0.305078594885157817E-01    0.837695460851674483E+02    0.245830469861660805E+07    0.176970278648008010E-01    0.392679875056193328E+01    0.355929854240062404E+00    0.188519201126600394E+00    0.560006948256898007E+00    0.621286127012793399E+00    0.519628721051918474E+05
    0.137574124288024485E+00    0.273681453996627466E+00    0.333848088419355996E-01    0.843985171660004880E+02    0.245830469861742761E+07    0.177963250833270172E-01    0.389200941063309180E+01    0.362902986106779957E+00    0.981358948182861623E-01    0.575935967527313242E+00    0.646084532912321929E+00    0.519628959909341356E+05
    0.143074846703006797E+00    0.280894423657838455E+00    0.411588649867132977E-01    0.843212065435036493E+02    0.245830469861595752E+07    0.177575026128606664E-01    0.391017854131743547E+01    0.392219201957740460E+00    0.236801315475166696E+00    0.471675302098914118E+00    0.514124662792208476E+00    0.519629684454824674E+05
    0.145462626401174161E+00    0.271525449259724994E+00    0.380816988338597145E-01    0.853132901514490953E+02    0.245830469861833565E+07    0.177688971707360976E-01    0.402346454513016916E+01    0.393465636661275209E+00    0.258749424262156691E+00    0.401015438211525965E+00    0.660800159716835478E+00    0.519629709532409688E+05
    0.146185967888239232E+00    0.273414226249568182E+00    0.357454979103289869E-01    0.849762470122688143E+02    0.245830469861614052E+07    0.176216462111967280E-01    0.409464941632001445E+01    0.363263676341650799E+00    0.269193723355836689E+00    0.480817235390772590E+00    0.677872144414717326E+00    0.519629814126362471E+05
    0.141973754243993444E+00    0.279133790082074285E+00    0.348363390607340784E-01    0.843881867354451884E+02    0.245830469861972425E+07    0.178055620750988859E-01    0.376134157867189289E+01    0.466052357800979089E+00    0.157585793329167972E+00    0.385081239696465349E+00    0.593287921357320780E+00    0.519630055883068344E+05
    0.146688496918897265E+00    0.274302290346968680E+00    0.385478600827824300E-01    0.846940480977928019E+02    0.245830469861761341E+07    0.177442792242075431E-01    0.402116004932645232E+01    0.346023621739020015E+00    0.187396035907290315E+00    0.209258856109035302E+00    0.686758676673363988E+00    0.519630112665599663E+05
    0.148234878519209329E+00    0.277217720444589422E+00    0.389441678905136368E-01    0.852669633529884123E+02    0.245830469861767394E+07    0.177242973367626178E-01    0.394206341975509833E+01    0.372738212735765850E+00    0.105454635932949820E+00    0.462725580619782750E+00    0.685823696562015028E+00    0.519630404654365702E+05
    0.138724618108043762E+00    0.278089689397289008E+00    0.384469284077661733E-01    0.843720433000214030E+02    0.245830469862104300E+07    0.176450972301809179E-01    0.401998023614818933E+01    0.396094889316948806E+00    0.158995768144617883E+00    0.366833072999025234E+00    0.531597979602798865E+00    0.519631326792918771E+05
    0.142062321518769269E+00    0.279483872487890805E+00    0.384051485161852543E-01    0.840993471404763540E+02    0.245830469862064533E+07    0.177710673558906691E-01    0.387758260691932755E+01    0.447768124526806255E+00    0.211908850398805554E+00    0.322618588276369800E+00    0.578650466917444817E+00    0.519631369041028811E+05
    0.147665053720712869E+00    0.278496192789156050E+00    0.299741048205522838E-01    0.840717003602298973E+02    0.245830469861749047E+07    0.177198359291670070E-01    0.376084476156942049E+01    0.362003367241112539E+00    0.218333724718366706E+00    0.349111576725504080E+00    0.671229768179519848E+00    0.519631463941711118E+05
    0.138776356217952035E+00    0.273920040728063086E+00    0.328890269101714261E-01    0.841523405372067970E+02    0.245830469861807395E+07    0.177514306891844789E-01    0.395081321117666251E+01    0.381175258188506172E+00    0.290552654962682400E+00    0.589689829456857773E+00    0.655890470350948496E+00    0.519631506755353039E+05
    0.137623492361564764E+00    0.271455108443744597E+00    0.379060038391744181E-01    0.852011483033688108E+02    0.245830469861675194E+07    0.177559801894716200E-01    0.403014826893160727E+01    0.384095169566622596E+00    0.268141694653896090E+00    0.205061782028225115E+00    0.666409117958787767E+00    0.519631680211838247E+05
    0.140590452100377350E+00    0.280681062664457970E+00    0.393983641766752213E-01    0.844342967205759010E+02    0.245830469861705368E+07    0.177016749135595758E-01    0.383543788619973958E+01    0.420598591443732850E+00    0.265901617549251568E+00    0.367327127398348718E+00    0.525835591439466676E+00    0.519631990576332755E+05
    0.131645459254286279E+00    0.272919814669609462E+00    0.375159938301324325E-01    0.853636596184387884E+02    0.245830469861853635E+07    0.176438342751990690E-01    0.414081246772724043E+01    0.365185305253616366E+00    0.204138258908641346E+00    0.393269901559916590E+00    0.619745290965312723E+00    0.519632656735547862E+05
    0.131171435527901170E+00    0.279159688125305283E+00    0.342923237440513548E-01    0.838088706667298027E+02    0.245830469861766649E+07    0.177345598129084736E-01    0.388791488756700554E+01    0.372841094324416367E+00    0.596193682927288141E-02    0.489791686034804108E+00    0.624629407135630865E+00    0.519632664218936261E+05
    0.140597753065060088E+00    0.276700382766686626E+00    0.424494527991588211E-01    0.853747815166533712E+02    0.245830469861750072E+07    0.177194623949224993E-01    0.395105083098267063E+01    0.351379828045886411E+00    0.228536242551078850E+00    0.461918929852658311E+00    0.545535708511628248E+00    0.519632765477153953E+05
    0.134310552667640443E+00    0.275663465440695032E+00    0.380087034323889489E-01    0.844493362714127187E+02    0.245830469861520920E+07    0.177225532898984406E-01    0.397536988043630046E+01    0.346390826740591129E+00    0.114119819940914843E+00    0.273236691128099229E+00    0.602555099045815168E+00    0.519632965594956549E+05
    0.139276744682985620E+00    0.278203149623141521E+00    0.368248054732288888E-01    0.846699141368098935E+02    0.245830469861956174E+07    0.177595513479575293E-01    0.390914229435935745E+01    0.486547488000527606E+00    0.684910265183718975E-01    0.249294550659451414E+00    0.605662487849777720E+00    0.519633255118256056E+05
    0.130567908175285324E+00    0.286520347685790711E+00    0.333638308192376956E-01    0.834158783788137299E+02    0.245830469861823088E+07    0.178020727351166329E-01    0.361423066121683911E+01    0.436956354370983902E+00    0.219200817894573602E+00    0.338600224011759487E+00    0.500742746982222542E+00    0.519633343249850295E+05
    0.132478307387624533E+00    0.277777250637216533E+00    0.355525327577731545E-01    0.845878317540141040E+02    0.245830469861762272E+07    0.176307522975923982E-01    0.399656478142022253E+01    0.397225400624454716E+00    0.255445099075977178E+00    0.451852006620505287E+00    0.527298905358493109E+00    0.519633348443482973E+05
    0.139941322580108635E+00    0.277838570965348364E+00    0.335031127949417459E-01    0.843386847556967041E+02    0.245830469861593563E+07    0.178534915231326197E-01    0.383033229925067253E+01    0.459343514898930105E+00    0.291149160909518201E+00    0.437391871432195711E+00    0.570862573108203986E+00    0.519633611949688348E+05
    0.144972019963876597E+00    0.281044408115011080E+00    0.381646473732326838E-01    0.840905102532024387E+02    0.245830469861891912E+07    0.178352825679435889E-01    0.374505551491519117E+01    0.397088600612687193E+00    0.684669931000406046E-01    0.345839654444958788E+00    0.504055589408504034E+00    0.519633852741898954E+05
    0.136447259024123885E+00    0.279743844432763400E+00    0.358214957888217389E-01    0.843413529814029346E+02    0.245830469861990819E+07    0.177661092874312858E-01    0.385540865351442896E+01    0.487331080146928386E+00    0.155958084841630401E+00    0.390005066992888727E+00    0.647656809677032430E+00    0.519633897091284671E+05
    0.140846573781638340E+00    0.279191571648702397E+00    0.336293022870617977E-01    0.840191519896584822E+02    0.245830469861816801E+07    0.176695515289512668E-01    0.395292299192476504E+01    0.431361517854386922E+00    0.209344140992948319E+00    0.306674346220767391E+00    0.655316955228315234E+00    0.519633922705284203E+05
    0.142914933161406327E+00    0.288567689210671052E+00    0.331314752466529208E-01    0.832332452096753741E+02    0.245830469861903740E+07    0.178286072505071634E-01    0.348959729429966803E+01    0.469889898319154731E+00    0.171243790145612140E+00    0.416207174306372774E+00    0.640437398535855240E+00    0.519633989799723349E+05
    0.143417011333413280E+00    0.278865812981574035E+00    0.376902425266060423E-01    0.841145141901825184E+02    0.245830469861522829E+07    0.177440231572944945E-01    0.384472456152284980E+01    0.429477662154347128E+00    0.298929710688050909E-01    0.395299531151949046E+00    0.564160214431425722E+00    0.519634004045532711E+05
    0.136536100446707276E+00    0.274601525960050663E+00    0.388004177478946111E-01    0.854648465878080827E+02    0.245830469861796126E+07    0.177171443685492230E-01    0.397955960915134410E+01    0.361824237405656279E+00    0.274282806240876975E+00    0.219714965005712165E+00    0.555506501561427557E+00    0.519634063807597850E+05
    0.144318329298712522E+00    0.277320537464061323E+00    0.372152022469178848E-01    0.846013061862373377E+02    0.245830469861850049E+07    0.178425158572075686E-01    0.378784691821423225E+01    0.397258688371728563E+00    0.807022580686265513E-02    0.301786012816204097E+00    0.581983868310271601E+00    0.519634229244838643E+05
    0.140899265391768364E+00    0.277705232141481184E+00    0.307552889128488161E-01    0.840407304689392731E+02    0.245830469861726975E+07    0.178389957041753394E-01    0.372428822057378861E+01    0.455710630330347144E+00    0.182327643743702000E+00    0.384449716069462599E+00    0.591078656436994754E+00    0.519634411953807430E+05
    0.140193144809885345E+00    0.273912973757372225E+00    0.341400586906949396E-01    0.845823562345456850E+02    0.245830469861540897E+07    0.176446701652269340E-01    0.405229718040080211E+01    0.392797091692542399E+00    0.184459442810696234E+00    0.275058875931846969E+00    0.668863462152466837E+00    0.519634443180492817E+05
    0.139358804722596652E+00    0.277682461490280807E+00    0.400944560902091671E-01    0.849592954913748741E+02    0.245830469861386577E+07    0.177089247768298826E-01    0.395389596246001673E+01    0.393619099436870457E+00    0.182213720409186541E+00    0.486183692864394112E+00    0.624936664090750549E+00    0.519634457397600490E+05
    0.146320620204528740E+00    0.277959804274969802E+00    0.319180920790494080E-01    0.841571343930154683E+02    0.245830469861807022E+07    0.177781359056892845E-01    0.384185507198800957E+01    0.462309950034729578E+00    0.955633819544207119E-01    0.467785893287180288E+00    0.604552250469755803E+00    0.519634478716709273E+05
    0.142997325382205831E+00    0.281045322648161788E+00    0.346350999673427293E-01    0.842829103565643436E+02    0.245830469862098759E+07    0.177148970226570952E-01    0.377451975632163350E+01    0.382966108602190047E+00    0.674835699702119873E-01    0.263823524546690225E+00    0.580279094598634693E+00    0.519634499273355759E+05
    0.135937216627915081E+00    0.287739930771633345E+00    0.289295697539992680E-01    0.828481359904830299E+02    0.245830469862006232E+07    0.177557985894309066E-01    0.355337918169992006E+01    0.457200769719056321E+00    0.285679379925464272E+00    0.547106424198042451E+00    0.618897242422404625E+00    0.519634635026982796E+05
    0.140232200371052718E+00    0.276678571254668271E+00    0.434110218217023808E-01    0.852793704843237634E+02    0.245830469861575915E+07    0.177555672120426646E-01    0.398843853650786784E+01    0.396690988344368001E+00    0.962257319234506928E-02    0.536784784827457173E+00    0.613343570247129821E+00    0.519634709820885910E+05
    0.138071979286897240E+00    0.280977805250088863E+00    0.343470589075910576E-01    0.835696713422722439E+02    0.245830469861564878E+07    0.178021359618189927E-01    0.378877505720693408E+01    0.409009549355191016E+00    0.175266078501295913E+00    0.534296230828128493E+00    0.535820192955867580E+00    0.519634796394606819E+05
    0.148048432913786804E+00    0.280788029073834655E+00    0.338358730984576958E-01    0.841305020097796472E+02    0.245830469861653307E+07    0.177528104758995602E-01    0.373833871348591096E+01    0.437179773084434342E+00    0.284478704103221458E+00    0.381621801228963553E+00    0.682146283409799881E+00    0.519634930402961691E+05
    0.135330284571517134E+00    0.284932641796210084E+00    0.270372449642247714E-01    0.830108079283965026E+02    0.245830469861838315E+07    0.177991457326414221E-01    0.357230828939253442E+01    0.441661004100624532E+00    0.227800829903104213E+00    0.343096503108232420E+00    0.692168803952660783E+00    0.519635727630512702E+05
    0.138573709456189992E+00    0.275171356044724091E+00    0.406081633330075409E-01    0.852568314890045542E+02    0.245830469861497311E+07    0.177558662802388065E-01    0.397034709459915858E+01    0.374832743269650104E+00    0.207963449249297022E+00    0.544398789202740430E+00    0.612009819425687884E+00    0.519635852316630044E+05
    0.141896094600274664E+00    0.279826459025917185E+00    0.380537108352162479E-01    0.847974057325560153E+02    0.245830469861795055E+07    0.177456564311361947E-01    0.389986198050248989E+01    0.444734758880898973E+00    0.123943375212991466E+00    0.331711659991266949E+00    0.582441982278278370E+00    0.519635917472218935E+05
    0.137619563868198014E+00    0.279925283593707164E+00    0.326769879786959830E-01    0.841386246661658532E+02    0.245830469861593144E+07    0.178654227356443568E-01    0.368886748133248243E+01    0.445383900555007595E+00    0.312121066859485721E-01    0.238204225764481359E+00    0.604107925396041634E+00    0.519636014140928310E+05
    0.138823154330664722E+00    0.274891643734146152E+00    0.393424684508321895E-01    0.845878070029572058E+02    0.245830469861630723E+07    0.175809834848309164E-01    0.411440819085134368E+01    0.381901131001521454E+00    0.146620932601058351E+00    0.253574113271770707E+00    0.663079120866075455E+00    0.519636063927208161E+05
    0.134560486347597930E+00    0.283475917323690152E+00    0.287563055384758744E-01    0.831892006243860891E+02    0.245830469861779036E+07    0.178219608949392594E-01    0.357984541925160915E+01    0.421351605645918503E+00    0.199260440118663201E+00    0.531258518703724203E+00    0.625659082967855662E+00    0.519636069075433552E+05
    0.145556400071362224E+00    0.277543836861656568E+00    0.375170395922234112E-01    0.843027935848450625E+02    0.245830469861629233E+07    0.178059951902820660E-01    0.390472693054462283E+01    0.456852759105634054E+00    0.110678594583495923E+00    0.365532794620481327E+00    0.576234444733173756E+00    0.519636088868797306E+05
