20.21448970657376, 4.736406, 296.9594842, 45.2661256
41.87465062214069, 5.2628, 251.5588498, 26.4477701
41.47191313945653, 5.060877, 270.1920784, 34.1452731
41.51491214455165, 4.4468604, 250.2496516, 27.4651813
39.402071801372564, 4.44652, 250.2496662, 27.4651671
39.69688405101187, 4.0637400, 282.2306412, 53.9224238
38.88693053648634, 3.186139, 282.1126147, 40.0187533
37.42822447058615, 3.34168, 271.9150774, 31.7820612
36.33318867998217, 3.231125, 296.0135439, 48.436224
32.4682496379559, 3.093132, 263.3262739, 38.1074326
30.1857213172782, 4.028066, 271.0265884, 30.7267431
29.048567318829168, 4.44881429, 284.39759, 45.1289403
29.048567318829168, 4.44881, 284.39759, 45.1289403
28.668460483366744, 9.24902, 280.01912, 30.064119
28.496192563763564, 5.92063, 254.17942, 25.831040
28.431181469066896, 9.11954, 271.341487, 30.749295
28.96580681817209, 5.343366, 263.952181, 24.97468
27.167537400905132, 5.34019, 263.9521778, 24.9746417
27.09092415499762, 4.61511469, 275.008148, 37.2955758
26.713151680036823, 5.08609245, 254.9027708, 41.9568534
26.79958418787944, 4.7904621, 278.5970491, 44.3706152
25.778890177692507, 3.304101, 278.058879, 33.04107
25.67383496937174, 4.433695, 297.3440479, 46.801012
24.299749137749533, 8.38317, 280.193233, 54.44236
