45.48247411391063, 20.9550, 282.1867141, 37.3805323
45.19238948649377, 25.9417, 262.6778642, 56.4435279
41.24623126467809, 47.4226, 256.199876, 31.9316263
40.78671704964493, 21.9217, 271.5892867, 38.9423086
40.35678712120175, 11.2434, 278.4491603, 31.7965257
38.36564051390475, 11.1631, 274.1728597, 41.1383123
37.227028114493706, 41.92144, 286.8762536, 48.3619871
37.54720451583532, 11.10900, 274.1729201, 41.1382624
36.12416336905282, 41.90954, 274.90802, 54.4123024
35.712650194301375, 20.90602, 282.1866976, 37.380575 
35.056889194065555, 10.68266, 264.4334588, 32.3179196
35.8547037992493, 33.01182, 248.6533156, 29.7568446
34.72258812072622, 28.66848, 251.7461935, 23.7096573
34.12636671205192, 22.21799, 271.5892021, 38.9422454
31.89552422978589, 15.55265, 273.4152604, 37.477386
30.848043152618068, 47.132839, 290.9837296, 47.5293688
30.085903187188336, 41.514344, 279.1397156, 30.0169002
30.12484575506726, 19.46343026, 283.3216653, 51.2282467
29.772774001235696, 49.48948123, 290.3442543, 47.2685767
28.644061553601656, 20.18417, 276.0410241, 52.5562833
28.355419035750046, 38.32765, 281.9313826, 38.3000979
26.640559686691358, 12.259498, 284.0335907, 45.6278468
26.446554424490927, 19.27451, 280.932691, 32.5309112
26.76568639692232, 49.140229, 296.44749, 44.7476431
26.8532947555132, 36.3315486, 277.9394389, 62.3561526
