321 192.25000 -17.05000 45.81779 74 8 0 37 37 0 0 3 0
322 199.28070 -17.05000 45.38460 71 14 0 37 36 0 0 3 0
323 206.31139 -17.05000 43.93421 76 16 0 37 42 0 0 3 0
324 213.34209 -17.05000 41.55829 75 38 0 40 38 15 0 3 1
325 220.37278 -17.05000 38.38515 91 18 0 45 45 0 1 3 0
326 227.40348 -17.05000 34.55233 88 25 0 42 47 8 0 3 0
327 234.43417 -17.05000 30.18761 80 20 0 40 44 0 0 3 0
328 241.46487 -17.05000 25.39997 89 19 0 44 45 0 1 3 0
329 248.49557 -17.05000 20.27798 79 16 0 44 37 0 0 3 0
330 255.52626 -17.05000 14.89173 85 197 299 46 101 0 1 113 0
331 262.55696 -17.05000 9.29605 84 179 519 48 95 0 116 131 0
332 269.58765 -17.05000 3.53387 99 394 143 71 127 97 1 139 6
333 276.64396 -17.05000 -2.38273 115 391 402 76 133 98 1 133 6
334 283.72589 -17.05000 -8.42782 97 172 407 54 98 0 1 133 0
335 290.80782 -17.05000 -14.55777 111 168 132 51 106 0 1 129 0
336 297.88975 -17.05000 -20.75382 121 9 147 60 70 0 1 139 0
337 304.97168 -17.05000 -26.99958 129 10 28 71 75 0 1 3 0
338 312.05361 -17.05000 -33.27976 128 25 29 67 79 0 1 3 0
339 319.13554 -17.05000 -39.57877 130 25 34 72 86 0 1 3 0
340 326.21746 -17.05000 -45.87870 130 36 0 65 66 22 0 3 1
341 333.29939 -17.05000 -52.15593 119 47 0 59 60 26 0 3 0
342 340.38132 -17.05000 -58.37410 124 42 0 64 55 29 0 3 0
343 347.46325 -17.05000 -64.46796 123 15 49 72 75 8 1 1 1
344 354.54518 -17.05000 -70.29999 128 20 92 89 95 12 1 2 0
345 5.20081 -9.85000 -71.27166 134 16 183 119 142 9 1 3 1
346 12.25000 -9.85000 -72.71218 142 20 169 125 131 11 2 3 1
347 19.29919 -9.85000 -71.68458 136 21 113 101 116 12 2 3 0
348 26.34837 -9.85000 -68.54190 136 20 129 107 118 12 2 5 0
349 33.39756 -9.85000 -64.04514 143 16 218 139 164 10 1 2 1
350 40.44674 -9.85000 -58.77956 146 15 252 152 172 12 2 2 0
351 47.49593 -9.85000 -53.07957 143 2 157 125 139 0 1 75 0
352 54.54511 -9.85000 -47.12626 137 4 135 115 118 0 1 2 0
353 61.59430 -9.85000 -41.02127 134 5 216 146 154 0 1 2 0
354 68.64348 -9.85000 -34.82562 131 6 154 128 124 0 1 2 0
355 75.69267 -9.85000 -28.57886 130 4 130 118 125 0 1 1 0
356 82.74185 -9.85000 -22.30907 136 6 0 68 66 0 1 1 0
357 89.79104 -9.85000 -16.03818 128 5 0 60 69 0 1 1 0
358 96.84022 -9.85000 -9.78524 116 3 0 54 60 0 1 1 0
359 103.88941 -9.85000 -3.56859 182 7 143 92 93 0 1 132 0
360 110.94883 -9.85000 2.60130 177 340 143 88 96 2 1 325 0
361 118.01850 -9.85000 8.70200 98 5 8 50 49 1 1 1 0
362 125.08817 -9.85000 14.69766 110 0 0 50 56 1 1 0 0
363 132.15783 -9.85000 20.55445 112 2 44 62 75 0 1 1 0
364 139.22750 -9.85000 26.22847 100 2 42 64 62 0 1 1 0
365 146.29717 -9.85000 31.66149 99 11 23 59 56 0 1 2 0
366 153.36683 -9.85000 36.77543 98 11 28 55 61 0 1 2 0
367 160.43650 -9.85000 41.46569 92 233 24 47 97 0 1 46 0
368 167.50617 -9.85000 45.59469 84 14 15 43 49 0 1 3 0
369 174.57583 -9.85000 48.99001 87 15 0 44 49 0 0 3 0
370 181.64550 -9.85000 51.45532 90 22 0 45 47 0 0 3 0
371 188.71517 -9.85000 52.80390 89 27 0 47 49 0 0 3 0
372 195.78483 -9.85000 52.91304 87 16 0 43 46 0 0 3 0
373 202.85450 -9.85000 51.77208 91 18 54 50 83 0 1 3 0
374 209.92417 -9.85000 49.48703 99 51 4 46 59 22 1 3 0
375 216.99383 -9.85000 46.23775 98 62 0 47 59 20 1 3 1
376 224.06350 -9.85000 42.22203 98 32 0 46 58 0 0 3 0
377 231.13317 -9.85000 37.61774 105 40 0 46 59 19 1 3 0
378 238.20283 -9.85000 32.56854 106 34 0 51 58 0 1 3 0
379 245.27250 -9.85000 27.18432 117 47 3 63 67 0 0 3 0
380 252.34217 -9.85000 21.54722 107 49 217 55 73 1 1 122 0
381 259.41183 -9.85000 15.71847 105 221 124 58 113 0 2 10 0
382 266.48150 -9.85000 9.74411 102 214 143 51 117 0 1 139 0
383 273.55117 -9.85000 3.65945 182 400 138 120 168 115 1 134 4
384 280.61059 -9.85000 -2.49867 176 391 522 111 170 109 1 133 5
385 287.65978 -9.85000 -8.70714 132 171 345 63 123 0 1 112 0
386 294.70896 -9.85000 -14.95512 149 181 130 68 126 0 1 11 0
387 301.75815 -9.85000 -21.22422 141 25 143 73 78 0 0 139 0
388 308.80733 -9.85000 -27.49565 140 49 50 84 93 1 9 10 0
389 315.85652 -9.85000 -33.74818 138 35 54 81 95 0 1 3 0
390 322.90570 -9.85000 -39.95509 145 60 4 67 81 31 0 4 1
391 329.95489 -9.85000 -46.07934 142 73 28 77 96 29 1 3 1
392 337.00407 -9.85000 -52.06466 130 47 96 100 106 23 1 3 0
393 344.05326 -9.85000 -57.81848 151 38 0 74 71 30 1 3 0
394 351.10244 -9.85000 -63.17754 148 51 0 73 76 31 0 3 1
395 358.15163 -9.85000 -67.84108 146 32 115 101 124 10 1 3 0
396 1.70673 -2.65000 -63.29462 175 51 0 81 91 35 1 3 1
397 8.73558 -2.65000 -65.20537 160 26 202 135 158 12 2 3 0
398 15.76442 -2.65000 -65.36425 162 27 125 112 136 13 1 3 0
399 22.79327 -2.65000 -63.73928 157 42 114 108 124 28 1 3 0
400 29.82212 -2.65000 -60.62656 161 32 143 124 131 26 2 2 0
401 36.85096 -2.65000 -56.44039 156 28 196 141 157 24 2 2 1
402 43.87981 -2.65000 -51.53356 150 2 192 142 149 0 2 2 0
403 50.90865 -2.65000 -46.15219 146 16 171 131 154 14 2 158 0
404 57.93750 -2.65000 -40.45640 153 2 134 125 130 0 1 2 0
405 64.96635 -2.65000 -34.54964 150 7 150 128 135 0 2 2 0
406 71.99519 -2.65000 -28.50031 142 10 295 174 188 1 2 2 0
407 79.02404 -2.65000 -22.35547 168 7 0 83 84 0 0 1 0
408 86.05288 -2.65000 -16.14923 159 8 0 76 87 2 0 1 0
409 93.08173 -2.65000 -9.90787 153 4 0 77 76 1 0 1 0
410 100.11058 -2.65000 -3.65333 216 5 143 108 106 2 1 132 0
411 107.17000 -2.65000 2.62158 212 552 0 103 129 3 1 261 0
412 114.26000 -2.65000 8.89651 120 551 0 66 78 3 1 263 0
413 121.35000 -2.65000 15.12190 121 384 93 101 135 3 1 132 0
414 128.44000 -2.65000 21.27133 126 16 139 109 129 3 2 4 0
415 135.53000 -2.65000 27.31138 124 9 87 94 106 2 1 1 0
416 142.62000 -2.65000 33.19757 115 213 83 87 140 0 1 48 0
417 149.71000 -2.65000 38.86840 107 30 79 85 95 0 1 4 0
418 156.80000 -2.65000 44.23639 102 27 11 53 68 0 0 4 0
419 163.89000 -2.65000 49.17553 105 27 0 49 63 0 1 3 0
420 170.98000 -2.65000 53.50575 110 25 0 54 67 0 0 3 0
421 178.07000 -2.65000 56.98211 105 22 0 46 67 0 1 3 0
422 185.16000 -2.65000 59.30972 106 30 0 52 66 0 1 3 0
423 192.25000 -2.65000 60.21595 99 42 0 46 63 0 1 3 0
424 199.34000 -2.65000 59.57280 110 44 0 54 65 19 1 3 0
425 206.43000 -2.65000 57.47253 114 53 9 65 63 26 1 3 0
426 213.52000 -2.65000 54.17199 123 64 29 66 79 25 1 3 0
427 220.61000 -2.65000 49.96932 119 68 249 96 194 23 1 22 0
428 227.70000 -2.65000 45.12032 118 47 31 53 90 2 1 4 0
429 234.79000 -2.65000 39.81578 123 39 0 59 71 0 1 3 0
430 241.88000 -2.65000 34.18991 128 68 0 65 76 0 1 4 0
431 248.97000 -2.65000 28.33577 124 92 0 63 81 2 1 4 0
432 256.06000 -2.65000 22.31863 135 67 112 68 86 1 1 109 0
433 263.15000 -2.65000 16.18538 137 242 116 75 131 1 2 10 0
434 270.24000 -2.65000 9.97101 151 233 142 79 138 0 1 138 0
435 277.33000 -2.65000 3.70293 267 453 142 172 215 124 1 138 5
436 284.38942 -2.65000 -2.56880 283 660 131 161 250 119 1 129 4
437 291.41827 -2.65000 -8.82357 178 393 131 81 157 0 1 113 0
438 298.44712 -2.65000 -15.06870 162 212 143 76 145 0 1 139 0
439 305.47596 -2.65000 -21.28276 160 51 197 98 116 1 1 133 0
440 312.50481 -2.65000 -27.44042 154 77 0 75 83 36 1 3 1
441 319.53365 -2.65000 -33.50923 150 73 45 91 99 41 2 3 1
442 326.56250 -2.65000 -39.44489 165 88 36 101 108 40 0 3 1
443 333.59135 -2.65000 -45.18347 159 56 119 112 136 26 2 3 0
444 340.62019 -2.65000 -50.62891 161 46 40 91 103 33 1 3 0
445 347.64904 -2.65000 -55.63287 163 63 0 77 87 35 1 3 1
446 354.67788 -2.65000 -59.96629 167 60 0 73 92 34 1 3 0
447 5.23912 4.55000 -57.47696 192 53 0 89 98 34 1 3 1
448 12.25000 4.55000 -58.31627 177 42 100 108 126 27 1 3 1
449 19.26088 4.55000 -57.72330 177 46 131 116 141 29 2 3 0
450 26.27176 4.55000 -55.77280 181 173 142 134 162 30 2 41 0
451 33.28264 4.55000 -52.67822 163 153 213 148 182 14 2 41 0
452 40.29352 4.55000 -48.69786 158 15 274 163 196 13 2 1 0
453 47.30440 4.55000 -44.06396 185 8 7 93 98 2 1 1 0
454 54.31528 4.55000 -38.95733 199 6 8 100 97 0 1 3 0
455 61.32616 4.55000 -33.50975 195 2 0 91 92 0 1 1 0
456 68.33704 4.55000 -27.81509 193 6 0 93 98 0 1 1 0
457 75.34792 4.55000 -21.94038 176 5 43 95 109 2 2 2 0
458 82.35880 4.55000 -15.93432 149 8 102 104 113 0 2 1 0
459 89.36968 4.55000 -9.83332 162 9 17 84 95 0 1 2 0
460 96.38056 4.55000 -3.66570 232 8 158 117 121 3 1 3 0
461 103.30689 4.55000 2.47024 234 6 157 115 122 1 1 3 0
462 110.14867 4.55000 8.55370 148 289 19 74 99 2 1 263 0
463 116.99044 4.55000 14.64142 133 281 0 64 82 2 1 1 0
464 123.83222 4.55000 20.71482 135 447 67 98 144 3 1 133 0
465 130.67400 4.55000 26.75280 118 57 73 101 115 3 1 6 0
466 137.51578 4.55000 32.72937 128 372 33 68 118 3 2 133 0
467 144.35756 4.55000 38.61000 118 212 56 77 135 3 1 48 0
468 151.19933 4.55000 44.34587 112 40 94 88 125 2 1 4 0
469 158.04111 4.55000 49.86433 117 37 0 52 80 0 1 4 0
470 164.88289 4.55000 55.05269 125 36 0 56 84 0 1 4 0
471 171.72467 4.55000 59.73224 126 25 0 59 76 0 1 3 0
472 178.56644 4.55000 63.62348 116 24 6 54 73 0 1 3 0
473 185.30822 4.71000 66.45296 124 24 239 143 165 2 2 3 0
474 192.25000 4.55000 67.41426 123 71 6 56 85 23 1 3 0
475 199.09178 4.55000 66.65171 133 70 0 62 85 23 1 3 0
476 205.93356 4.55000 64.20527 127 54 32 79 82 28 1 3 0
477 212.77533 4.55000 60.49318 146 67 51 93 95 29 1 3 0
478 219.61711 4.55000 55.93018 150 79 10 76 96 31 1 3 1
479 226.45889 4.55000 50.81696 150 125 20 88 105 34 1 4 0
480 233.30067 4.55000 45.34757 196 128 42 95 121 35 1 44 0
481 240.14244 4.55000 39.64422 150 171 43 95 117 71 1 4 0
482 246.98422 4.55000 33.78528 155 177 23 88 112 74 1 4 0
483 253.82600 4.55000 27.82296 156 97 164 142 173 1 1 4 0
484 260.66778 4.55000 21.79382 161 83 297 142 175 1 1 3 0
485 267.50956 4.55000 15.72509 174 239 143 89 157 1 1 139 0
486 274.35133 4.55000 9.63852 169 234 143 87 146 2 1 139 0
487 281.19311 4.55000 3.55299 355 496 143 231 300 124 1 139 4
488 288.11944 4.55000 -2.58833 350 626 0 226 308 127 1 113 4
489 295.13032 4.55000 -8.76506 186 336 165 86 168 1 1 161 0
490 302.14120 4.55000 -14.87950 197 214 150 87 160 0 1 140 0
491 309.15208 4.55000 -20.90441 175 74 143 83 104 33 1 139 1
492 316.16296 4.55000 -26.80505 179 88 0 84 100 44 1 3 1
493 323.17384 4.55000 -32.53522 173 97 67 113 120 44 1 6 1
494 330.18472 4.55000 -38.03161 182 65 76 111 126 44 1 12 0
495 337.19560 4.55000 -43.20576 184 51 0 84 92 36 1 3 0
496 344.20648 4.55000 -47.93334 171 63 161 118 152 29 1 3 1
497 351.21736 4.55000 -52.04267 189 55 173 134 162 30 2 3 1
498 358.22824 4.55000 -55.30972 185 45 176 140 147 27 2 3 1
499 1.77362 11.75000 -49.66051 235 56 216 163 194 30 1 34 2
500 8.75787 11.75000 -50.91848 227 54 153 142 162 36 1 3 1
501 15.74212 11.75000 -51.02121 184 38 130 120 142 19 1 3 1
502 22.72637 11.75000 -49.95978 197 170 129 121 161 20 2 41 1
503 29.71062 11.75000 -47.82240 193 162 174 140 175 19 2 41 1
504 36.69487 11.75000 -44.76214 157 182 140 111 152 19 2 42 1
505 43.67912 11.75000 -40.95262 192 168 15 93 126 6 1 42 0
506 50.66337 11.75000 -36.55535 215 39 7 109 108 4 1 3 0
507 57.64762 11.75000 -31.70502 205 13 0 99 99 2 1 3 0
508 64.63187 11.75000 -26.50755 209 10 0 101 105 0 1 3 0
509 71.61613 11.75000 -21.04392 198 18 12 94 112 1 1 3 0
510 78.60038 11.75000 -15.37551 185 15 11 95 104 2 1 3 0
511 85.58463 11.75000 -9.54904 182 16 20 90 106 2 1 3 0
512 92.56888 11.75000 -3.60050 255 216 100 128 147 3 1 189 0
513 99.62356 11.75000 2.50305 259 320 328 134 187 4 1 190 2
514 106.74867 11.75000 8.74040 164 123 24 90 123 3 2 98 0
515 114.02378 11.75000 15.16316 156 435 17 78 147 7 1 135 0
516 121.29889 11.75000 21.62087 147 584 80 100 216 7 2 127 3
517 128.57400 11.75000 28.09405 147 290 75 99 164 10 2 182 4
518 135.84911 11.75000 34.56148 130 354 8 58 134 11 2 127 2
519 143.12422 11.75000 40.99714 130 222 0 60 133 12 3 49 2
520 150.39933 11.75000 47.36513 119 59 77 99 147 13 2 5 1
521 157.67444 11.75000 53.61011 123 52 2 63 101 13 3 4 1
522 164.94956 11.75000 59.63765 132 51 1 64 110 10 3 4 3
523 172.22467 11.75000 65.27091 136 256 0 111 160 74 3 3 8
524 179.49978 11.75000 70.15535 150 253 6 132 162 68 3 3 8
525 186.77489 11.57000 73.42485 141 54 275 165 203 29 2 3 2
526 193.90000 11.75000 74.59073 152 89 36 81 120 48 2 3 1
527 201.02511 11.75000 72.81624 152 107 45 86 119 52 2 3 2
528 208.15022 11.75000 68.96331 144 99 198 154 158 55 2 4 2
529 215.12533 11.75000 64.05643 157 111 14 90 100 64 1 4 2
530 222.10044 11.75000 58.55750 164 152 31 102 124 70 1 31 1
531 229.07556 11.75000 52.73549 169 177 44 104 139 69 1 4 1
532 236.05067 11.75000 46.72966 167 192 51 106 150 81 1 4 1
533 243.02578 11.75000 40.61729 186 175 49 113 145 82 1 4 0
534 250.00089 11.75000 34.44518 171 182 53 111 142 88 1 4 1
535 256.97600 11.75000 28.24440 183 183 173 104 146 80 1 138 1
536 263.95111 11.75000 22.03788 193 82 488 174 205 10 2 139 0
537 270.92622 11.75000 15.84441 194 239 295 133 224 8 1 141 0
538 277.90133 11.75000 9.68117 194 481 0 99 172 3 1 115 0
539 284.87644 11.75000 3.56554 417 695 0 254 351 136 1 112 5
540 291.93112 11.75000 -2.55200 441 716 51 272 376 139 2 112 5
541 298.91537 11.75000 -8.51875 204 402 0 94 180 9 1 110 0
542 305.89962 11.75000 -14.36888 196 196 140 91 153 9 1 131 0
543 312.88387 11.75000 -20.06788 198 131 242 134 159 75 2 139 1
544 319.86812 11.75000 -25.57120 183 101 153 159 168 50 3 3 0
545 326.85237 11.75000 -30.82033 202 79 154 155 184 45 1 3 1
546 333.83662 11.75000 -35.73811 198 153 161 160 181 46 1 70 1
547 340.82087 11.75000 -40.22332 202 97 62 127 140 52 1 3 2
548 347.80512 11.75000 -44.14640 238 78 17 114 128 45 1 3 1
549 354.78937 11.75000 -47.34991 246 63 20 115 126 47 2 3 1
550 1.37527 18.95000 -42.59588 257 74 23 130 137 47 1 3 1
551 8.62509 18.95000 -43.73926 248 61 191 177 190 35 1 3 1
552 15.87491 18.95000 -43.82911 268 63 13 128 134 39 1 3 1
553 23.12473 18.95000 -42.85940 238 168 235 179 223 22 2 40 1
554 30.37455 18.95000 -40.89310 234 175 263 198 236 22 1 41 1
555 37.62436 18.95000 -38.04375 198 175 150 130 171 12 2 41 0
556 44.87418 18.95000 -34.44778 216 177 0 99 136 9 1 40 0
557 52.12400 18.95000 -30.24076 211 404 0 99 143 7 1 158 0
558 59.37382 18.95000 -25.54336 215 405 0 108 140 6 1 158 0
559 66.62364 18.95000 -20.45620 220 44 8 108 121 3 1 15 0
560 73.87345 18.95000 -15.06014 203 30 12 102 120 2 1 3 0
561 81.12327 18.95000 -9.41894 195 30 16 100 120 2 1 29 0
562 88.37309 18.95000 -3.58257 265 38 311 127 157 3 1 139 1
563 95.57843 18.95000 2.37253 282 29 312 148 182 1 1 139 0
564 102.73929 18.95000 8.41325 181 524 31 94 178 5 2 197 0
565 109.79245 18.95000 14.45881 171 510 31 89 170 4 2 199 0
566 116.84562 18.95000 20.58021 162 311 76 108 174 7 1 59 3
567 123.89878 18.95000 26.76125 151 617 117 103 244 12 1 133 2
568 130.95195 18.95000 32.98746 148 317 129 103 198 13 2 133 2
569 138.00511 18.95000 39.24503 138 400 0 66 132 11 1 134 1
570 145.05827 18.95000 45.51934 137 234 20 71 152 15 1 49 2
571 152.11144 18.95000 51.79276 150 69 20 80 130 15 3 5 1
572 159.16460 18.95000 58.04012 145 57 1 71 119 14 2 4 1
573 166.21777 18.95000 64.21857 153 57 1 78 117 14 3 4 2
574 173.27093 18.95000 70.23939 162 308 8 139 184 75 2 4 8
575 180.32410 18.95000 75.87479 168 306 41 162 191 82 2 4 8
576 187.38957 18.95000 80.40043 161 348 147 179 224 115 2 4 5
577 194.55043 18.95000 81.67541 175 108 216 168 197 50 2 4 1
578 201.71129 18.95000 78.46557 171 138 245 177 205 61 2 3 2
579 208.96753 18.95000 73.09402 173 125 31 107 117 67 2 4 2
580 216.23608 18.95000 67.03399 177 134 26 109 121 70 1 4 0
581 223.50463 18.95000 60.72370 171 166 67 120 144 72 1 4 2
582 230.77318 18.95000 54.30825 179 191 57 112 153 91 1 4 1
583 238.04173 18.95000 47.84998 228 188 60 111 161 93 1 45 0
584 245.31027 18.95000 41.38210 197 188 64 127 161 96 1 4 1
585 252.57882 18.95000 34.92612 194 147 69 126 158 88 1 3 1
586 259.84737 18.95000 28.49879 197 234 189 132 161 116 2 139 2
587 267.11592 18.95000 22.11533 203 932 133 392 373 48 3 4 1
588 274.38447 18.95000 15.79125 210 264 334 162 269 9 1 139 0
589 281.65302 18.95000 9.54375 210 290 142 100 209 8 1 138 0
590 288.92157 18.95000 3.39293 483 368 258 302 349 148 2 128 1
591 296.12691 18.95000 -2.58502 470 573 52 294 334 144 2 113 1
592 303.37673 18.95000 -8.45010 244 526 52 130 232 14 2 113 0
593 310.62655 18.95000 -14.12728 289 343 193 147 247 76 2 132 2
594 317.87636 18.95000 -19.56860 202 103 239 149 148 79 1 128 1
595 325.12618 18.95000 -24.71284 200 52 297 197 220 22 1 3 0
596 332.37600 18.95000 -29.48225 205 301 190 222 240 106 2 3 1
597 339.62582 18.95000 -33.77964 239 298 191 237 252 104 2 3 2
598 346.87564 18.95000 -37.48754 241 54 27 130 135 13 1 3 0
599 354.12545 18.95000 -40.47220 235 273 227 235 261 84 2 3 2
600 0.96160 26.15000 -35.50447 263 89 100 166 180 45 1 3 1
601 8.48720 26.15000 -36.55573 274 74 167 200 212 45 1 3 1
602 16.01280 26.15000 -36.63533 277 80 48 147 160 38 1 3 1
603 23.53840 26.15000 -35.73897 274 41 16 131 149 13 1 3 0
604 31.06400 26.15000 -33.91365 263 50 327 231 264 23 2 38 1
605 38.58960 26.15000 -31.24633 245 193 16 113 156 13 1 43 0
606 46.11520 26.15000 -27.84596 275 192 22 113 154 12 2 42 0
607 53.64080 26.15000 -23.82628 197 241 172 148 192 7 1 43 0
608 61.16640 26.15000 -19.29382 238 389 35 125 163 7 2 137 0
609 68.69200 26.15000 -14.34182 229 39 39 124 135 5 2 3 0
610 76.21760 26.15000 -9.04851 212 43 178 116 139 2 1 29 0
611 83.74320 26.15000 -3.47791 302 60 193 144 191 3 2 139 1
612 91.24686 26.15000 2.30108 293 56 366 148 206 4 2 128 1
613 98.72857 26.15000 8.24544 189 557 30 95 190 3 2 197 0
614 106.21029 26.15000 14.33892 181 519 38 102 178 4 2 181 0
615 113.69200 26.15000 20.55493 181 713 142 124 251 9 1 201 3
616 121.17371 26.15000 26.87187 168 800 76 116 236 10 1 197 2
617 128.65543 26.15000 33.27199 163 67 89 126 167 14 2 5 1
618 136.13714 26.15000 39.74053 150 137 44 90 150 12 1 46 1
619 143.61886 26.15000 46.26508 151 255 21 78 165 15 1 49 2
620 151.10057 26.15000 52.83498 160 73 146 138 183 16 2 5 2
621 158.58229 26.15000 59.44086 146 82 125 123 178 16 3 4 1
622 166.06400 26.15000 66.07405 167 103 38 99 150 32 9 4 2
623 173.54571 26.15000 72.72565 161 361 117 178 229 80 2 4 8
624 181.02743 26.15000 79.38280 165 382 264 234 291 119 142 4 3
625 188.50914 26.15000 85.99056 172 399 217 225 261 129 2 4 2
626 195.99086 26.15000 87.03511 173 398 224 227 260 135 155 4 3
627 203.47257 26.15000 80.46612 176 365 35 177 195 138 2 4 3
628 210.95429 26.15000 73.81036 183 142 81 143 155 75 1 4 1
629 218.43600 26.15000 67.15676 192 162 95 142 176 75 1 4 1
630 225.91771 26.15000 60.51993 185 177 118 144 179 89 1 4 1
631 233.39943 26.15000 53.90902 187 414 29 177 199 125 2 4 1
632 240.88114 26.15000 47.33265 191 149 74 125 157 93 1 4 1
