CSS_J103700.0-023814 159.25033 -1.36275 0.27672
CSS_J103100.7-021439 157.75300 -1.75583 0.25215
CSS_J103819.3-012422 159.58071 -0.59372 0.28325
CSS_J105733.0-024254 164.38754 -1.28497 0.29583
CSS_J105541.8-021621 163.92454 -1.72728 0.24835
CSS_J115941.6-011049 179.92346 -0.81969 0.36541
CSS_J120607.2-023804 181.53029 -1.36536 0.32153
CSS_J120319.3-015528 180.83050 -0.07556 0.50773
CSS_J122211.4-024712 185.54750 -1.21317 0.25954
CSS_J121619.5-021700 184.08133 -1.71661 0.22465
CSS_J121800.5-015237 184.50242 -0.12297 0.31387
CSS_J123023.0-022336 187.59621 -1.60647 1.30864
CSS_J125806.7-012130 194.52792 -0.64147 0.28739
CSS_J132940.9-020358 202.42046 -1.93372 0.24717
CSS_J133047.5-020746 202.69792 -1.87047 0.22399
CSS_J133640.2-020116 204.16779 -1.97881 0.27921
CSS_J133008.7-010059 202.53642 -0.98353 0.34905
CSS_J134947.4-020648 207.44779 -1.88647 0.69674
CSS_J135907.5-020026 209.78142 -1.99275 0.38250
CSS_J140039.3-014933 210.16408 -0.17397 0.28301
CSS_J135300.3-015004 208.25154 -0.16544 0.37417
CSS_J135346.1-014250 208.44233 -0.28611 0.20901
CSS_J140437.2-020243 211.15500 -1.95472 0.25112
CSS_J141208.1-015208 213.03404 -0.13089 0.37306
CSS_J140846.6-014502 212.19433 -0.24933 0.24518
CSS_J141311.6-011752 213.29854 -0.70214 0.28976
CSS_J141923.2-013522 214.84679 -0.41044 0.31157
CSS_J141503.4-010832 213.76437 -0.85769 0.27736
CSS_J143542.5-022306 218.92725 -1.61489 0.27697
CSS_J143059.4-014446 217.74750 -0.25369 0.30933
CSS_J144736.8-021518 221.90371 -1.74481 0.30963
CSS_J144430.1-012825 221.12542 -0.52617 0.37259
CSS_J145751.8-023727 224.46617 -1.37561 0.32081
CSS_J145514.1-023709 223.80883 -1.38058 0.33131
CSS_J145244.0-021905 223.18337 -1.68181 0.32865
CSS_J145649.2-012800 224.20508 -0.53325 0.25598
CSS_J145202.2-012528 223.00937 -0.57556 0.24289
CSS_J145840.7-010836 224.66962 -0.85653 0.25154
CSS_J150257.9-024027 225.74158 -1.32581 0.35003
CSS_J150859.9-022548 227.24958 -1.57000 0.42893
CSS_J150728.0-020746 226.86679 -1.87031 0.22161
CSS_J150535.8-015821 226.39929 -0.02747 0.28265
CSS_J150449.8-012623 226.20750 -0.56006 0.30352
CSS_J150701.7-011257 226.75737 -0.78408 0.41968
CSS_J151621.1-014704 229.08812 -0.21547 0.29470
CSS_J151903.4-012144 229.76425 -0.63775 0.27379
CSS_J153159.2-024814 232.99704 -1.19589 0.55985
CSS_J152729.0-022503 231.87121 -1.58225 0.29598
CSS_J153204.9-011517 233.02046 -0.74514 0.31593
CSS_J152400.1-011115 231.00071 -0.81250 0.28072
CSS_J153712.3-015230 234.30133 -0.12486 0.29229
CSS_J153951.0-014422 234.96250 -0.26056 0.27996
CSS_J154005.8-013116 235.02421 -0.47864 0.31456
CSS_J154249.1-012435 235.70487 -0.59014 0.27840
CSS_J153848.9-010522 234.70392 -0.91033 0.26237
CSS_J155149.0-024458 237.95429 -1.25044 0.29902
CSS_J155039.1-023343 237.66296 -1.43786 0.26505
CSS_J155223.5-022514 238.09817 -1.57939 0.26205
CSS_J154551.2-020915 236.46354 -1.84581 0.22563
CSS_J154950.1-014926 237.45887 -0.17597 0.53044
CSS_J154703.1-012709 236.76329 -0.54736 0.24299
CSS_J160520.1-020850 241.33404 -1.85258 0.24430
CSS_J160534.2-013625 241.39258 -0.39297 0.32041
CSS_J155907.9-012050 239.78292 -0.65253 0.46462
CSS_J155733.2-010639 239.38871 -0.88897 0.23254
CSS_J161514.2-014057 243.80942 -0.31731 0.30055
CSS_J161746.6-010316 244.44438 -0.94539 0.23704
CSS_J162036.9-021255 245.15396 -1.78472 0.27439
CSS_J162945.4-021141 247.43954 -1.80511 1.53803
CSS_J161921.9-020244 244.84137 -1.95433 0.28379
CSS_J163318.0-023755 248.32508 -1.36792 0.34830
CSS_J163326.8-023334 248.36171 -1.44056 0.37758
CSS_J163250.1-020756 248.20888 -1.86753 0.25657
CSS_J163105.2-012058 247.77192 -0.65039 0.61291
CSS_J163739.6-010056 249.41529 -0.98439 0.26444
CSS_J171257.8-010554 258.24100 -0.90142 0.38864
CSS_J170801.1-010057 257.00487 -0.98406 0.33465
CSS_J204408.0-022627 311.03337 -1.55894 0.33796
CSS_J204308.9-011532 310.78725 -0.74089 0.42946
CSS_J204721.6-011041 311.84013 -0.82194 0.23583
CSS_J203856.0-010514 309.73333 -0.91264 0.38076
CSS_J204801.9-010348 312.00808 -0.93644 0.24009
CSS_J204657.4-010339 311.73921 -0.93906 0.34368
CSS_J205250.9-023757 313.21229 -1.36725 0.56691
CSS_J205334.5-023224 313.39392 -1.45986 0.39115
CSS_J205322.5-022841 313.34408 -1.52186 0.28940
CSS_J205009.3-021722 312.53875 -1.71042 0.34703
CSS_J205127.6-015210 312.86525 -0.13042 0.26061
CSS_J205547.9-014736 313.94992 -0.20661 0.31978
CSS_J205847.8-014342 314.69925 -0.27156 0.47775
CSS_J204909.0-014112 312.28787 -0.31333 0.32977
CSS_J205705.0-012156 314.27121 -0.63425 0.26534
CSS_J204927.5-011532 312.36492 -0.74108 0.25037
CSS_J204942.1-011337 312.42550 -0.77294 0.28336
CSS_J205122.4-010555 312.84371 -0.90139 0.26317
CSS_J205536.6-010605 313.90271 -0.89861 0.37841
CSS_J205335.8-010433 313.39917 -0.92397 0.46709
CSS_J210246.8-023612 315.69537 -1.39653 0.31287
CSS_J210112.7-022659 315.30329 -1.55019 0.44494
CSS_J210758.1-021915 316.99229 -1.67917 0.24501
CSS_J210053.6-021925 315.22371 -1.67619 0.44772
CSS_J210728.7-020902 316.86962 -1.84936 0.30779
CSS_J210434.7-015633 316.14479 -0.05733 0.33966
CSS_J210642.0-015418 316.67533 -0.09489 0.26214
CSS_J211033.9-014824 317.64129 -0.19314 0.38113
CSS_J210504.2-014037 316.26754 -0.32283 0.23390
CSS_J210527.2-012355 316.36362 -0.60139 0.54677
CSS_J210124.3-012219 315.35162 -0.62794 0.28216
CSS_J211022.7-011218 317.59496 -0.79489 0.29446
CSS_J210452.8-010646 316.22004 -0.88697 0.42834
CSS_J211128.0-024353 317.86700 -1.26858 0.25256
CSS_J212108.3-023652 320.28467 -1.38544 0.23209
CSS_J211227.5-020752 318.11467 -1.86881 0.25447
CSS_J211232.4-015506 318.13512 -0.08144 0.34549
CSS_J212019.8-014101 320.08262 -0.31622 0.36245
CSS_J211310.3-013742 318.29296 -0.37142 0.32620
CSS_J211227.3-013322 318.11392 -0.44383 0.34683
CSS_J211149.0-011202 317.95429 -0.79922 0.25165
CSS_J212553.6-023353 321.47354 -1.43506 0.29223
CSS_J212304.0-020248 320.76683 -1.95333 0.27337
CSS_J213306.0-014903 323.27525 -0.18247 0.44713
CSS_J213254.0-013747 323.22537 -0.37022 0.27006
CSS_J212328.7-013557 320.86992 -0.40058 0.24264
CSS_J212544.5-013236 321.43550 -0.45661 0.31595
CSS_J212551.1-012345 321.46321 -0.60411 0.28356
CSS_J213037.5-012123 322.65642 -0.64361 0.26488
CSS_J212903.8-010624 322.26587 -0.89308 0.30019
CSS_J212233.4-010502 320.63954 -0.91603 0.74295
CSS_J212630.7-010317 321.62800 -0.94511 0.62688
CSS_J213349.3-023103 323.45579 -1.48231 0.36093
CSS_J214347.0-022445 325.94583 -1.58739 0.35624
CSS_J213403.3-022258 323.51392 -1.61711 0.26238
CSS_J214450.5-020955 326.21062 -1.83450 0.27950
CSS_J213833.8-020608 324.64087 -1.89772 0.44406
CSS_J213449.2-012131 323.70504 -0.64131 0.25949
CSS_J215458.5-023916 328.74375 -1.34542 0.26670
CSS_J214751.4-020356 326.96425 -1.93425 0.29638
CSS_J215447.3-014315 328.69721 -0.27894 0.26198
CSS_J214725.6-013034 326.85704 -0.49053 0.44850
CSS_J214609.7-011320 326.54071 -0.77761 0.33443
CSS_J214811.4-010102 327.04754 -0.98258 0.25222
CSS_J215633.5-010826 329.13983 -0.85933 0.33610
CSS_J220343.1-010227 330.92971 -0.95892 0.25938
CSS_J220805.1-021713 332.02162 -1.71306 0.35690
CSS_J221547.5-021615 333.94796 -1.72897 0.24738
CSS_J221613.6-021546 334.05696 -1.73708 0.37689
CSS_J220951.7-021315 332.46567 -1.77903 0.25122
CSS_J221610.6-011049 334.04437 -0.81950 0.26458
CSS_J221242.2-010358 333.17608 -0.93369 0.24708
CSS_J222157.8-024002 335.49121 -1.33256 0.36728
CSS_J222736.3-021858 336.90142 -1.68364 0.25329
CSS_J221855.7-020814 334.73217 -1.86269 0.32517
CSS_J222723.5-015102 336.84808 -0.14931 0.24120
CSS_J222103.0-014615 335.26279 -0.22906 0.34022
CSS_J222607.9-010308 336.53325 -0.94756 0.40035
CSS_J223855.0-024835 339.72946 -1.19017 0.22900
CSS_J223436.1-024742 338.65075 -1.20481 0.76691
CSS_J223629.5-023615 339.12300 -1.39575 0.26182
CSS_J223324.2-020235 338.35121 -1.95678 0.27267
CSS_J223427.5-013631 338.61492 -0.39133 0.30239
CSS_J223637.5-011927 339.15642 -0.67569 0.31291
CSS_J223920.8-011742 339.83700 -0.70500 0.25947
CSS_J223948.8-011550 339.95342 -0.73592 0.24730
CSS_J223235.3-010140 338.14725 -0.97217 0.59639
CSS_J224828.6-015159 342.11954 -0.13358 0.31256
CSS_J224116.7-014137 340.31975 -0.30628 0.25037
CSS_J225224.9-014054 343.10412 -0.31819 0.37176
CSS_J224232.0-013952 340.63346 -0.33547 0.24158
CSS_J225550.0-024408 343.95837 -1.26436 0.40822
CSS_J225324.1-022738 343.35046 -1.53925 0.32069
CSS_J225708.6-013459 344.28596 -0.41683 0.30928
CSS_J230109.2-012644 345.28858 -0.55419 0.30421
CSS_J225324.6-011404 343.35287 -0.76536 0.39570
CSS_J231328.0-014644 348.36696 -0.22092 0.30211
CSS_J232340.9-012422 350.92042 -0.59383 0.30682
CSS_J233233.7-023506 353.14050 -1.41497 0.39742
CSS_J233436.6-013209 353.65267 -0.46411 0.32448
CSS_J233342.3-012939 353.42658 -0.50575 0.38556
CSS_J234556.0-023006 356.48354 -1.49822 0.36442
CSS_J234218.5-022727 355.57742 -1.54233 0.25850
CSS_J235108.0-010925 357.78358 -0.84306 0.31114
CSS_J002117.7-033436 5.32412 -2.42308 0.31824
CSS_J001623.5-032853 4.09812 -2.51839 0.34054
CSS_J002310.1-050256 5.79233 -4.95108 0.28159
CSS_J003154.7-035251 7.97825 -2.11897 0.48150
CSS_J003904.4-052025 9.76833 -4.65967 0.23948
CSS_J005101.3-051941 12.75575 -4.67175 0.22044
CSS_J005155.5-034811 12.98137 -2.19678 0.27558
CSS_J005505.9-034726 13.77467 -2.20933 0.27075
CSS_J011606.8-042941 19.02842 -3.50506 0.28414
CSS_J012003.2-052304 20.01371 -4.61533 0.24884
CSS_J011943.9-050543 19.93325 -4.90458 0.57024
CSS_J012844.5-033512 22.18554 -2.41314 0.23120
CSS_J013707.4-051103 24.28117 -4.81567 0.50007
CSS_J013708.6-044733 24.28612 -3.20739 0.22747
CSS_J013048.3-042040 22.70154 -3.65533 0.30676
CSS_J013354.6-034608 23.47758 -2.23094 0.31514
CSS_J014440.8-043245 26.17025 -3.45411 0.25094
CSS_J014740.9-033344 26.92046 -2.43769 0.24815
CSS_J015909.9-053522 29.79133 -4.41031 0.34618
CSS_J020332.0-051338 30.88358 -4.77261 0.25291
CSS_J015723.4-042604 29.34750 -3.56547 0.35003
CSS_J015307.2-041308 28.28017 -3.78100 0.31721
CSS_J021335.4-042542 33.39783 -3.57142 0.32052
CSS_J021340.5-041119 33.41908 -3.81117 0.22202
CSS_J021303.3-040413 33.26392 -3.92961 0.37774
CSS_J021531.1-045707 33.87992 -3.04786 0.22316
CSS_J021547.1-045208 33.94658 -3.13111 0.28794
CSS_J021515.6-043107 33.81508 -3.48131 0.25104
CSS_J022222.6-042931 35.59442 -3.50794 0.26281
CSS_J022003.0-032909 35.01279 -2.51394 0.26199
CSS_J022756.1-053434 36.98375 -4.42364 0.29718
CSS_J023124.3-041218 37.85154 -3.79497 0.40307
CSS_J024728.3-052939 41.86829 -4.50572 0.25582
CSS_J023726.8-045521 39.36167 -3.07731 0.38318
CSS_J024046.8-040911 40.19525 -3.84672 0.34645
CSS_J024636.8-031252 41.65346 -2.78544 0.25826
CSS_J025617.7-043122 44.07388 -3.47719 0.28279
CSS_J025418.8-043033 43.57854 -3.49081 0.32312
CSS_J035332.0-051619 58.38342 -4.72806 0.24339
CSS_J035015.6-051035 57.56537 -4.82342 0.29220
CSS_J040411.2-052206 61.04671 -4.63142 0.26216
CSS_J040518.3-043011 61.32637 -3.49694 0.26504
CSS_J040522.5-042859 61.34404 -3.51681 0.28914
CSS_J040242.1-042455 60.67562 -3.58464 0.23329
CSS_J041135.5-043342 62.89804 -3.43811 0.36849
CSS_J040828.3-042552 62.11829 -3.56869 0.29375
CSS_J041544.2-041654 63.93442 -3.71808 0.32561
CSS_J042018.2-053326 65.07587 -4.44256 0.25038
CSS_J042048.3-051133 65.20146 -4.80728 0.28274
CSS_J041951.8-050912 64.96592 -4.84656 0.29703
CSS_J042226.4-050601 65.61025 -4.89950 0.27976
CSS_J042253.4-042925 65.72258 -3.50953 0.36603
CSS_J042105.1-041533 65.27133 -3.74072 0.24253
CSS_J042753.4-034305 66.97254 -2.28175 0.26485
CSS_J043729.8-050128 69.37421 -4.97539 0.22112
CSS_J044122.9-050249 70.34550 -4.95294 0.28095
CSS_J045015.2-035058 72.56371 -2.15031 0.31506
CSS_J045624.8-042627 74.10362 -3.55894 0.43726
CSS_J045407.1-042008 73.52962 -3.66425 0.28846
CSS_J045805.0-035452 74.52092 -2.08542 0.30229
CSS_J045730.8-035414 74.37837 -2.09594 0.26032
CSS_J045743.5-035130 74.43150 -2.14164 0.49586
CSS_J050032.1-033857 75.13400 -2.35067 0.80892
CSS_J045535.6-033537 73.89862 -2.40628 0.37253
CSS_J045828.1-032330 74.61708 -2.60831 0.24037
CSS_J045316.2-032333 73.31771 -2.60728 0.38569
CSS_J050111.5-032256 75.29817 -2.61758 0.34310
CSS_J045806.7-031002 74.52829 -2.83261 0.37602
CSS_J045926.9-030340 74.86246 -2.93881 0.34972
CSS_J052108.4-053808 80.28508 -4.36442 0.28822
CSS_J051639.7-052322 79.16562 -4.61047 0.24729
CSS_J052437.3-051207 81.15567 -4.79781 0.30386
CSS_J052036.5-050801 80.15229 -4.86622 0.41104
CSS_J052018.8-045747 80.07833 -3.03692 0.27813
CSS_J051912.1-043031 79.80042 -3.49131 0.52634
CSS_J052856.6-052651 82.23600 -4.55233 0.31173
CSS_J052933.8-051253 82.39087 -4.78508 0.30561
CSS_J053714.6-044603 84.31113 -3.23225 0.33721
CSS_J052817.6-044429 82.07367 -3.25839 0.37824
CSS_J052632.3-044147 81.63467 -3.30347 0.26397
CSS_J052733.4-033724 81.88950 -2.37661 0.34603
CSS_J053341.0-031328 83.42121 -2.77544 0.38298
CSS_J053055.9-025958 82.73304 -1.00056 0.35980
CSS_J053749.8-050357 84.45763 -4.93392 0.37693
CSS_J053840.0-044952 84.66687 -3.16883 0.27839
CSS_J053951.7-043846 84.96546 -3.35381 0.30703
CSS_J053907.9-042746 84.78317 -3.53719 0.38022
CSS_J053919.1-040055 84.82988 -3.98467 0.26428
CSS_J053953.3-032841 84.97217 -2.52192 0.40058
CSS_J082807.4-043215 127.03117 -3.46244 0.29658
CSS_J082901.4-043101 127.25617 -3.48286 0.22487
CSS_J083306.5-043102 128.27733 -3.48253 0.29953
CSS_J083632.4-043041 129.13525 -3.48836 0.40299
CSS_J083205.9-041730 128.02471 -3.70831 0.23324
CSS_J082753.0-041147 126.97104 -3.80356 0.38619
CSS_J083506.4-040901 128.77679 -3.84958 0.23781
CSS_J083002.0-040144 127.50862 -3.97111 0.29717
CSS_J082819.7-034746 127.08208 -2.20383 0.32028
CSS_J083152.9-034624 127.97075 -2.22644 0.28402
CSS_J082946.1-033512 127.44246 -2.41325 0.41122
CSS_J083051.6-033102 127.71500 -2.48261 0.36826
CSS_J083329.6-032001 128.37358 -2.66625 0.36213
CSS_J083222.0-025135 128.09200 -1.14019 0.27292
CSS_J083852.9-035608 129.72058 -2.06425 0.31404
CSS_J084104.9-035613 130.27067 -2.06286 0.34079
CSS_J100033.7-030644 150.14062 -2.88758 0.23526
CSS_J103058.5-032158 157.74404 -2.63372 0.49246
CSS_J104508.4-030022 161.28500 -2.99372 0.25939
CSS_J104448.4-025307 161.20196 -1.11464 0.26892
CSS_J113038.1-053305 172.65904 -4.44856 0.28420
CSS_J113042.2-045347 172.67592 -3.10336 0.32952
CSS_J113047.2-044223 172.69667 -3.29361 0.37052
CSS_J120945.8-025729 182.44112 -1.04189 0.31144
CSS_J122222.0-030742 185.59204 -2.87161 0.33428
CSS_J122124.8-025759 185.35358 -1.03361 0.27131
CSS_J123331.7-033752 188.38225 -2.36886 0.26153
CSS_J124037.2-033145 190.15500 -2.47075 0.36039
CSS_J123917.3-033041 189.82246 -2.48861 0.32667
CSS_J124701.5-033843 191.75662 -2.35472 0.52755
CSS_J124604.6-033220 191.51929 -2.46106 0.26296
CSS_J133131.9-031456 202.88300 -2.75086 0.24984
CSS_J134243.6-032428 205.68167 -2.59206 0.24853
CSS_J135805.1-031919 209.52137 -2.67783 0.26176
CSS_J140215.2-030528 210.56362 -2.90872 0.23670
CSS_J143515.0-042347 218.81250 -3.60358 0.29369
CSS_J143334.8-033537 218.39529 -2.40639 0.22327
CSS_J144310.6-030659 220.79454 -2.88344 0.29029
CSS_J143949.3-024920 219.95575 -1.17758 0.29602
CSS_J145005.1-030621 222.52158 -2.89414 0.27909
CSS_J150913.9-025658 227.30817 -1.05050 0.35370
CSS_J161635.2-034933 244.14675 -2.17394 0.39018
CSS_J162449.1-044725 246.20479 -3.20972 0.27084
CSS_J162712.3-043308 246.80137 -3.44756 0.27644
CSS_J162245.9-041119 245.69125 -3.81119 0.37109
CSS_J162217.3-040603 245.57208 -3.89914 0.26582
CSS_J162927.9-032651 247.36658 -2.55239 0.33623
CSS_J162432.9-031319 246.13712 -2.77794 0.31459
CSS_J162542.9-031106 246.42904 -2.81497 0.35670
CSS_J162847.0-030907 247.19600 -2.84806 0.24863
CSS_J163347.3-050202 248.44737 -4.96611 0.29693
CSS_J163218.2-042816 248.07621 -3.52883 0.28159
CSS_J165803.1-051716 254.51312 -4.71219 0.31040
CSS_J165531.4-050808 253.88087 -4.86425 0.28349
CSS_J165401.5-050236 253.50646 -4.95642 0.26196
CSS_J165612.0-045653 254.05004 -3.05183 0.26843
CSS_J170001.0-044046 255.00417 -3.32047 0.35370
CSS_J165742.9-043913 254.42892 -3.34617 0.33742
CSS_J165907.2-042559 254.78012 -3.56692 0.39395
CSS_J165433.4-040822 253.63933 -3.86033 0.27901
CSS_J165530.7-040703 253.87804 -3.88244 0.32182
CSS_J165740.0-032512 254.41671 -2.57981 0.52235
CSS_J165933.5-031020 254.88979 -2.82761 0.40410
CSS_J203211.5-053335 308.04817 -4.44019 0.76446
CSS_J203358.8-050839 308.49529 -4.85567 0.26266
CSS_J203546.4-050302 308.94350 -4.94922 0.62601
CSS_J203559.9-044520 308.99987 -3.24439 0.33615
CSS_J202929.4-040740 307.37271 -3.87219 0.31709
CSS_J204610.6-053448 311.54429 -4.41975 0.25282
CSS_J204711.4-052130 311.79771 -4.64156 0.29300
CSS_J204045.6-045603 310.19017 -3.06569 0.29369
CSS_J203947.1-043308 309.94646 -3.44758 0.27810
CSS_J204646.2-030210 311.69254 -2.96389 0.30404
CSS_J205803.8-051610 314.51592 -4.73033 0.31125
CSS_J205017.0-051213 312.57121 -4.79625 0.36814
CSS_J205132.3-050844 312.88471 -4.85439 0.27115
CSS_J205733.2-040710 314.38858 -3.88031 0.67044
CSS_J205048.6-034915 312.70250 -2.17894 0.34850
CSS_J210222.6-053628 315.59454 -4.39214 0.30314
CSS_J210513.4-053319 316.30596 -4.44464 0.40563
CSS_J210554.4-052458 316.47704 -4.58389 0.31207
CSS_J210726.1-043516 316.85892 -3.41197 0.35020
CSS_J210525.8-035640 316.35771 -2.05539 0.26515
CSS_J210809.5-035348 317.03975 -2.10314 0.44451
CSS_J210817.9-034952 317.07458 -2.16889 0.39881
CSS_J210101.1-034349 315.25471 -2.26961 0.24767
CSS_J210228.3-031048 315.61804 -2.81992 0.24548
CSS_J210235.7-030534 315.64892 -2.90706 0.24670
CSS_J211425.2-053623 318.60512 -4.39356 0.36382
CSS_J211126.8-052717 317.86204 -4.54522 0.36109
CSS_J212033.5-051614 320.13979 -4.72931 0.39448
CSS_J211822.0-051527 319.59187 -4.74236 0.35522
CSS_J211143.4-044212 317.93108 -3.29658 0.28439
CSS_J212132.1-043408 320.38400 -3.43108 0.26773
CSS_J211151.6-043012 317.96525 -3.49664 0.34832
CSS_J211121.5-042223 317.83987 -3.62689 0.27797
CSS_J211533.6-041914 318.89038 -3.67919 0.24877
CSS_J211847.0-033045 319.69588 -2.48742 0.27006
CSS_J212707.1-053354 321.77962 -4.43500 0.36124
CSS_J212724.8-051508 321.85354 -4.74761 0.29670
CSS_J212631.4-050009 321.63121 -4.99736 0.25566
CSS_J212820.8-044735 322.08671 -3.20672 0.34821
CSS_J212754.3-043515 321.97646 -3.41244 0.87577
CSS_J212945.0-042906 322.43767 -3.51486 0.63523
CSS_J212628.7-042619 321.61962 -3.56139 0.32300
CSS_J213206.7-041248 323.02812 -3.78667 0.25346
CSS_J212827.7-040520 322.11542 -3.91108 0.26650
CSS_J212725.5-034522 321.85658 -2.24378 0.31352
CSS_J214454.8-052148 326.22858 -4.63653 0.36545
CSS_J214253.1-051957 325.72133 -4.66747 0.29629
CSS_J213934.3-050020 324.89304 -4.99436 0.22546
CSS_J213935.5-045733 324.89829 -3.04081 0.26685
CSS_J214148.4-043618 325.45196 -3.39497 0.74034
CSS_J214227.2-043424 325.61350 -3.42664 0.27720
