J001615.8-061517 4.06583 -6.25478 0.25623 intrinsic,binary_star,W_Uma
J001616.0-173612 4.06667 -17.60344 215.56400 phenomenological,long_periodic
J001617.2+111703 4.07192 11.28428 0.47105 intrinsic,binary_star,W_Uma
J001619.6-135838 4.08204 -13.97744 0.37221 intrinsic,binary_star,W_Uma
J001623.5-032853 4.09812 -3.48161 0.34054 intrinsic,binary_star,W_Uma
J001625.7+215826 4.10708 21.97394 0.26403 intrinsic,binary_star,W_Uma
J001625.9+162843 4.10825 16.47867 0.36651 intrinsic,RR_Lyrae,RR_Lyrae_c
J001627.0+264107 4.11275 26.68544 0.25976 intrinsic,binary_star,W_Uma
J001630.4-154715 4.12696 -15.78775 0.22246 intrinsic,binary_star,W_Uma
J001632.5+310630 4.13542 31.10839 0.34758 intrinsic,RR_Lyrae,RR_Lyrae_c
J001636.3+325841 4.15129 32.97819 0.27744 intrinsic,binary_star,W_Uma
J001638.9+064436 4.16246 6.74342 0.29318 intrinsic,binary_star,W_Uma
J001643.9-153111 4.18304 -15.51983 0.26058 intrinsic,binary_star,W_Uma
J001650.0+434455 4.20871 43.74886 0.52041 intrinsic,binary_star,W_Uma
J001654.2+401638 4.22583 40.27725 0.26433 intrinsic,binary_star,W_Uma
J001658.9-160435 4.24567 -16.07661 0.63481 intrinsic,RR_Lyrae,RR_Lyrae_ab
J001659.5-153136 4.24808 -15.52681 0.28413 intrinsic,RR_Lyrae,RR_Lyrae_c
J001700.9+340313 4.25404 34.05378 0.25470 intrinsic,RR_Lyrae,RR_Lyrae_c
J001701.6+165938 4.25679 16.99411 0.37697 intrinsic,binary_star,W_Uma
J001706.7+114246 4.27804 11.71294 0.30064 intrinsic,RR_Lyrae,RR_Lyrae_c
J001711.5+061009 4.29825 6.16925 0.27881 intrinsic,binary_star,W_Uma
J001714.8+283103 4.31179 28.51775 3.32240 intrinsic,binary_star,detached_eclipsing_MS-MS
J001719.6-061245 4.33171 -6.21267 0.27190 intrinsic,binary_star,W_Uma
J001721.6-122325 4.34000 -12.39053 0.38407 intrinsic,binary_star,W_Uma
J001721.8+205433 4.34108 20.90942 0.23748 intrinsic,binary_star,W_Uma
J001724.9+200542 4.35375 20.09506 0.35713 intrinsic,RR_Lyrae,RR_Lyrae_d
J001733.0-084605 4.38750 -8.76819 0.28980 intrinsic,RR_Lyrae,RR_Lyrae_c
J001734.0-073235 4.39179 -7.54325 0.54825 intrinsic,RR_Lyrae,RR_Lyrae_ab
J001736.6+205147 4.40271 20.86306 0.44714 intrinsic,binary_star,W_Uma
J001738.4+205157 4.41012 20.86603 0.27453 intrinsic,binary_star,W_Uma
J001745.5+241845 4.43979 24.31253 0.30139 intrinsic,binary_star,W_Uma
J001745.6+214913 4.44017 21.82050 0.27954 intrinsic,binary_star,W_Uma
J001746.4+281307 4.44350 28.21864 0.34008 intrinsic,binary_star,W_Uma
J001748.1+403356 4.45050 40.56564 0.51963 intrinsic,binary_star,detached_eclipsing_MS-MS
J001753.5+334826 4.47312 33.80728 0.65454 intrinsic,binary_star,detached_eclipsing_MS-MS
J001756.0-095407 4.48371 -9.90197 0.28994 intrinsic,RR_Lyrae,RR_Lyrae_c
J001803.7+431658 4.51567 43.28278 0.38238 intrinsic,RR_Lyrae,RR_Lyrae_c
J001804.7+242600 4.51983 24.43353 0.43072 intrinsic,binary_star,detached_eclipsing_MS-MS
J001808.0+065340 4.53362 6.89456 0.34643 intrinsic,RR_Lyrae,RR_Lyrae_c
J001809.2+350634 4.53858 35.10953 0.25901 intrinsic,binary_star,W_Uma
J001810.3+410141 4.54308 41.02822 0.35235 intrinsic,binary_star,W_Uma
J001812.9+210201 4.55404 21.03375 0.41616 intrinsic,RR_Lyrae,RR_Lyrae_d
J001813.2-130445 4.55504 -13.07928 0.35171 intrinsic,binary_star,W_Uma
J001817.3+441304 4.57208 44.21789 0.25589 intrinsic,binary_star,W_Uma
J001817.7+141027 4.57400 14.17428 0.27710 intrinsic,binary_star,W_Uma
J001820.9+393138 4.58737 39.52744 0.34830 intrinsic,binary_star,W_Uma
J001824.0+235157 4.60021 23.86608 0.25034 intrinsic,binary_star,W_Uma
J001825.6+095236 4.60700 9.87683 0.34996 intrinsic,binary_star,W_Uma
J001830.2+374744 4.62600 37.79561 7.18783 intrinsic,binary_star,W_Uma
J001831.3+302557 4.63042 30.43258 0.36265 intrinsic,binary_star,W_Uma
J001834.6+045019 4.64429 4.83869 0.33171 intrinsic,RR_Lyrae,RR_Lyrae_c
J001836.2-191522 4.65108 -19.25619 0.52523 intrinsic,RR_Lyrae,RR_Lyrae_Blazhko
J001843.7+394107 4.68217 39.68531 0.25459 intrinsic,binary_star,W_Uma
J001845.2+071014 4.68858 7.17061 0.28154 intrinsic,binary_star,W_Uma
J001845.4+401614 4.68933 40.27081 0.65982 intrinsic,binary_star,detached_eclipsing_MS-MS
J001845.8+052735 4.69083 5.45981 0.68208 intrinsic,binary_star,detached_eclipsing_MS-MS
J001849.2-160752 4.70508 -16.13131 0.53578 intrinsic,binary_star,detached_eclipsing_MS-MS
J001850.2+400404 4.70950 40.06786 0.29087 intrinsic,binary_star,W_Uma
J001850.4+283328 4.71004 28.55778 0.30689 intrinsic,binary_star,W_Uma
J001852.8+315344 4.72025 31.89556 0.23861 intrinsic,binary_star,W_Uma
J001859.6+253521 4.74837 25.58939 0.38954 intrinsic,binary_star,W_Uma
J001902.9+244938 4.76225 24.82747 0.33881 intrinsic,binary_star,W_Uma
J001906.9+415604 4.77900 41.93450 0.30601 intrinsic,binary_star,W_Uma
J001907.0+395711 4.77917 39.95311 0.37226 intrinsic,binary_star,W_Uma
J001907.1+340056 4.77971 34.01564 0.27604 intrinsic,binary_star,W_Uma
