11.21000 33.02139
64.62458 32.79000
94.28042 9.13694
95.68542 -0.34583
104.61250 -7.26389
128.98333 51.31000
169.54521 48.03692
241.44083 25.86250
244.97958 -15.64028
254.45750 35.34250
255.52625 -29.94583
256.64417 23.97167
257.06083 -25.09139
257.37583 -26.65750
257.55125 -28.13167
259.90375 -25.01750
262.93417 -16.96167
263.00917 -24.74556
263.48750 -22.03528
263.55417 -26.08583
264.00833 -27.42583
264.35417 -29.18000
264.56667 -27.00444
264.64167 -28.48333
264.88750 -29.72389
265.23750 -28.31000
265.65417 -27.78306
265.94583 -29.43333
265.97792 -29.74528
266.10583 -29.01250
266.20417 -29.35167
266.25417 -28.90167
266.36083 -28.98333
266.40417 -29.45000
266.40417 -29.01861
266.41958 -29.00306
266.42875 -28.78139
266.47042 -29.05611
266.50000 -28.91361
266.52042 -28.88694
266.52583 -29.51833
266.54042 -28.85111
266.58000 -28.73528
266.58125 -28.89528
266.69583 -28.89472
266.85708 -29.99528
266.13792 -28.74139
266.98333 -26.56361
266.40000 -29.02611
267.23333 -24.89444
267.22292 -20.36722
267.60708 -21.42250
267.02108 -28.47383
267.22250 -20.36194
268.06667 -28.50611
267.60000 -29.03833
270.28417 -25.07917
270.30292 -25.74056
270.38458 -20.52889
271.70917 -24.58750
271.71250 -24.58500
272.68542 -26.15028
273.62958 -17.15722
273.80000 -12.08333
274.00583 -14.03639
274.83950 -25.42667
276.34208 -0.01222
277.36250 -23.79139
279.98958 5.03583
282.32125 -3.06222
283.27042 -8.70556
284.16250 5.33000
284.67325 22.65817
287.11250 0.16889
287.81667 0.58500
288.82083 10.96833
289.70000 -5.23583
290.07083 14.69417
295.65833 -3.90000
299.85000 11.70833
300.70667 25.23667
303.15750 38.18364
306.01583 33.86778
320.81058 -5.79803
322.49292 12.16750
322.85917 47.29000
326.17167 38.32167
350.14208 62.29250
9.29167 61.35972
14.17708 60.71667
19.51125 65.29167
19.63292 63.74000
23.95833 66.21111
26.75083 61.35658
29.57683 67.22319
40.13208 61.22944
53.74958 53.17333
58.84583 31.04972
64.92583 55.99972
70.24708 44.53028
80.64667 37.67611
84.72750 26.31583
88.97958 28.78500
91.86083 22.09675
98.82621 5.55175
104.57208 -7.20981
112.22333 -26.10806
264.87542 -29.70194
265.04833 -28.79667
266.19042 -27.22889
267.27500 -27.55000
267.29208 -27.42111
267.30292 -26.64333
268.60533 -26.33128
270.66625 -20.28708
272.75000 -10.90000
274.66250 -17.05167
274.83950 -25.42667
275.12292 -14.57333
276.56275 -14.84842
277.43333 -9.85639
279.11917 -7.60583
279.50417 -6.93167
280.45000 -4.45000
280.42500 -5.85000
280.25179 -5.59625
281.40333 0.86342
282.07500 -2.42000
281.25833 -4.55861
282.07500 -3.18333
284.50000 -2.73333
283.88042 -2.60667
284.65000 3.43583
284.77500 8.25000
285.41625 1.44422
285.90458 3.19194
286.19783 9.04494
287.41375 9.82917
287.95667 4.98278
287.70083 7.59786
288.51750 9.88286
293.21792 53.87917
296.41375 27.36539
297.37708 30.20667
299.59042 35.20167
304.75000 45.70000
308.06333 37.63750
308.11042 40.95250
307.62833 47.86417
314.69792 41.77694
315.89875 45.75111
324.87750 56.98692
330.40917 50.16806
331.98417 54.51833
339.83708 61.27411
