J0116.8+6913 19.22000 69.22800 0.43400 0.22800 -71.00000 5.10000 8.70000e+00 1.60000e+00
J0117.8-2113 19.45200 -21.21800 0.08700 0.06900 0.00000 9.40000 1.04000e+01 1.50000e+00
J0118.8-2142 19.70700 -21.70800 0.03600 0.03400 -59.00000 28.40000 2.85000e+01 1.80000e+00
J0118.9-1457 19.73000 -14.96400 0.06800 0.06600 67.00000 7.30000 3.70000e+00 9.00000e-01
J0120.4-2700 20.12400 -27.01500 0.02100 0.02000 -9.00000 45.60000 4.24000e+01 2.20000e+00
J0121.7+5154 20.44900 51.90500 0.05100 0.05000 -52.00000 6.60000 5.10000e+00 1.00000e+00
J0122.8+3423 20.72300 34.39100 0.04900 0.03900 -55.00000 9.60000 5.40000e+00 1.20000e+00
J0123.7-2312 20.92800 -23.20300 0.08700 0.06100 -57.00000 11.10000 7.30000e+00 1.00000e+00
J0125.2-0627 21.31600 -6.45800 0.20900 0.12700 -82.00000 5.50000 4.10000e+00 8.00000e-01
J0125.4-2548 21.36600 -25.80900 0.09300 0.07900 64.00000 8.70000 5.10000e+00 8.00000e-01
J0126.1-2227 21.53000 -22.46400 0.09900 0.08800 64.00000 10.30000 8.30000e+00 1.00000e+00
J0127.1-0818 21.77700 -8.31100 0.07900 0.06400 -22.00000 10.60000 7.20000e+00 9.00000e-01
J0127.2+0325 21.81000 3.42300 0.05400 0.05000 -47.00000 14.40000 1.03000e+01 1.20000e+00
J0127.4+5433 21.86900 54.55500 0.17700 0.09800 37.00000 4.60000 5.60000e+00 1.20000e+00
J0127.5+5634 21.89400 56.56900 0.11800 0.10500 21.00000 5.80000 8.20000e+00 1.30000e+00
J0127.6+4851 21.92400 48.86100 0.14600 0.10900 -74.00000 5.00000 4.50000e+00 1.00000e+00
J0127.9+2551 21.97800 25.85500 0.41800 0.38200 -24.00000 7.10000 7.30000e+00 1.00000e+00
J0128.4+6257 22.11600 62.96200 0.12600 0.09800 40.00000 8.30000 1.45000e+01 1.80000e+00
J0128.5+4430 22.12900 44.50700 0.22000 0.11200 15.00000 7.50000 6.00000e+00 9.00000e-01
J0130.8+1441 22.71800 14.68400 0.37100 0.27300 86.00000 4.30000 4.10000e+00 9.00000e-01
J0131.2+6120 22.80100 61.33500 0.02200 0.02200 -1.00000 21.30000 2.37000e+01 1.90000e+00
J0131.3+5548 22.83500 55.80700 0.09300 0.07300 -33.00000 4.90000 4.00000e+00 1.00000e+00
J0132.5-0802 23.13500 -8.05000 0.13700 0.11400 86.00000 4.50000 3.00000e+00 9.00000e-01
J0132.6-1655 23.17100 -16.91800 0.04100 0.04100 -66.00000 34.60000 2.62000e+01 1.10000e+00
J0133.3+5930 23.33600 59.51400 0.10800 0.08500 22.00000 4.30000 4.90000e+00 1.20000e+00
J0133.3+4324 23.33800 43.40300 0.15600 0.12700 7.00000 5.00000 3.90000e+00 8.00000e-01
J0134.5+2638 23.63000 26.63800 0.06300 0.05500 67.00000 12.00000 9.40000e+00 1.20000e+00
J0135.0+6927 23.75500 69.46600 0.10000 0.09100 -47.00000 4.90000 6.70000e+00 1.40000e+00
J0136.5+3905 24.13100 39.09600 0.01400 0.01300 44.00000 56.90000 6.61000e+01 3.30000e+00
J0137.0+4752 24.25700 47.87600 0.02300 0.02200 5.00000 55.90000 5.11000e+01 1.70000e+00
