4FGL_J0140.3+7054 25.08330 70.90420 0.06960 0.06300 -19.95000 1.71812e-03 1.45577e-03 1.38942 0.51092
4FGL_J0142.5+6650 25.62750 66.83410 0.32280 0.23880 43.44000 2.30005e-02 9.46624e-02 0.91266 6.80782
4FGL_J0144.3+5959 26.08460 59.99750 0.19780 0.17280 57.05000 1.48289e-03 3.34765e-03 2.47150 0.36957
4FGL_J0150.4+4848 27.61440 48.81400 0.18260 0.17300 -39.33000 1.04314e-02 1.87869e-03 0.00044 0.02801
4FGL_J0153.3+5416 28.32570 54.27380 0.10000 0.07820 -22.91000 3.42148e-04 4.95821e-04 1.75716 0.25753
4FGL_J0154.6+0051 28.66070 0.86190 0.14240 0.11400 -5.87000 4.90018e-03 1.87541e-03 0.00150 0.07865
4FGL_J0156.3-2420 29.07770 -24.33450 0.08420 0.07500 7.90000 1.07289e-03 8.03851e-04 1.58755 0.20809
4FGL_J0158.4+1230 29.61730 12.50340 1.72900 1.14740 -24.10000 4.02445e-02 2.53823e-02 1.58562 0.81734
4FGL_J0159.0+3313 29.76650 33.21750 0.14260 0.10540 -85.10000 8.08706e-04 9.79864e-04 1.82366 0.25854
4FGL_J0202.4+2943 30.62030 29.72920 0.10140 0.09360 -45.66000 -1.46622e-04 4.32358e-04 2.23995 0.19558
4FGL_J0204.7+6656 31.19530 66.93720 0.14920 0.12060 4.70000 1.02588e-02 3.75949e-03 1.52846 0.37420
4FGL_J0209.8+2626 32.46400 26.43350 0.26200 0.16180 33.36000 2.11451e-03 2.60606e-03 1.94418 0.42694
4FGL_J0211.5+6219 32.89990 62.32340 0.17740 0.14540 14.13000 2.59309e-03 2.67609e-03 2.36054 0.33539
4FGL_J0212.1+5321 33.04450 53.35070 0.04080 0.03980 -63.89000 1.10887e-02 1.38565e-03 1.06107 0.14146
4FGL_J0222.7+5016 35.68530 50.27120 0.11840 0.10420 70.28000 1.64289e-03 1.18526e-03 1.16171 0.50944
4FGL_J0224.8+2937 36.21410 29.62920 0.33860 0.32300 -36.32000 1.90322e-03 3.90200e-03 2.69978 0.31642
4FGL_J0226.9+7744 36.74540 77.74020 0.09440 0.08240 -28.00000 1.09543e-03 1.31698e-03 1.65530 0.42085
4FGL_J0230.3+1713 37.59760 17.22240 0.19540 0.16100 -52.06000 3.56341e-03 3.48659e-03 2.12541 0.39949
4FGL_J0231.0+3505 37.77450 35.09970 0.34960 0.13460 18.41000 3.55593e-03 9.70711e-04 0.00216 0.06962
4FGL_J0235.3+5650 38.84790 56.84780 0.11680 0.11000 17.43000 1.48759e-02 4.66905e-03 1.50017 0.33947
4FGL_J0237.8+5238 39.47340 52.63470 0.05920 0.05860 -78.68000 1.34507e-02 2.14065e-03 0.52322 0.26813
4FGL_J0239.1+6634 39.78400 66.57960 0.25020 0.21380 -13.79000 5.71084e-03 4.11991e-03 1.95462 0.42363
4FGL_J0240.2-0248 40.05340 -2.80860 0.21240 0.16580 5.03000 5.40454e-05 1.35332e-03 2.54749 0.19720
4FGL_J0245.0+4755 41.26590 47.91930 0.16360 0.14020 -86.43000 1.50817e-03 2.97658e-03 2.21415 0.41691
4FGL_J0251.1-1830 42.78350 -18.50930 0.06860 0.06840 -41.50000 4.70691e-03 1.51105e-03 0.00087 0.05409
4FGL_J0252.3-2707 43.08430 -27.13090 0.74760 0.46800 -36.00000 -6.43445e-04 9.05735e-04 3.00523 0.19087
4FGL_J0257.8+7044 44.46280 70.74250 0.15140 0.14500 -61.47000 1.85450e-04 1.73990e-03 2.48627 0.14029
4FGL_J0259.0+0552 44.75190 5.87800 0.07140 0.06840 41.28000 2.39931e-03 1.18310e-03 1.65834 0.21660
4FGL_J0302.5+3354 45.62560 33.90130 0.08280 0.07820 -28.06000 -2.10364e-04 4.13645e-04 2.36073 0.15326
4FGL_J0302.7+5717 45.69150 57.28800 0.32480 0.20600 -49.53000 2.50375e-03 3.42608e-03 2.57284 0.26735
4FGL_J0304.6+6554 46.15950 65.90650 0.18900 0.12060 -58.41000 1.12471e-02 6.15965e-03 0.54115 0.94665
4FGL_J0312.1-0921 48.02800 -9.35410 0.09760 0.08840 -43.49000 1.83073e-02 3.95816e-03 0.40945 0.37098
4FGL_J0312.7+2012 48.19940 20.21640 0.08200 0.07360 -71.09000 1.53765e-03 1.30980e-03 1.25486 0.46584
4FGL_J0314.1+2827 48.54690 28.45220 0.20640 0.17140 9.02000 3.40262e-03 3.99571e-03 2.21726 0.37187
4FGL_J0314.1+5033 48.54890 50.55720 0.36820 0.33500 72.72000 1.48977e-02 8.27942e-03 1.08473 0.77793
4FGL_J0327.6+2620 51.91700 26.33410 0.09860 0.08720 61.80000 1.00434e-03 1.39924e-03 1.57267 0.56058
4FGL_J0328.5+6114 52.14300 61.24740 1.77380 0.43880 -5.82000 2.83541e-03 2.69447e-03 2.40221 0.26585
4FGL_J0328.6-1129 52.16080 -11.49520 0.13260 0.12660 -84.49000 -1.59737e-04 5.90018e-04 2.32661 0.20273
4FGL_J0330.1+5038 52.54760 50.63370 0.13560 0.11540 25.93000 1.54013e-02 4.83365e-03 1.00326 0.47285
4FGL_J0330.7+5845 52.68700 58.75230 0.37900 0.37200 -60.29000 3.15611e-02 1.69299e-02 0.70097 1.15558
4FGL_J0333.4-2705 53.37240 -27.08600 0.23940 0.16840 16.01000 1.40203e-03 2.14497e-03 1.81454 0.45347
4FGL_J0336.0+7502 54.02490 75.05000 0.05100 0.04940 -9.43000 8.60670e-03 1.37566e-03 1.13176 0.16855
4FGL_J0337.5+2423 54.39410 24.38360 0.16160 0.15480 55.63000 1.40875e-03 2.11226e-03 2.23663 0.25811
4FGL_J0340.4+5302 55.10990 53.03630 0.10000 0.09060 -26.30000 4.70153e-02 5.03460e-03 1.06556 0.18999
4FGL_J0341.9+3153 55.48520 31.89520 0.24560 0.14420 71.41000 3.03679e-03 5.58758e-03 2.12715 0.76014
4FGL_J0346.2+3235 56.56960 32.58530 0.15600 0.14960 -12.58000 2.39038e-03 3.54221e-03 2.35059 0.32624
4FGL_J0358.1+2850 59.52770 28.84790 0.43960 0.32500 -67.05000 2.75610e-02 5.77878e-03 0.64880 0.50428
4FGL_J0359.3+3626 59.83210 36.43980 0.34700 0.28900 39.90000 3.10146e-02 6.20462e-03 0.48793 0.47223
4FGL_J0405.9+3041 61.49000 30.69250 0.12600 0.12020 -14.89000 -3.52928e-04 1.14375e-03 2.44097 0.13818
4FGL_J0406.2+0639 61.55140 6.65240 0.11760 0.10920 -61.90000 -2.69326e-04 4.89053e-04 2.40316 0.20788
4FGL_J0409.2+2542 62.31440 25.70220 0.11280 0.09600 62.62000 2.01054e-03 2.07348e-03 1.62456 0.48989
4FGL_J0409.7+4006 62.43520 40.10910 0.37120 0.28540 2.17000 3.19240e-02 7.39997e-03 0.65163 0.49811
4FGL_J0413.1-0304 63.29790 -3.07610 0.22980 0.18820 -39.85000 4.56513e-03 4.09583e-03 2.34342 0.32063
4FGL_J0414.3+4522 63.59640 45.36780 0.15200 0.11500 -34.55000 -2.07660e-04 2.43074e-04 2.05721 0.18689
4FGL_J0414.6+5711 63.66980 57.18830 0.07480 0.07060 73.03000 1.33685e-03 2.51634e-04 1.51520 0.22512
4FGL_J0418.9+6636 64.72540 66.60010 0.04760 0.04340 20.34000 7.95552e-03 1.48394e-03 1.19981 0.19405
4FGL_J0423.0-0943 65.75120 -9.71940 0.14340 0.13960 16.60000 1.27195e-02 7.01070e-03 0.69858 0.84171
4FGL_J0426.5+5434 66.63060 54.57040 0.07220 0.06700 -78.03000 2.02905e-02 2.43331e-03 1.32892 0.15320
4FGL_J0427.3+0504 66.82940 5.08000 0.38580 0.24280 -85.91000 7.38534e-03 4.31036e-03 2.36923 0.27423
4FGL_J0427.4+6433 66.87250 64.55880 0.45920 0.40020 -78.75000 1.29102e-02 8.93636e-03 1.91125 0.60420
4FGL_J0427.9+3632 66.98130 36.53390 0.46880 0.30040 1.47000 2.18922e-02 1.15896e-02 1.22100 0.61694
4FGL_J0435.5+3232 68.87550 32.54920 0.09440 0.09060 71.61000 8.30415e-03 4.09023e-03 0.69586 0.63946
4FGL_J0436.9+2915 69.24640 29.25650 0.09220 0.08600 19.40000 6.58095e-03 2.69986e-03 1.54620 0.36042
4FGL_J0442.8+3609 70.71030 36.16400 0.16900 0.15980 64.71000 9.35756e-03 5.36024e-03 1.96865 0.39806
4FGL_J0445.7+1535 71.43620 15.59850 0.39120 0.30000 -18.07000 1.70004e-02 9.23149e-03 1.47966 0.57401
4FGL_J0447.2+2446 71.80140 24.77010 0.21160 0.18440 29.95000 2.46366e-02 1.51366e-03 0.17113 0.32499
4FGL_J0448.7-2116 72.19490 -21.28130 0.20180 0.18140 44.11000 7.89781e-03 4.34450e-03 1.67605 0.41108
4FGL_J0452.9+5117 73.24520 51.28570 0.19720 0.18360 -43.95000 1.50738e-02 8.58663e-03 1.60130 0.56029
4FGL_J0453.3+2843 73.33400 28.73040 0.68040 0.27480 68.18000 7.67513e-03 4.17050e-03 1.84544 0.38732
4FGL_J0455.9+6757 73.99240 67.95880 0.12140 0.09780 -74.63000 2.25501e-03 2.69620e-03 1.34923 0.64035
4FGL_J0502.2+3016 75.56260 30.27520 0.11120 0.10220 29.68000 6.32478e-03 9.20888e-03 0.04286 1.88582
4FGL_J0506.1+5028 76.53500 50.47120 0.11640 0.08620 -88.83000 1.18723e-02 2.03338e-03 0.00004 0.00732
4FGL_J0506.3-0620 76.59820 -6.33670 0.28700 0.26700 19.67000 1.26401e-03 2.75901e-03 2.41046 0.32012
4FGL_J0512.3+3329 78.08170 33.48440 0.13740 0.09440 -59.49000 5.50773e-03 1.92487e-03 0.70887 0.46716
4FGL_J0512.5-2201 78.14750 -22.02460 0.17820 0.14180 -22.76000 -4.29954e-04 4.00345e-04 2.44634 0.24278
4FGL_J0523.3-2527 80.83180 -25.46320 0.04780 0.04600 39.49000 1.08450e-02 1.55525e-03 0.83807 0.16851
4FGL_J0527.1+1152 81.77680 11.87400 0.29380 0.21900 54.96000 4.69431e-03 8.74372e-03 2.27256 0.78307
4FGL_J0527.4+6647 81.85590 66.79820 0.07240 0.06580 74.07000 1.52554e-03 1.33711e-03 1.66816 0.34605
4FGL_J0529.1-2449 82.27750 -24.82320 0.44780 0.38020 -32.12000 1.50571e-04 2.13052e-03 2.70915 0.22889
4FGL_J0529.9-0224 82.47700 -2.40480 0.15240 0.13840 65.51000 2.43061e-03 2.95797e-03 2.23413 0.28321
4FGL_J0531.7+1241 82.94500 12.68880 0.30640 0.25220 18.26000 2.16849e-02 1.24379e-02 1.19181 0.84738
4FGL_J0532.6+3358 83.17090 33.98320 0.49260 0.32400 1.69000 6.45989e-03 5.69658e-03 2.31100 0.39595
4FGL_J0533.6+5945 83.41750 59.76220 0.11400 0.10680 74.52000 2.62817e-02 2.62338e-03 0.23202 0.24517
4FGL_J0534.0+3746 83.51390 37.77130 0.32360 0.25020 -9.74000 8.14225e-03 5.29317e-03 1.98985 0.42711
4FGL_J0535.3+0934 83.84080 9.58240 0.27380 0.25820 -89.90000 9.86146e-03 6.91591e-03 1.69200 0.66419
4FGL_J0536.1-1205 84.03230 -12.09370 0.18880 0.15140 -73.29000 1.18365e-02 1.04683e-02 0.03084 0.89000
4FGL_J0537.5+0959 84.37750 9.98600 0.21480 0.17540 -67.87000 2.71745e-03 3.63272e-03 2.37589 0.34628
4FGL_J0538.9+3549 84.73670 35.82830 0.25220 0.19640 -53.89000 9.89030e-03 8.29714e-03 1.38058 0.94835
4FGL_J0540.2+0655 85.05480 6.91670 0.11760 0.09880 -86.06000 1.80711e-03 1.76435e-03 0.80594 0.92691
4FGL_J0540.6+5540 85.17450 55.67260 0.17980 0.15240 72.74000 1.56006e-03 2.42748e-03 2.26463 0.30556
4FGL_J0540.7+3611 85.18380 36.19970 0.20200 0.19380 -3.22000 2.32087e-02 1.61730e-03 0.61877 0.32799
4FGL_J0543.9-0418 85.97690 -4.30940 0.18080 0.14920 75.87000 3.28719e-03 1.34405e-02 2.28726 1.07746
4FGL_J0544.4+2238 86.10930 22.64180 0.24960 0.17460 -87.04000 -6.32050e-04 8.59084e-04 2.76531 0.16203
4FGL_J0544.8+5209 86.21700 52.16020 0.28680 0.24200 71.09000 1.70007e-05 1.96330e-03 2.55325 0.14782
4FGL_J0545.7+6016 86.44190 60.27040 0.05080 0.04820 -33.64000 5.80445e-03 1.24188e-03 1.15654 0.18003
4FGL_J0545.8-0905 86.45570 -9.09510 0.07580 0.07320 -78.03000 -6.53902e-05 4.08487e-04 2.23184 0.17886
4FGL_J0546.5-1100 86.64230 -11.01270 0.60380 0.43800 -15.69000 2.18556e-02 1.22880e-02 1.44490 0.77260
4FGL_J0550.9+2552 87.74570 25.87100 0.24960 0.19780 53.06000 1.08649e-02 2.86744e-03 1.28663 0.34794
4FGL_J0551.7+0446 87.94860 4.77820 0.41280 0.35080 32.70000 4.20079e-02 3.09374e-03 0.44678 0.25523
4FGL_J0553.5+4810 88.39750 48.17260 0.39380 0.35800 29.25000 -2.79267e-04 2.38215e-03 2.88857 0.17375
4FGL_J0553.6+0100 88.40440 1.01380 0.34740 0.27440 -52.59000 4.40013e-02 1.01076e-02 0.00042 0.03694
4FGL_J0554.0-0839 88.51750 -8.65520 0.12940 0.12420 -15.88000 2.30759e-03 2.79473e-03 1.91367 0.45458
4FGL_J0554.2-0259 88.56340 -2.98640 0.13300 0.10960 -12.74000 -2.55334e-04 1.28781e-03 2.46424 0.15459
4FGL_J0555.1+0150 88.77660 1.84680 0.23280 0.18440 15.17000 2.02349e-02 1.08080e-02 1.04523 0.81254
4FGL_J0558.1-2113 89.52910 -21.22660 0.12280 0.11620 4.81000 6.95588e-03 3.31999e-03 1.37866 0.41861
4FGL_J0601.0-1016 90.25700 -10.27820 0.54780 0.40000 9.00000 2.49463e-02 1.82577e-03 0.83088 0.29858
4FGL_J0609.0+2136 92.25010 21.60900 0.25300 0.22960 36.31000 1.73716e-02 6.29101e-03 0.92142 0.59646
4FGL_J0609.0+2006 92.25460 20.10320 0.32160 0.22640 41.12000 1.99555e-02 1.14394e-02 1.10634 0.83726
4FGL_J0611.5-2918 92.89820 -29.30800 0.26980 0.26200 37.97000 4.86421e-03 4.36824e-03 1.75621 0.52656
4FGL_J0612.6+1520 93.15870 15.34200 0.45680 0.40120 22.71000 3.06281e-02 1.46871e-02 0.73918 0.82318
4FGL_J0613.1+1749 93.28020 17.82190 0.19340 0.17640 -25.58000 2.12223e-04 1.74582e-03 2.55097 0.13956
4FGL_J0618.7+1211 94.69580 12.18370 0.41260 0.33780 52.22000 2.11223e-02 7.56151e-03 1.77580 0.37275
4FGL_J0618.9+2240 94.73520 22.67480 0.10200 0.06920 -51.64000 1.03510e-02 4.94569e-03 1.34941 0.51039
4FGL_J0620.1+2246 95.03110 22.78300 0.15360 0.09260 37.91000 2.27475e-04 4.65278e-04 2.06385 0.22652
4FGL_J0620.4+1445 95.10830 14.75530 0.26280 0.20740 80.22000 2.84071e-03 2.82763e-03 2.27824 0.28847
4FGL_J0622.5+3120 95.64750 31.33830 0.33280 0.23460 61.31000 2.79241e-02 2.04165e-02 0.39756 1.64284
4FGL_J0625.5+7029 96.39180 70.49720 0.08660 0.07660 -67.40000 7.76745e-04 1.14047e-03 1.55117 0.47995
4FGL_J0631.0+5626 97.75410 56.44940 0.12440 0.11280 32.80000 5.07752e-03 3.26341e-03 1.19212 0.57464
4FGL_J0633.9+5840 98.47900 58.68010 0.15880 0.12580 -63.23000 6.29406e-04 1.09974e-03 1.63215 0.50998
4FGL_J0642.4+1048 100.60810 10.81350 0.35620 0.27880 -5.88000 1.26618e-02 6.81887e-03 1.49042 0.60266
4FGL_J0652.9+4707 103.23550 47.12590 0.20100 0.15980 -88.98000 2.84577e-02 9.96663e-04 0.00618 0.06129
4FGL_J0656.5+4218 104.14690 42.31390 0.12900 0.11100 2.52000 7.27321e-03 3.95050e-03 0.38107 0.90004
4FGL_J0658.7+2318 104.68080 23.30270 0.31360 0.16680 -37.29000 -3.01547e-04 1.20372e-03 2.47484 0.14506
4FGL_J0700.6+3558 105.16270 35.97390 0.13880 0.13000 -39.08000 1.30087e-02 4.91485e-03 0.87563 0.53999
4FGL_J0700.8+1551 105.20660 15.85330 0.15480 0.14460 71.84000 7.43977e-03 5.08183e-03 0.57808 0.90880
4FGL_J0701.5-2842 105.38810 -28.71260 0.21520 0.14660 -64.93000 -5.90994e-04 1.49908e-04 2.37978 0.14822
4FGL_J0705.8-0004 106.45700 -0.06870 0.25020 0.19080 28.11000 1.55304e-02 6.47330e-03 1.01554 0.59671
4FGL_J0708.6+1747 107.16590 17.79240 0.09380 0.08120 -78.61000 6.82788e-04 1.21011e-03 1.86687 0.36630
4FGL_J0709.1-1034 107.29500 -10.56930 0.18560 0.13980 14.16000 1.15758e-02 1.23987e-02 1.70426 0.75983
4FGL_J0713.5-2555 108.37890 -25.93090 0.16660 0.12380 -46.30000 -1.05673e-04 1.35996e-03 2.35037 0.14827
4FGL_J0715.7-1128 108.92660 -11.48000 0.43000 0.31520 -81.62000 1.20470e-02 1.79656e-02 1.86874 0.95293
4FGL_J0722.4-2650 110.61380 -26.84410 0.13660 0.10440 -62.36000 3.07541e-03 3.65839e-03 2.23429 0.39495
4FGL_J0722.7-2309 110.69240 -23.15130 0.33540 0.26420 -49.91000 1.69025e-02 9.19522e-03 1.67474 0.47288
4FGL_J0724.8+3016 111.20500 30.26920 0.55640 0.18440 -15.06000 -1.61717e-04 2.54062e-04 1.69377 0.29028
4FGL_J0725.7-0549 111.44930 -5.81930 0.06980 0.06640 -47.07000 1.62786e-03 8.12950e-04 1.36055 0.25972
4FGL_J0731.0+6607 112.77430 66.12630 0.16640 0.12540 -7.72000 4.17092e-03 3.39460e-03 1.62816 0.50568
4FGL_J0731.5-1910 112.89200 -19.17090 0.35620 0.29940 -37.98000 1.89946e-02 1.20872e-02 1.67149 0.53698
4FGL_J0737.4+6535 114.37370 65.59120 0.08780 0.08360 -59.82000 -4.31216e-04 2.26525e-04 2.25736 0.19488
4FGL_J0738.6+1311 114.65600 13.18460 0.32640 0.18660 46.91000 -3.71478e-04 5.07281e-04 2.57066 0.16205
4FGL_J0744.0-2525 116.01410 -25.43200 0.05400 0.05240 39.31000 9.11744e-03 1.59336e-03 1.42262 0.16536
4FGL_J0744.4-1403 116.11700 -14.05130 0.34520 0.28120 68.70000 2.79628e-02 1.75599e-02 1.33531 0.83670
4FGL_J0747.2-0736 116.81010 -7.60920 0.13120 0.10080 -20.87000 7.15976e-04 1.16326e-03 1.79838 0.43727
4FGL_J0752.0-2931 118.01340 -29.52640 0.18500 0.17840 4.16000 1.67113e-02 5.25006e-03 1.06626 0.46631
4FGL_J0755.9-0515 118.97940 -5.26180 0.24920 0.22600 82.67000 3.06523e-05 2.00269e-03 2.85838 0.17320
4FGL_J0758.8-1450 119.70050 -14.83700 0.07380 0.06540 81.71000 1.15421e-02 1.92162e-03 1.01526 0.19563
4FGL_J0800.5+3715 120.14280 37.25890 0.19580 0.19240 56.92000 1.48390e-02 9.34423e-03 0.71929 1.13630
4FGL_J0800.7-1059 120.19950 -10.98920 0.15240 0.14560 5.30000 1.05030e-02 4.99349e-03 1.47169 0.44823
4FGL_J0800.9+0733 120.22620 7.55090 0.10660 0.09620 -8.90000 7.21674e-03 4.60643e-03 0.36413 0.91056
4FGL_J0801.3-0617 120.33900 -6.29990 2.54100 0.55760 21.81000 1.25146e-03 3.23679e-03 2.36409 0.37849
4FGL_J0803.5+2046 120.88830 20.76780 0.35940 0.31880 -4.94000 2.20745e-02 1.14692e-02 0.96328 0.78464
4FGL_J0809.8+0507 122.45320 5.13130 0.78180 0.55780 -82.86000 5.27389e-02 1.16628e-02 0.52584 0.54703
4FGL_J0815.5+6554 123.87990 65.90000 0.12100 0.11100 -31.32000 7.15147e-04 9.61949e-04 1.37384 0.50109
4FGL_J0821.5-1436 125.39690 -14.60850 0.26440 0.22740 -50.74000 2.85875e-02 3.70091e-03 0.00003 0.00681
4FGL_J0826.0-0157 126.52140 -1.95620 0.17400 0.15840 -50.87000 1.36054e-03 2.54656e-03 2.23850 0.30523
4FGL_J0827.6-0059 126.90300 -0.99660 0.37440 0.20780 46.03000 1.96591e-03 2.78366e-03 1.46642 0.64714
4FGL_J0829.3+3729 127.32960 37.49580 0.61960 0.43880 -84.50000 2.34288e-02 9.86691e-03 1.57284 0.49440
4FGL_J0838.5+4013 129.62869 40.22400 0.31540 0.18620 6.73000 -2.94010e-05 3.71547e-04 1.71602 0.29859
4FGL_J0838.9-2502 129.72800 -25.03570 0.33340 0.22540 13.95000 -3.81453e-04 3.22146e-04 2.44284 0.13340
4FGL_J0843.3+6712 130.84810 67.21620 0.06100 0.05520 32.99000 1.22649e-02 2.47194e-03 0.20744 0.35607
4FGL_J0849.5+2710 132.38220 27.17130 0.33240 0.24840 -24.82000 3.26951e-03 4.00400e-03 2.06179 0.46240
4FGL_J0850.4-2558 132.61839 -25.97440 1.19240 0.51480 22.92000 -8.18081e-05 1.88876e-03 2.64234 0.15203
4FGL_J0855.0+0720 133.76250 7.34640 0.35700 0.26740 -24.79000 4.51604e-03 6.00013e-03 2.22590 0.51583
4FGL_J0859.8+0053 134.95430 0.89870 0.16660 0.12240 47.75000 2.70473e-03 8.53411e-04 0.00071 0.06839
4FGL_J0903.5+4057 135.89940 40.96210 0.11200 0.10240 -6.98000 1.33785e-03 2.17077e-03 1.64736 0.64606
4FGL_J0906.1-1011 136.53610 -10.19450 0.12060 0.10620 72.02000 5.68051e-04 9.47732e-04 1.81650 0.29835
4FGL_J0906.8-2122 136.70461 -21.37240 0.19740 0.16740 -81.24000 4.21425e-02 9.85465e-03 0.01642 0.49017
4FGL_J0910.1-1816 137.53349 -18.26840 0.14000 0.11340 -35.20000 4.07794e-03 3.72362e-03 0.98740 0.75364
4FGL_J0910.9+6055 137.73700 60.92430 0.22400 0.20260 -21.56000 8.15262e-03 4.93364e-03 0.51680 0.80006
4FGL_J0914.5+6845 138.64650 68.75140 0.13160 0.09540 42.26000 3.34555e-03 1.26885e-03 0.55625 0.50872
4FGL_J0916.9+7756 139.23911 77.93580 0.13560 0.12440 -50.36000 4.29107e-04 1.03983e-03 2.01484 0.31220
4FGL_J0919.3+6607 139.84210 66.12720 0.13300 0.12340 -77.52000 9.63046e-04 1.14188e-03 1.76476 0.36417
4FGL_J0934.5+7223 143.64430 72.39910 0.31620 0.25320 7.78000 -4.39669e-04 1.51314e-03 3.01593 0.13300
4FGL_J0935.3+0901 143.83260 9.03050 0.14540 0.13180 -11.04000 4.24286e-03 2.64663e-03 2.14520 0.22364
4FGL_J0935.5+1152 143.88870 11.88140 0.13360 0.10960 -31.39000 -1.33808e-04 2.97475e-04 1.66968 0.30299
4FGL_J0938.8+5155 144.71800 51.91920 0.19020 0.15260 43.17000 2.16670e-03 1.94367e-03 1.34541 0.55219
4FGL_J0942.5+7620 145.63000 76.33450 0.23220 0.15860 -63.03000 9.18657e-03 7.10620e-03 0.34714 1.23746
4FGL_J0949.8+7551 147.46300 75.86380 0.19080 0.16420 36.06000 6.18039e-03 3.40005e-03 1.38017 0.51460
4FGL_J0953.6-1509 148.40550 -15.15490 0.06980 0.06680 -66.94000 1.80890e-02 2.93176e-03 0.14025 0.30463
