2CXO_J034424.5+320357 56.10242 32.06588 0.71000 0.71000 176.00000
2CXO_J034425.0+320345 56.10446 32.06262 1.10000 1.05000 126.80000
2CXO_J034425.5+320616 56.10650 32.10468 0.71000 0.71000 103.30000
2CXO_J034425.8+320422 56.10783 32.07297 0.82000 0.78000 109.90000
2CXO_J034425.9+320723 56.10796 32.12325 0.90000 0.86000 115.90000
2CXO_J034426.0+320430 56.10854 32.07510 0.71000 0.71000 169.90000
2CXO_J034426.1+320113 56.10904 32.02047 0.84000 0.82000 164.70000
2CXO_J034426.6+320358 56.11096 32.06612 0.72000 0.71000 119.80000
2CXO_J034427.0+320443 56.11262 32.07877 0.71000 0.71000 169.20000
2CXO_J034427.9+320519 56.11662 32.08868 1.05000 0.83000 109.40000
2CXO_J034428.7+320511 56.11988 32.08649 1.13000 0.93000 130.20000
2CXO_J034428.9+320137 56.12067 32.02704 1.28000 1.10000 121.30000
2CXO_J043257.2+052129 68.23842 5.35825 1.72000 1.72000 0.00000
2CXO_J043305.8+052150 68.27433 5.36397 0.75000 0.74000 155.60000
2CXO_J043306.5+052030 68.27725 5.34175 0.81000 0.74000 149.70000
CXO_J043307.9+052220X 68.28304 5.37248 1.28000 1.28000 0.00000
2CXO_J043308.3+052152 68.28500 5.36472 0.88000 0.79000 7.10000
2CXO_J043308.4+052202 68.28508 5.36732 0.85000 0.80000 121.30000
2CXO_J043309.5+052127 68.28979 5.35757 0.71000 0.71000 0.00000
2CXO_J043309.6+052126 68.29004 5.35735 0.71000 0.71000 0.00000
CXO_J043309.7+052126X 68.29062 5.35729 1.11000 1.11000 0.00000
2CXO_J043310.0+052146 68.29187 5.36286 0.74000 0.73000 62.10000
2CXO_J044243.7+361008 70.68229 36.16907 1.57000 0.97000 124.50000
2CXO_J044247.8+360837 70.69954 36.14372 0.81000 0.75000 140.40000
2CXO_J052109.8+163821 80.29121 16.63942 0.71000 0.71000 98.60000
2CXO_J052414.8-242203 81.06196 -24.36772 2.78000 2.14000 165.80000
2CXO_J052431.1-242137 81.12971 -24.36043 2.18000 1.50000 162.90000
2CXO_J061310.9+175107 93.29554 17.85214 3.24000 2.83000 97.60000
2CXO_J070858.1+484018 107.24225 48.67193 1.49000 1.49000 0.00000
2CXO_J071801.9+453801 109.50800 45.63369 0.90000 0.78000 49.40000
2CXO_J073726.1+653505 114.35900 65.58475 0.82000 0.78000 89.00000
2CXO_J081527.1+364051 123.86325 36.68099 1.63000 1.21000 29.90000
2CXO_J081538.3+364326 123.90962 36.72416 1.47000 1.16000 41.50000
2CXO_J081539.6+364128 123.91512 36.69120 4.32000 4.32000 0.00000
2CXO_J081540.9+364318 123.92067 36.72193 1.11000 1.08000 23.40000
2CXO_J081545.0+364116 123.93758 36.68803 2.90000 2.03000 15.20000
2CXO_J081602.5+491016 124.01067 49.17118 26.90000 14.93000 178.60000
2CXO_J083717.9+145725 129.32487 14.95711 0.88000 0.85000 121.30000
2CXO_J083718.6+145648 129.32775 14.94681 2.04000 1.61000 146.60000
2CXO_J083720.3+145830 129.33492 14.97503 0.98000 0.95000 150.40000
2CXO_J083724.7+145820 129.35304 14.97231 0.71000 0.71000 0.00000
2CXO_J090952.2+425633 137.46758 42.94256 2.20000 2.20000 0.00000
2CXO_J093241.1+530633 143.17150 53.10942 0.71000 0.71000 88.10000
2CXO_J094154.7+412344 145.47825 41.39567 1.35000 0.88000 156.30000
2CXO_J094155.1+412433 145.47971 41.40919 1.83000 1.83000 0.00000
2CXO_J094156.4+412549 145.48529 41.43050 1.44000 1.44000 0.00000
2CXO_J100325.6+020557 150.85688 2.09934 1.87000 1.26000 76.20000
2CXO_J100326.6+020455 150.86108 2.08214 0.79000 0.73000 79.30000
2CXO_J100328.0+020542 150.86671 2.09526 1.64000 1.34000 77.40000
2CXO_J103632.3+122932 159.13496 12.49224 7.42000 5.16000 96.50000
2CXO_J111111.0+354338 167.79625 35.72724 2.66000 1.68000 126.00000
2CXO_J111856.5+123511 169.73575 12.58643 0.78000 0.76000 80.00000
2CXO_J111857.3+123441 169.73879 12.57832 0.71000 0.71000 49.80000
2CXO_J112722.7+564802 171.84500 56.80081 1.52000 1.22000 62.20000
2CXO_J112724.4+565045 171.85175 56.84600 1.11000 0.90000 98.60000
2CXO_J112725.8+564621 171.85767 56.77268 2.21000 2.21000 0.00000
2CXO_J112728.7+564731 171.86979 56.79209 1.44000 1.12000 93.20000
2CXO_J112731.1+564625 171.87983 56.77384 1.59000 1.25000 87.40000
2CXO_J112732.2+564639 171.88446 56.77756 0.79000 0.77000 36.90000
2CXO_J113513.3+301525 173.80571 30.25704 0.95000 0.85000 6.50000
2CXO_J114858.0+592451 177.24200 59.41423 0.74000 0.73000 90.40000
2CXO_J114904.0+592600 177.26687 59.43349 0.83000 0.75000 136.00000
2CXO_J114904.1+592515 177.26721 59.42099 1.21000 1.10000 80.90000
2CXO_J122307.2+110038 185.78025 11.01071 0.71000 0.71000 177.70000
2CXO_J131726.1-015615 199.35908 -1.93772 1.74000 1.38000 44.30000
2CXO_J131730.9-015458 199.37875 -1.91631 3.31000 3.31000 0.00000
2CXO_J132038.9+331128 200.16217 33.19112 1.50000 1.02000 97.10000
2CXO_J132041.0+331156 200.17108 33.19910 1.15000 1.15000 0.00000
2CXO_J132041.6+331438 200.17358 33.24400 1.08000 0.97000 132.70000
2CXO_J132043.0+331215 200.17925 33.20421 0.86000 0.76000 95.40000
2CXO_J132043.9+331415 200.18333 33.23766 1.43000 1.24000 84.40000
2CXO_J132044.3+331317 200.18496 33.22166 5.51000 3.78000 96.10000
2CXO_J132048.8+331231 200.20337 33.20869 1.53000 1.26000 104.40000
2CXO_J132052.2+331341 200.21754 33.22811 5.32000 4.13000 3.90000
2CXO_J135405.5-020521 208.52317 -2.08940 21.24000 11.07000 49.70000
2CXO_J135406.8-020602 208.52871 -2.10068 1.70000 1.28000 32.10000
2CXO_J135422.2-021123 208.59258 -2.18981 1.45000 1.25000 21.40000
2CXO_J135423.3-021217 208.59742 -2.20480 1.50000 1.24000 68.40000
2CXO_J135432.1-021138 208.63383 -2.19403 2.98000 1.89000 54.10000
2CXO_J135705.4+192007 209.27287 19.33537 0.71000 0.71000 5.80000
2CXO_J142328.6+452344 215.86921 45.39572 4.96000 3.90000 170.80000
2CXO_J145907.6+714019 224.78175 71.67219 0.71000 0.71000 179.50000
2CXO_J151002.9+570243 227.51217 57.04540 0.71000 0.71000 0.00000
2CXO_J151004.7+570038 227.51992 57.01076 0.73000 0.72000 53.90000
2CXO_J151005.6+570252 227.52333 57.04782 0.90000 0.85000 127.70000
2CXO_J151013.3+570156 227.55567 57.03223 0.78000 0.74000 33.20000
2CXO_J151015.2+570342 227.56333 57.06176 0.75000 0.72000 6.40000
2CXO_J151844.1+020518 229.68387 2.08859 1.38000 1.01000 145.20000
2CXO_J153445.7+233312 233.69071 23.55349 2.04000 1.33000 152.10000
2CXO_J153447.2+233317 233.69692 23.55497 1.59000 0.92000 138.80000
2CXO_J153448.9+232940 233.70404 23.49464 0.72000 0.72000 98.20000
2CXO_J153449.1+233305 233.70492 23.55154 0.89000 0.80000 149.30000
2CXO_J153449.5+232939 233.70629 23.49419 0.86000 0.80000 92.60000
2CXO_J153451.0+233247 233.71275 23.54641 1.20000 0.93000 139.20000
2CXO_J153452.3+233248 233.71804 23.54676 0.77000 0.74000 149.50000
2CXO_J153454.3+233020 233.72654 23.50580 1.14000 0.81000 57.90000
2CXO_J153456.3+233246 233.73496 23.54617 1.01000 0.82000 156.20000
2CXO_J154018.4+660712 235.07683 66.12019 1.30000 1.04000 47.20000
