2458306.71710268 1.7554303534 0.1348685408 0.1985307845 0.0246620219
2458306.7171374 1.6947475754 0.1327828501 0.2099427926 0.02567634
2458306.71717213 2.0041482957 0.1657023623 0.157884931 0.0240968095
2458306.71720685 1.9138151524 0.1537770911 0.1715828744 0.0243027681
2458306.71724157 1.8393447171 0.1538862785 0.1837647098 0.0260466679
2458306.71727628 1.8730751809 0.1452289524 0.1781434782 0.0238294103
2458306.71731101 2.2491464389 0.199664203 0.1259915516 0.0231703074
2458306.71734573 2.2434218439 0.1987844193 0.1266576023 0.0231901611
2458306.71738045 1.6153297828 0.1290475541 0.2258749591 0.0268477581
2458306.71741517 1.9473719822 0.1606107504 0.1663608793 0.0246102475
2458306.71744989 2.119344821 0.1797251202 0.1419914099 0.0235050412
2458306.71748461 1.9160567797 0.157860654 0.1712289873 0.0248966749
2458306.71751933 1.8581782132 0.1499217984 0.1806045614 0.0249392656
2458306.71755405 1.7398293548 0.1376881005 0.2014040772 0.0255419958
2458306.71758877 1.994649995 0.165417407 0.1592722085 0.0242667364
2458306.7176235 1.6468708418 0.1359778908 0.2194075982 0.0274795822
2458306.71765822 2.0971606045 0.1798242353 0.1449224803 0.0240034763
2458306.71769294 2.0344801431 0.1761368601 0.1535351942 0.0249085447
2458306.71772766 1.8543885373 0.1546802427 0.1812360487 0.0258207939
2458306.71776237 1.7481172726 0.141785669 0.1998725213 0.0261021084
2458306.7177971 1.8620651343 0.1555558825 0.1799591554 0.0257840151
2458306.71783182 1.8963163438 0.15379604 0.1743706805 0.0247006725
2458306.71786654 2.0799737973 0.1786040728 0.1472348035 0.0242209962
2458306.71790126 1.8025664631 0.1401610295 0.1900961909 0.0245409209
2458306.71793599 1.6533534006 0.1304997278 0.2181014936 0.0262155158
2458306.71797071 1.7919590861 0.1437463683 0.191962486 0.025415778
2458306.71800542 1.6831192097 0.1301584639 0.2122033893 0.0254398703
2458306.71804014 1.6462097192 0.1319820013 0.2195412397 0.0266883045
2458306.71807486 2.0951544399 0.1768501848 0.1451905078 0.0236501503
2458306.71810959 1.8209026553 0.1514740975 0.1869127546 0.0260775912
2458306.71814431 1.9038194458 0.1540924076 0.1731698264 0.024577835
2458306.71817903 2.0660897481 0.1972402961 0.1491296851 0.0270925516
2458306.71821375 2.1371398736 0.1896735206 0.1396831597 0.0244028707
2458306.71824848 1.9240208434 0.1521384751 0.1699775882 0.0238188552
2458306.71828319 1.7424995221 0.1404115782 0.2009093697 0.0259832382
2458306.71831791 2.1081017121 0.1835258514 0.1434694109 0.0242519534
2458306.71835263 2.0399410206 0.1716695973 0.1527649041 0.0241550056
2458306.71838735 2.11971419 0.1757995461 0.1419431125 0.0229838213
2458306.71842208 2.1630028463 0.1838457586 0.1363951292 0.0230963121
2458306.7184568 2.3136242455 0.2104137319 0.1187272208 0.02300989
2458306.71849152 1.5793901548 0.1215971892 0.2334769106 0.0261491536
2458306.71852623 2.0391290783 0.1770858011 0.1528791885 0.0249357406
2458306.71856095 1.9565589013 0.16601166 0.1649591612 0.025223491
2458306.71859568 2.5680197539 0.2639512563 0.0939273562 0.0228352617
2458306.7186304 2.2998012777 0.1998295397 0.1202484505 0.0221324422
2458306.71866512 2.2584250001 0.2075490905 0.1249194317 0.023880367
2458306.71869984 1.9381597315 0.1597201827 0.1677784228 0.0246823251
2458306.71873457 2.4116409864 0.2259594595 0.1084784836 0.0225768992
2458306.71876928 2.0611235844 0.1745343024 0.1498133675 0.0240836065
2458306.718804 1.9653975421 0.1696789828 0.1636217311 0.0255716762
2458306.71883872 2.3612193265 0.2198482951 0.1136350401 0.0230104723
2458306.71887345 2.1457675085 0.187663581 0.1385775876 0.0239531789
2458306.71890817 1.9527183333 0.1599140488 0.1655437034 0.0243831297
2458306.71894289 2.1229679727 0.1803432246 0.1415183678 0.0235073029
2458306.71897761 2.582017301 0.2651722513 0.0927241967 0.0226470332
2458306.71901233 2.0237141166 0.1643153608 0.1550652035 0.0234683567
2458306.71904705 2.1775905831 0.2004454537 0.1345748073 0.0248456372
2458306.71908177 2.0687460628 0.1692947092 0.1487652769 0.0231971763
2458306.71911649 2.2413947709 0.2061368322 0.1268942934 0.024092832
2458306.71915121 1.9984652351 0.1598538384 0.1587135135 0.0233683009
2458306.71918594 2.1857849481 0.191449874 0.1335629555 0.0235521885
2458306.7192755 1.9671035368 0.1608446282 0.1633648376 0.0242022258
2458306.71931021 2.60706936 0.2651218988 0.0906091917 0.0221262604
2458306.71934493 2.4139460691 0.2377855094 0.1082484216 0.0237081202
2458306.71937965 2.6118623729 0.2691975162 0.0902100764 0.022367439
2458306.71941437 2.5399845094 0.2562248547 0.0963842775 0.0227466588
2458306.7194491 2.2127731261 0.1994645924 0.1302838997 0.0239357327
2458306.71948382 2.0127438913 0.172461706 0.1566399167 0.0248819999
2458306.71951854 2.7210069252 0.3028277496 0.0815825414 0.022755326
2458306.71955325 2.9942201267 0.3839668541 0.0634325177 0.0224334386
2458306.71958798 3.704522585 0.7189394647 0.0329754679 0.0218360184
2458306.7196227 5.2289424429 2.9249863447 0.0080988438 0.0218191098
2458306.71965742 3.1643216477 0.4527349581 0.0542339631 0.0226154656
2458306.71969214 5.0144393516 2.4463151229 0.0098678891 0.022234472
2458306.71972686 4.0296810159 0.9840557958 0.0244414853 0.0221532516
2458306.71976159 3.7270554249 0.7212854561 0.0322981636 0.0214573047
2458306.7197963 7.753065522 29.4650381743 0.0007920887 0.0214966587
2458306.71983102 3.4794382502 0.5734251948 0.0405718396 0.0214284932
2458306.71986574 4.7613511109 1.9169926411 0.0124583221 0.0219973398
2458306.71990047 3.6822375443 0.71853532 0.0336592924 0.0222763106
2458306.71993519 3.4558298533 0.5805223826 0.0414637005 0.0221705869
2458306.71996991 3.1527186329 0.454960674 0.054816657 0.0229708236
2458306.72000463 2.8518766375 0.3399547182 0.0723184892 0.0226443876
2458306.72003935 2.3768340684 0.2219537924 0.1120124696 0.0228991364
2458306.72007407 1.9875678376 0.1606841155 0.1603145222 0.0237266254
2458306.72010879 2.2917668229 0.2178662602 0.1211415904 0.0243093536
2458306.72014351 1.8997480406 0.1524895645 0.1738204155 0.0244135576
2458306.72017823 2.0504439759 0.1682404559 0.1512942454 0.0234446098
2458306.72021296 2.4077027628 0.2281999309 0.1088726753 0.0228836115
2458306.72024768 2.259141451 0.2215609197 0.1248370276 0.0254757361
2458306.7202824 2.2343180749 0.1977446858 0.1277240761 0.0232631089
2458306.72031712 2.5541575624 0.2803114712 0.0951342667 0.0245622421
2458306.72035183 2.3796680516 0.2376944063 0.1117204765 0.0244591806
2458306.72038656 2.0823115839 0.1803252763 0.1469181214 0.0244018153
2458306.72042128 2.4523578666 0.2355963448 0.1044856992 0.0226733433
2458306.720456 2.3109435915 0.215651861 0.1190207173 0.0236410051
2458306.72049072 2.0833781022 0.1830952086 0.1467738746 0.0247523194
2458306.72052545 1.8799963312 0.158110116 0.177011494 0.0257781227
2458306.72056017 2.1194216028 0.1819351068 0.1419813688 0.0237923879
2458306.72059488 2.050250949 0.1745727739 0.1513211456 0.024331355
2458306.7206296 2.1455251018 0.1871009531 0.1386085305 0.0238866981
2458306.72066432 1.9512991136 0.1592797494 0.1657602353 0.0243181807
2458306.72069905 1.9665177661 0.1597273201 0.1634529991 0.0240470752
2458306.72073377 2.293280508 0.2068778074 0.1209728178 0.0230511111
2458306.72076849 2.2917947646 0.2082009875 0.1211384728 0.0232303119
2458306.72080321 1.8595072851 0.1561273901 0.1803836149 0.0259397836
2458306.72083793 2.1769154527 0.1901693995 0.1346585144 0.0235865606
2458306.72087265 2.1700502456 0.1857110988 0.1355126698 0.023179706
2458306.72090737 2.3971127675 0.2311220299 0.1099397875 0.0234038011
2458306.72094209 2.4612852811 0.2440611128 0.1036300929 0.0232956395
2458306.72097681 1.9094081939 0.1565689047 0.1722807376 0.0248446223
2458306.72101154 2.2391548825 0.2016202859 0.1271563482 0.0236136127
2458306.72104626 1.855482641 0.1462835957 0.1810535079 0.0243945456
2458306.72108098 1.8457592599 0.1469296615 0.1826822265 0.0247227021
2458306.72111569 1.9831325627 0.1697955272 0.1609707527 0.0251746466
2458306.72115042 2.039926708 0.1711263205 0.1527669179 0.0240788805
2458306.72118514 2.1324265669 0.1829248937 0.1402908586 0.0236369995
2458306.72121986 2.2987939857 0.2076591877 0.1203600628 0.0230209753
2458306.72125458 1.8249698812 0.1455128867 0.1862138793 0.0249576486
2458306.7212893 1.9581399555 0.1552123871 0.1647191217 0.0235483541
2458306.72132403 2.4383939609 0.2349950615 0.1058381928 0.0229082183
2458306.72135874 2.0329678689 0.1725889593 0.1537491957 0.0244408342
2458306.72139346 1.8340848757 0.1492006322 0.1846571166 0.0253762168
2458306.72142818 1.6731895769 0.1280160514 0.2141530032 0.0252510103
2458306.72146291 1.6098030228 0.1203851057 0.2270276694 0.0251733904
2458306.72149763 1.8571679934 0.1523191052 0.1807726825 0.0253616406
2458306.72153235 2.1068114014 0.1734048313 0.1436400142 0.0229417633
2458306.72156707 1.7980847163 0.142956272 0.1908824996 0.0251338773
2458306.72160179 1.788209999 0.1407277465 0.1926264853 0.024968123
2458306.72163651 1.8669828617 0.1466733092 0.1791458926 0.0242018245
2458306.72167123 1.8443957407 0.1490151213 0.1829117916 0.0251051145
2458306.72170595 1.8612074857 0.1461732794 0.1801013656 0.0242479573
2458306.72174067 1.8133992707 0.1412073586 0.1882089586 0.0244786681
2458306.7217754 1.7908139163 0.1389324567 0.1921650634 0.0245905539
2458306.72181012 1.8988064397 0.1499874519 0.173971226 0.0240338039
2458306.72184484 1.7522457786 0.1354506388 0.1991139503 0.0248412193
2458306.72187955 1.8484163132 0.146465287 0.1822357065 0.0245843281
2458306.72191427 1.8258326961 0.1445663335 0.1860659572 0.024775604
2458306.721949 1.8148333908 0.1416094915 0.1879605225 0.024515975
2458306.72198372 2.024738661 0.1615461299 0.1549189467 0.0230510788
2458306.72201844 1.8488237808 0.1502858674 0.1821673278 0.0252161508
2458306.72205316 2.1310137728 0.1845285713 0.1404735283 0.0238752689
2458306.72208789 2.1842726775 0.1888699778 0.1337491187 0.0232671945
2458306.7221226 1.9731945028 0.168506018 0.1624509289 0.0252131889
2458306.72215732 1.8119479065 0.1416677729 0.1884607163 0.0245913327
2458306.72219204 2.0802803187 0.1764734117 0.1471932425 0.0239252958
2458306.72222676 1.9446473783 0.1549838451 0.1667788783 0.023807711
2458306.72226149 1.8775025103 0.145917556 0.1774185379 0.0238449659
2458306.72229621 1.8159762111 0.1476910797 0.1877627838 0.0255419437
2458306.72233093 1.6472500744 0.1305108227 0.2193309755 0.0263655393
2458306.72236565 1.829679268 0.1470574524 0.1854079247 0.0251133988
2458306.72240037 1.9501030898 0.1594464911 0.1659429338 0.0243704693
2458306.72243509 1.9292461762 0.1578188256 0.1691615008 0.0245895454
2458306.72246981 1.8128209772 0.1413622857 0.1883092307 0.0245185809
2458306.72250453 1.8932769216 0.1488032824 0.1748594997 0.0239657986
2458306.72253925 1.8350094038 0.1418285703 0.1844999439 0.0241018359
2458306.72257398 1.8123540302 0.1470264173 0.188390235 0.0255119658
2458306.72260869 1.9712651737 0.1597695788 0.1627398572 0.0239484926
2458306.72264341 1.9122761704 0.1558281908 0.1718262579 0.024661854
2458306.72267813 1.9382082576 0.1612364636 0.1677709242 0.0249155296
2458306.72271286 1.9360985005 0.1635441329 0.1680972466 0.0253212844
2458306.72280217 1.9785845297 0.1615174448 0.1616464563 0.0240478241
2458306.72283689 2.1169639697 0.1864607828 0.1423031167 0.0244394865
2458306.72287161 2.038752841 0.1800448182 0.1529321745 0.0253611914
2458306.72290633 1.8558353543 0.1465678857 0.1809947002 0.0244340154
2458306.72294105 1.9230156964 0.1583894862 0.1701350219 0.0248204833
2458306.72297577 2.140869656 0.1943119042 0.1392041355 0.0249138995
2458306.7230105 1.9806654301 0.1719786675 0.1613369446 0.0255563348
2458306.72304522 1.8674612094 0.1566462029 0.1790669829 0.0258360163
2458306.72307994 1.8584321476 0.1513006132 0.1805623261 0.0251627435
2458306.72311466 2.101729185 0.1801732374 0.144313954 0.0239490764
2458306.72314937 1.9681065558 0.1685255838 0.1632139884 0.0253345608
2458306.7231841 1.8017134367 0.1480909979 0.1902456018 0.0259497661
2458306.72321882 2.0008468024 0.1729330252 0.1583657563 0.0252248957
2458306.72325354 2.0822855284 0.1794353944 0.1469216472 0.0242819782
2458306.72328826 1.806666737 0.1432522794 0.1893796481 0.0249876267
2458306.72332299 2.226918383 0.1891590511 0.1285975358 0.0224052573
2458306.72335771 2.1245000327 0.1810729753 0.1413188149 0.0235691427
2458306.72339242 2.0987794007 0.1738098452 0.1447065667 0.0231660919
2458306.72342714 2.2184493711 0.199475529 0.1296045509 0.0238122284
2458306.72346186 1.8934762384 0.1467145222 0.1748274023 0.0236250519
2458306.72349659 2.2287446078 0.1952792977 0.1283814146 0.0230913074
2458306.72353131 1.8655514222 0.1564179374 0.1793822351 0.0258437867
2458306.72356603 2.1414090847 0.1867745823 0.1391349916 0.0239355991
2458306.72360075 2.0715557506 0.1737215746 0.1483807971 0.0237422361
2458306.72363547 2.085687012 0.1742790237 0.1464620792 0.0235104248
2458306.72367019 1.8505107082 0.1461071125 0.181884511 0.0244769464
2458306.72370491 2.3206428789 0.2108288683 0.1179621959 0.0229067295
2458306.72373963 2.3027758058 0.2132330459 0.1199194637 0.0235523556
2458306.72377435 2.0378754242 0.1675906471 0.1530558136 0.0236259766
2458306.72380908 2.1703035608 0.18135015 0.1354810568 0.0226301096
2458306.7238438 2.1734190756 0.1935533681 0.1350928518 0.0240837031
2458306.72387852 2.0438491582 0.1730958096 0.1522160111 0.0242681714
2458306.72391323 2.1434816192 0.1915602268 0.1388696536 0.0245020746
2458306.72394796 2.3193340629 0.2176164152 0.1181044808 0.0236727215
2458306.72398268 2.1357799385 0.1863390785 0.139858229 0.0240039178
2458306.7240174 2.115230791 0.1821302033 0.142530459 0.0239100133
2458306.72405212 2.2075513375 0.2001522221 0.1309120022 0.0241340408
2458306.72408684 2.3007340914 0.2156619452 0.1201451831 0.0238654729
2458306.72412157 2.0482508956 0.178730052 0.1516001538 0.0249567131
2458306.72415628 2.09291454 0.1769489942 0.1454903484 0.0237122325
2458306.724191 2.2291902053 0.2051375778 0.1283287364 0.0242470721
2458306.72422572 2.259451414 0.2150682049 0.1248013934 0.0247221255
2458306.72426045 1.8650697871 0.1564895124 0.1794618272 0.0258670847
2458306.72429517 2.1772970109 0.1859505987 0.1346111999 0.0230552024
2458306.72432989 3.213906604 0.4555948719 0.0518128353 0.0217423432
2458306.72436461 3.1943579819 0.4554791391 0.0527541715 0.022131735
2458306.72439932 2.8852830787 0.3598196585 0.0701272435 0.023241375
2458306.72443405 3.6212306929 0.6784764118 0.0356047321 0.0222501344
2458306.72446877 4.5171726347 1.544921741 0.015600228 0.0221987026
2458306.72450349 nan nan -0.0051456642 -0.0221693395
2458306.72453821 3.402293547 0.563749978 0.0435594694 0.0226182646
2458306.72457294 4.9665182063 2.3693445664 0.0103131828 0.0225066627
2458306.72460766 3.6725929048 0.7167744556 0.0339596213 0.0224199954
2458306.72464238 nan nan -0.0198746804 -0.0224169383
2458306.72467709 3.714108334 0.7308746763 0.0326856154 0.0220033974
2458306.72471181 3.2897690406 0.5501034328 0.048316157 0.024480873
2458306.72474654 4.1639936121 1.1846603481 0.0215974539 0.0235660378
2458306.72478126 2.6190780394 0.2830662028 0.0896125394 0.0233639875
2458306.72481598 2.4404769224 0.2407161212 0.1056353392 0.0234209534
2458306.7248507 2.6368392388 0.2867728318 0.0881585228 0.0232858702
2458306.72488543 2.3196728811 0.2210840764 0.1180676305 0.0240424363
2458306.72492014 2.0964866563 0.1855766657 0.1450124658 0.0247867089
2458306.72495486 2.5075692349 0.253264058 0.0993052722 0.0231651987
2458306.72498958 2.391051657 0.2212207078 0.1105552414 0.0225265808
2458306.7250243 2.457307382 0.2445367207 0.1040104672 0.0234267096
2458306.72505903 2.514904819 0.2546521923 0.0986365952 0.0231353276
2458306.72509375 2.0488176632 0.1849483084 0.1515210373 0.0258115129
2458306.72512847 2.2634135521 0.2085238139 0.1243467902 0.0238825338
2458306.72516319 2.4039740455 0.2319414649 0.1092472168 0.0233388224
2458306.72519791 2.4563543299 0.2377570458 0.104101807 0.0227972166
2458306.72523263 2.3125911062 0.2196252404 0.1188402502 0.0240400834
2458306.72526735 2.2095817395 0.2007318871 0.1306674164 0.0241587152
2458306.72530207 1.960120706 0.1651350874 0.1644188922 0.0250081313
2458306.72533679 2.3810343394 0.2288042593 0.1115799762 0.023514759
2458306.72537152 2.0376908166 0.1781622141 0.1530818399 0.025120567
2458306.72540624 2.0979990398 0.185057088 0.1448106104 0.0246829049
2458306.72544095 1.8377257548 0.1474780055 0.1840389294 0.0249992578
2458306.72547567 2.0686925839 0.1798131177 0.1487726046 0.024639648
2458306.7255104 2.0664720645 0.1790497148 0.1490771818 0.0245852693
2458306.72554512 2.1846364271 0.1831840129 0.1337043168 0.0225591722
2458306.72557984 2.3835517239 0.2337521953 0.1113215669 0.0239676344
2458306.72561456 1.9260488786 0.1576834752 0.1696603852 0.0246409129
2458306.72564928 2.3110002147 0.2260629462 0.1190145103 0.0247810361
2458306.725684 2.2713124865 0.2068056974 0.1234454268 0.0235140624
2458306.72571872 1.969243284 0.1545180853 0.1630431985 0.0232044974
2458306.72575344 2.0067536603 0.1679984852 0.1575065199 0.0243721624
2458306.72578816 2.3140184641 0.2241683373 0.1186841201 0.0245051321
2458306.72582289 2.2619613541 0.2079636831 0.1245132183 0.0238502602
2458306.72585761 1.8657695325 0.1482518435 0.1793462032 0.0244896429
2458306.72589233 2.2092573779 0.1933682274 0.1307064589 0.0232794292
2458306.72592705 2.0431052638 0.1746974858 0.1523203379 0.0245095147
2458306.72596177 1.9387158503 0.1576682002 0.1676925079 0.0243527456
2458306.72599649 2.1277149807 0.1836860486 0.1409009781 0.0238385778
2458306.72603121 2.2365493479 0.1977283646 0.1274618627 0.0232134343
2458306.72606593 2.3287917235 0.207692133 0.1170801609 0.0223971892
2458306.72610065 1.9695646933 0.1660123574 0.1629949401 0.0249232516
2458306.72613538 2.0671509689 0.1743415789 0.1489839939 0.0239238323
2458306.7261701 1.9350112216 0.1577594744 0.168265667 0.0244501273
2458306.72620481 1.9890272245 0.1635824252 0.160099181 0.0241221445
2458306.72623953 1.9071872305 0.1539717604 0.1726335128 0.0244825328
2458306.7263288 2.1177004913 0.1780232398 0.1422066165 0.0233177513
2458306.72636353 2.0778088135 0.1665052769 0.1475286861 0.0226253152
2458306.72639825 1.8180281457 0.1430704928 0.1874082657 0.0246961342
2458306.72643297 1.8843745757 0.1502117686 0.1762991302 0.0243918248
2458306.72646768 1.7664050759 0.1435004362 0.196534125 0.0259765429
2458306.7265024 1.8314113295 0.1463921821 0.1851123815 0.0249599387
2458306.72653713 1.936441293 0.1602775851 0.1680441827 0.0248076962
2458306.72657185 1.963480868 0.1619684615 0.1639108313 0.0244527818
2458306.72660657 1.8830491795 0.1471839783 0.1765144762 0.0239293569
2458306.72664129 1.7914629486 0.1426443387 0.1920502251 0.0252324559
2458306.72667602 1.7050369862 0.1365280589 0.2079625842 0.0261515409
2458306.72671073 1.822417194 0.1484989775 0.186652204 0.0255297609
2458306.72674545 1.6815644227 0.1277224172 0.2125074847 0.0249995115
2458306.72678017 1.6698762998 0.1308785143 0.2148075195 0.025894528
2458306.72681489 1.8701740058 0.1511529525 0.1786201286 0.0248677902
2458306.72684962 1.5536305667 0.1184932518 0.2390824917 0.026093453
2458306.72688434 1.8146135528 0.1511890598 0.1879985843 0.0261797266
2458306.72691906 1.9594949733 0.1602594945 0.1645136775 0.0242837605
2458306.72695378 1.7526796729 0.1370875898 0.199034394 0.0251313856
2458306.7269885 1.9747905959 0.1738637268 0.1622122923 0.025976636
2458306.72702322 2.0486431553 0.1699875818 0.1515453929 0.0237273969
2458306.72705794 1.9571693014 0.1639199755 0.1648664473 0.0248916865
2458306.72709266 1.7816693046 0.1445745111 0.1937904085 0.0258056126
2458306.72712738 1.9197468758 0.1547753827 0.1706480185 0.0243272657
2458306.72716211 1.6906506596 0.1264279017 0.2107364871 0.0245399022
2458306.72719683 2.0453610595 0.1675891108 0.1520041959 0.0234634319
2458306.72723154 1.9480093521 0.1582474242 0.1662632476 0.0242338866
2458306.72726626 1.7895380826 0.1387933507 0.1923910066 0.0245948167
2458306.72730099 1.8402102009 0.1419793641 0.183618282 0.0240121644
2458306.72733571 1.7405010395 0.1344345749 0.2012795182 0.0249230234
2458306.72737043 1.8810186669 0.1534329752 0.1768448973 0.0249920224
2458306.72740515 1.8128143607 0.1395634846 0.1883103782 0.0242067354
2458306.72743987 2.124112865 0.1836818929 0.1413692175 0.0239172566
2458306.72747459 1.6814416904 0.1298619438 0.212531508 0.0254211612
2458306.72750931 1.936027568 0.1678082083 0.1681082289 0.025983182
2458306.72754403 2.2666036213 0.1992703044 0.1239819753 0.0227557575
2458306.72757875 1.8497895177 0.1501829279 0.1820053662 0.0251764749
2458306.72761348 1.7938137344 0.1396276296 0.1916348567 0.0246454092
2458306.7276482 1.8956765779 0.1573909375 0.1744734581 0.0252929365
2458306.72768292 2.2100323806 0.1920330864 0.1306131934 0.0231021964
2458306.72771764 2.1606422731 0.1921584788 0.1366919978 0.0241931716
2458306.72775235 1.7996980975 0.1445080205 0.1905990629 0.0253689724
2458306.72778708 2.0656821976 0.1785309466 0.1491856741 0.0245318777
2458306.7278218 1.9187966278 0.1523554999 0.1707974368 0.0239678814
2458306.72785652 2.1114924196 0.1820985728 0.143022061 0.0239883146
2458306.72789124 2.0079928085 0.1638602306 0.1573268606 0.0237446953
2458306.72792597 2.1074606226 0.1761945144 0.1435541497 0.0232969086
2458306.72796069 2.1086714629 0.1812649087 0.1433941437 0.0239406156
2458306.72799541 1.8206533418 0.1410093305 0.1869556796 0.0242815651
2458306.72803012 2.0248556962 0.1657221362 0.1549022484 0.0236444059
2458306.72806484 2.2420303615 0.200967455 0.1268200311 0.0234749
2458306.72809957 2.0545752539 0.1723478301 0.1507196575 0.0239257676
2458306.72813429 2.1417758009 0.1811017246 0.1390880056 0.0232007716
2458306.72816901 2.1527954352 0.1837089019 0.1376834773 0.0232971175
2458306.72820373 1.9951640009 0.1685637958 0.1591968241 0.0247166077
2458306.72823846 2.1875003315 0.196237954 0.1333521025 0.0241031075
2458306.72827317 2.10134643 0.1857902834 0.144364838 0.0247044157
2458306.72830789 2.627297054 0.2745247368 0.0889367343 0.0224881031
2458306.72834261 2.4421563839 0.2239435402 0.1054720644 0.0217553537
2458306.72837733 2.336717714 0.2211320035 0.1162285753 0.0236730752
2458306.72841206 2.002271286 0.1667078062 0.158158117 0.0242849707
2458306.72844678 2.0681675941 0.1759559071 0.1488445586 0.0241227589
2458306.7284815 2.1885365949 0.1932381667 0.1332248875 0.0237120135
2458306.72851621 2.2775942255 0.2109474467 0.1227332713 0.0238466153
2458306.72855094 2.1574913681 0.1863789658 0.1370892665 0.0235337162
2458306.72858566 2.4301965189 0.2320034729 0.1066403084 0.0227879911
2458306.72862038 2.308449355 0.2077835638 0.1192944552 0.0228308253
2458306.7286551 2.0408224387 0.1688448068 0.1526409374 0.0237382606
2458306.72868982 2.0736346364 0.1744792365 0.1480969606 0.02380017
2458306.72872455 2.2461534828 0.205787077 0.1263393409 0.0239467658
2458306.72875927 2.2323547019 0.2036597888 0.1279552528 0.0240023393
2458306.72879398 2.0737307582 0.1798352916 0.1480838499 0.0245286012
2458306.7288287 2.2840013769 0.2145702474 0.12201113 0.0241134368
2458306.72886343 2.3234613701 0.2237582119 0.1176563718 0.0242484843
2458306.72889815 2.1204437124 0.179382446 0.1418477708 0.0234364927
2458306.72893287 2.3557846618 0.2274317809 0.1142052675 0.0239236505
2458306.72896759 2.4701741287 0.251301232 0.102785144 0.0237911332
2458306.72900231 1.944647319 0.1624286952 0.1667788874 0.0249513467
2458306.72903703 2.3329882415 0.2172721947 0.1166285036 0.0233399014
2458306.72907175 2.4431195676 0.2427822934 0.105378539 0.0235645605
2458306.72910647 2.1966841837 0.1896517625 0.1322288822 0.0230979465
2458306.72914119 2.4923398 0.2443125032 0.1007080252 0.0226620887
2458306.72917592 2.3697296937 0.2275216568 0.112747812 0.0236276771
2458306.72921064 2.8981720287 0.3525973189 0.0692996735 0.0225061058
2458306.72924536 3.6335205489 0.6809059649 0.0352039812 0.0220784754
2458306.72928007 3.6451586231 0.6775425829 0.0348286428 0.0217351834
2458306.72931479 4.8111552445 1.9577598878 0.0118997518 0.0214579135
2458306.72934952 2.6751402779 0.2926628298 0.0851028078 0.0229404334
2458306.72938424 3.1219817563 0.4322475812 0.0563906756 0.0224507075
2458306.72941896 3.7355872492 0.7578899043 0.032045356 0.0223697631
2458306.72945368 nan nan -0.0121273279 -0.0216271277
2458306.72948841 2.9304102383 0.3586310368 0.0672722424 0.022221529
2458306.72952312 3.2848617029 0.5096657514 0.0485350318 0.0227840504
