MJD mag magerr flux fluxerr
58560.5027328935 2.7770022839 0.0413729163 0.0774816903 0.0029526052
58560.5028374537 2.7709977535 0.0414280761 0.0779113803 0.0029729378
58560.5029420255 2.8081585751 0.0433230124 0.0752898739 0.0030043144
58560.5030465741 2.7953286435 0.0425726276 0.076184837 0.002987371
58560.5031511343 2.8598906446 0.0445479076 0.0717866591 0.0029455148
58560.5032556829 2.8428244959 0.0432655865 0.0729239529 0.0029060492
58560.5033602662 2.8425011803 0.0435824312 0.0729456717 0.0029282027
58560.503464838 2.7846666374 0.0419001918 0.0769366629 0.0029692005
58560.503569375 2.8157350974 0.043065419 0.0747663124 0.0029656835
58560.5036739583 2.7568596154 0.040875156 0.0789325537 0.0029717053
58560.5037785185 2.900288309 0.0462832015 0.0691647285 0.0029484803
58560.503883044 2.8079535458 0.0433203282 0.0753040929 0.0030046956
58560.5039876042 2.8160045005 0.0426360305 0.074747763 0.0029353854
58560.5040922106 2.8302968026 0.0434483321 0.073770254 0.0029521917
58560.5041967824 2.7887717845 0.0413544897 0.0766463161 0.0029194707
58560.5043013889 2.8053648476 0.0421327101 0.0754838531 0.0029292984
58560.5044058565 2.7772692265 0.0414980187 0.0774626427 0.0029608052
58560.5045104514 2.7950209749 0.0422279197 0.0762064288 0.0029640223
58560.5046150694 2.8495231622 0.0442658129 0.0724754191 0.0029549446
58560.5047196181 2.8171784406 0.042915112 0.0746669865 0.0029514065
58560.5048241088 2.861879842 0.0439486801 0.0716552579 0.0029005748
58560.5049287384 2.8347561863 0.04352467 0.073467883 0.0029452568
58560.5050332292 2.8182805689 0.0429771177 0.0745912306 0.0029526721
58560.5051377894 2.7907847015 0.04200953 0.0765043482 0.0029602208
58560.5052423958 2.751824324 0.0406325544 0.0792994674 0.0029677995
58560.5053470023 2.8523534521 0.0438067997 0.0722867366 0.0029166902
58560.5054514931 2.7485329412 0.0411217004 0.0795402265 0.0030126456
58560.5055560417 2.8007957378 0.0419838156 0.0758021816 0.0029312562
58560.5056606019 2.8481731476 0.043741486 0.0725655917 0.0029235763
58560.5057651968 2.8853828738 0.0455417455 0.0701207981 0.0029413499
58560.5058697569 2.8589769412 0.0439461695 0.0718470967 0.0029081742
58560.5059742593 2.934781239 0.0475031688 0.0670019596 0.0029315699
58560.506078831 2.9982154176 0.049221922 0.0631995277 0.0028652503
58560.5061834028 3.2631266433 0.0602642032 0.0495164319 0.0027485201
58560.5062879861 3.2964246044 0.06157533 0.0480208848 0.002723498
58560.506392581 3.3067282645 0.062406403 0.0475673212 0.0027341857
58560.5064970602 3.2844429714 0.0609642294 0.0485537538 0.0027263905
58560.5066016435 3.2552961226 0.0597497367 0.0498748441 0.0027447811
58560.5067062616 3.0268935438 0.0497847518 0.0615520586 0.0028224684
58560.5068108565 2.9662157685 0.047729823 0.0650899132 0.0028614995
58560.5069154167 2.8258424151 0.0427444986 0.0740735287 0.0029163082
58560.5070199074 2.8765286557 0.0449812192 0.0706949738 0.0029289363
58560.5071244444 2.8502126435 0.0438326484 0.0724294092 0.0029241713
58560.5072290394 2.7983300796 0.0421824643 0.0759745206 0.0029518214
58560.5073335532 2.7474662347 0.0405071678 0.0796184111 0.002970541
58560.5074381366 2.8546062096 0.0441396857 0.0721369068 0.0029327626
58560.5075426968 2.8597844016 0.0448799731 0.071793684 0.0029677615
58560.5076472569 2.8142386042 0.0439381168 0.0748694354 0.0030299549
58560.5077518171 2.8360534937 0.0453605022 0.0733801512 0.0030658198
58560.5078563657 2.8229296915 0.0442918497 0.0742725138 0.0030299963
58560.5079609259 2.7969704191 0.0429872048 0.0760697226 0.0030119045
58560.5080654861 2.8179413802 0.0445595977 0.0746145369 0.0030623503
58560.5081700463 2.7877884066 0.0428540875 0.076715768 0.003028078
58560.5082745949 2.8146070163 0.0440526599 0.074844035 0.0030368231
58560.5083791782 2.854489586 0.0444751792 0.0721446558 0.0029553712
58560.5084837847 2.8130838282 0.0434442823 0.074949108 0.0029990883
58560.5085884259 2.779669334 0.0416367381 0.0772915944 0.0029641428
58560.5086929167 2.8258028409 0.0439301643 0.0740762287 0.0029973113
58560.5087974306 2.8492456496 0.0439395788 0.072493946 0.0029339168
58560.5089019907 2.7785967931 0.0417397593 0.0773679844 0.0029744138
58560.5090066204 2.7698324709 0.0417089963 0.0779950448 0.0029963112
58560.509111169 2.7675541789 0.0417087157 0.0781588802 0.003002585
58560.5092157176 2.8603150568 0.0445963288 0.0717586033 0.002947564
58560.5093202315 2.837892764 0.0450075184 0.0732559483 0.0030368135
58560.5094247801 2.7697375605 0.041924939 0.078001863 0.0030120875
58560.5095293519 2.7368262081 0.0412429168 0.0804024933 0.0030542814
58560.5096338773 2.7654195956 0.0419469002 0.0783126936 0.0030256744
58560.5097384606 2.8290684005 0.0434344356 0.0738537649 0.0029545884
58560.5098430093 2.7794890695 0.0422260652 0.0773044282 0.0030065965
58560.5099476157 2.822145927 0.0428983387 0.0743261486 0.0029367858
58560.5100521412 2.7679888675 0.0406658173 0.0781275945 0.0029263355
58560.5101566898 2.81534796 0.0425289156 0.0747929763 0.0029297819
58560.5102612616 2.8741796952 0.0446063394 0.070848086 0.0029108168
58560.5103658218 2.8210687318 0.0428879335 0.0743999266 0.0029389878
58560.5104703935 2.8585110263 0.043600114 0.0718779346 0.0028865121
58560.5105749421 2.8100810914 0.0423865194 0.0751566759 0.0029341714
58560.5106795602 2.8166113342 0.0422850292 0.074705997 0.0029095931
58560.5107840972 2.7982460173 0.0425239117 0.0759804031 0.0029759454
58560.5108886458 2.7926892293 0.0420940498 0.0763702669 0.002960978
58560.5109931829 2.8313973454 0.0431387128 0.0736955156 0.0029281843
58560.5110977546 2.7576720825 0.0408438643 0.0788735098 0.0029672091
58560.5112023148 2.8004116269 0.0418643824 0.0758290036 0.0029239517
58560.5113069676 2.8628522604 0.0445839877 0.07159111 0.0029398703
58560.5114114699 2.7948693595 0.0424969497 0.0762170712 0.0029833223
58560.5115159954 2.8820449753 0.0444776088 0.0703367034 0.0028814667
58560.5116206019 2.8031474721 0.0425716393 0.0756381697 0.0029658661
58560.5117251273 2.8327012477 0.0433692959 0.073607065 0.0029403026
58560.5118296759 2.8583760603 0.0443014099 0.0718868702 0.0029333054
58560.5119343403 2.7973912523 0.0423301465 0.0760402435 0.0029647183
58560.5120387963 2.7963724256 0.0419193707 0.0761116312 0.0029387047
58560.5121433565 2.7840373924 0.0417223789 0.0769812649 0.002958314
58560.5122479167 2.8583721198 0.043798217 0.0718871311 0.0028999983
58560.5123524653 2.8286930207 0.0430040261 0.0738793034 0.0029263217
58560.5124570486 2.9037239832 0.0451384609 0.0689462114 0.0028664694
58560.5125615972 2.7645422625 0.0411146136 0.078376 0.0029680381
58560.5126661574 2.7862724369 0.0419848256 0.076822958 0.0029708009
58560.5127707755 2.7726021842 0.0412215143 0.0777963329 0.0029537466
58560.5128753241 2.8075269281 0.0423592874 0.0753336879 0.0029391925
58560.512979838 2.8268712323 0.0427690553 0.0740033717 0.0029152199
58560.5130844097 2.8152870338 0.0425282347 0.0747971735 0.0029298994
58560.5131890509 2.8001435411 0.0417494732 0.0758477293 0.0029166462
58560.5132936111 2.8702479565 0.0439169061 0.0711051108 0.0028762241
58560.5133981597 2.7909057091 0.0425687497 0.0764958221 0.0029992922
58560.5135026968 2.8029696493 0.0428038961 0.0756505588 0.0029825354
58560.5136072222 2.8692873504 0.0445999825 0.0711680489 0.0029235459
58560.5137117593 2.8235797861 0.0430052547 0.0742280558 0.0029402196
58560.5138163426 2.826557433 0.0433683506 0.0740247632 0.0029569235
58560.5139209375 2.8290739801 0.0437979422 0.0738533854 0.0029793003
58560.5140254861 2.8321213758 0.0435995935 0.0736463877 0.0029574952
58560.5141300116 2.8297839865 0.0442337722 0.0738051055 0.00300698
58560.5142345833 2.8102439839 0.0427578178 0.075145401 0.0029594302
58560.5143391551 2.8352984314 0.0431267 0.0734312003 0.0029168696
58560.5144436806 2.7734102178 0.0413366141 0.0777384564 0.0029597905
58560.5145482523 2.8063865013 0.0418326229 0.0754128579 0.0029056992
58560.5146528125 2.812079902 0.0417481527 0.0750184418 0.0028846655
58560.5147573727 2.7977134037 0.0429603987 0.0760176848 0.0030079673
58560.5148619907 2.8248974172 0.0429140885 0.0741380285 0.0029304282
58560.5149665741 2.8280872918 0.0435637672 0.0739205319 0.0029660651
58560.5150711111 2.8424801971 0.0436784813 0.0729470815 0.0029347128
58560.5151756366 2.8286224977 0.0437247376 0.0738841023 0.0029755577
58560.5152802778 2.8422527266 0.0441370574 0.0729623661 0.0029661455
58560.5153848148 2.8543585766 0.0451753981 0.0721533616 0.0030022629
58560.5154893403 2.7253137168 0.0412451486 0.0812595688 0.0030870065
58560.5155938889 2.8122866427 0.0441769238 0.0750041585 0.0030519048
58560.5156984375 2.8264352962 0.0437422152 0.0740330909 0.0029827497
58560.5158029977 2.7874479451 0.0416830237 0.0767398281 0.0029462541
58560.5159075347 2.8247877798 0.0430811576 0.0741455153 0.0029421338
58560.5160121643 2.8009972898 0.0426682729 0.0757881113 0.0029784911
58560.5161167245 2.8158500412 0.0435422165 0.0747583975 0.0029982005
58560.5162212269 2.7320599931 0.045072547 0.0807562238 0.0033525732
58560.5163258102 2.7809723483 0.0453158057 0.0771988908 0.0032221884
58560.5164303472 2.749522091 0.0437862322 0.0794677952 0.0032049326
58560.5165349074 2.7198004929 0.0426467904 0.0816732434 0.0032081622
58560.5166394907 2.772214612 0.0467314716 0.0778241086 0.0033497606
58560.5167440625 2.7108850437 0.0469561756 0.0823466588 0.0035614665
58560.5168485995 2.7558492354 0.048266735 0.0790060421 0.0035123549
58560.5169531713 2.7557791286 0.0473086566 0.0790111437 0.0034428581
58560.5170577431 2.7089442946 0.0436817749 0.0824939848 0.0033190418
58560.5171623495 2.7969168662 0.0447314395 0.0760734747 0.0031342692
58560.5172668634 2.7718269226 0.0440507075 0.0778519027 0.0031587284
58560.517371412 2.7943575924 0.0443973335 0.076253005 0.0031182003
58560.5174759954 2.7463851889 0.0457630375 0.079697725 0.0033593166
58560.5175805903 2.6892401049 0.0443836255 0.0840047721 0.0034341313
58560.5176851157 2.7211423202 0.0471007865 0.0815723684 0.0035388438
58560.5177896296 2.6908505391 0.0457330263 0.0838802632 0.0035332949
58560.5178941898 2.6780795072 0.0435849039 0.0848727349 0.0034071751
58560.5179987731 2.6482232958 0.0427713087 0.0872390006 0.0034367931
58560.5181033218 2.6572367565 0.0461377794 0.0865177661 0.0036766488
58560.5182078819 2.5681325524 0.0484478038 0.0939175985 0.004190938
58560.5183124421 2.6706408673 0.0518911064 0.085456215 0.0040843857
58560.5184170139 2.6449501428 0.0534843388 0.0875023956 0.0043105902
58560.5185215625 2.6955741995 0.0446018828 0.083516122 0.0034309444
58560.5186261574 2.7193409001 0.0442335132 0.0817078231 0.0033289344
58560.5187306944 2.71126943 0.0439450619 0.0823175106 0.0033319039
58560.5188352662 2.6772266451 0.0451878021 0.0849394299 0.0035352548
58560.518939838 2.6312837223 0.0497745701 0.0886107701 0.0040624141
58560.5190444329 2.6436628304 0.0584713798 0.087606205 0.0047181134
58560.5191490162 2.7003156164 0.0529125604 0.0831522018 0.0040524969
58560.5192535069 2.6136440118 0.0504268112 0.0900621676 0.0041830597
58560.519358125 2.5119191817 0.0479311492 0.0989082066 0.004366569
58560.5194627315 2.5096319403 0.0494621362 0.0991167889 0.0045155458
58560.5195671991 2.4032094677 0.0505862277 0.1093241761 0.0050937622
58560.5196717361 2.3392959868 0.0557180837 0.1159528974 0.0059506984
58560.5197762847 2.5114431204 0.0521744009 0.0989515843 0.0047552175
58560.5198808681 2.6815691277 0.0479609554 0.0846003868 0.0037372344
58560.5199854282 2.7124290913 0.0449169119 0.0822296352 0.0034019538
58560.5200899769 2.9074129296 0.0509288277 0.0687123542 0.0032232105
58560.520194537 2.7990300719 0.0489602115 0.0759255543 0.0034239027
58560.5202991088 2.6796176463 0.0607378682 0.0847525827 0.0047413569
58560.5204036921 2.6020840596 0.0689140577 0.0910261923 0.0057778247
58560.5205082407 2.6102650521 0.0627979523 0.09034289 0.0052255213
58560.5206128009 2.6583492334 0.0646114584 0.0864291629 0.005143515
58560.5207173727 2.3132746735 0.0657945665 0.1187654533 0.0071973119
58560.5208219444 2.4326378744 0.0589822754 0.1064007894 0.0057803819
58560.5209265278 2.4386531524 0.0716368822 0.1058129297 0.0069817706
58560.521031088 2.3663476839 0.073792045 0.1130995629 0.0076870664
58560.5211356366 2.3234208778 0.075479709 0.1176607599 0.008179976
58560.5212401968 2.3378130254 0.0623064647 0.1161113808 0.0066634334
58560.5213447917 2.5250465362 0.0532636822 0.0977195336 0.0047940519
58560.5214493634 2.4305704219 0.0516653121 0.1066035902 0.0050729555
58560.5215538657 2.4775677375 0.0595302473 0.1020875791 0.0055975857
58560.5216584028 2.3264522019 0.0692232448 0.1173327148 0.0074810272
58560.5217629745 2.1765413441 0.0873499286 0.1347049213 0.0108376764
58560.5218675116 2.3014166805 0.0837602855 0.120069673 0.0092632128
58560.5219721875 2.2354417242 0.0881301602 0.1275919604 0.0103570967
58560.5220766551 2.1153212201 0.1036196717 0.1425185883 0.0136020349
58560.5221812037 1.9691846229 0.1173145998 0.1630520077 0.0176184775
58560.5222857639 2.0123923386 0.1226689187 0.1566906437 0.0177038517
58560.5223903125 1.5960208184 0.1251682967 0.2299278999 0.0265079521
58560.5224948843 1.9458866289 0.1352685397 0.1665886269 0.0207554576
58560.522599456 2.1033526988 0.1272159175 0.144098321 0.0168845907
58560.5227040278 2.254876568 0.0738968685 0.1253283646 0.0085303248
58560.5228086227 2.4011471138 0.0785526624 0.1095320345 0.0079248714
58560.5229131366 2.3234346044 0.0789386171 0.1176592724 0.0085547207
58560.5230176736 2.1167431275 0.0989292128 0.1423320646 0.0129693277
58560.5231222454 2.1592583261 0.1823101204 0.136866345 0.022982518
58560.5232268519 2.088942142 0.1636486712 0.146023631 0.0220102912
58560.5233314236 2.0851599558 0.2710101009 0.1465331945 0.0365773011
58560.5234360185 1.8754862622 0.184304361 0.1777483161 0.0301738876
58560.5235405556 2.326150342 0.2300741375 0.1173653405 0.0248712623
58560.5236450926 2.1442322043 0.2058862578 0.1387736842 0.0263162886
58560.5237496181 1.9936160223 0.2799973966 0.1594239595 0.0411147588
58560.5238542708 3.2173586245 0.7840724981 0.0516483617 0.0372994934
58560.5239587384 2.0658816251 0.182243298 0.1491582743 0.0250373914
58560.5240632986 2.2624483565 0.1460863295 0.1244573809 0.016746359
58560.5241678819 2.2077232729 0.0910179234 0.1308912728 0.0109730605
58560.524272419 2.4996053534 0.1129711359 0.1000363549 0.010409156
58560.5243769792 2.5107965404 0.2397188646 0.0990105297 0.0218611879
58560.5244815625 1.9911346337 0.3170441948 0.1597887306 0.0466612226
58560.5245861806 2.1663312421 0.6155783559 0.1359776412 0.0770976262
58560.5246906597 1.4659407957 0.2269906576 0.2591932467 0.0541903339
58560.5247952315 2.1294303408 0.4390912368 0.1406785436 0.0568948289
58560.5248998148 1.9480542574 0.4397011673 0.1662563712 0.0673327074
58560.5250043866 1.9975284155 0.4361963603 0.1588505174 0.0638205927
58560.5251089583 1.8763642752 0.4364827725 0.1776046327 0.0714021944
58560.5252134491 1.8593552293 0.5300115375 0.1804088791 0.0880710946
58560.5253180556 2.5945629365 0.7069271193 0.0916589389 0.0596814863
58560.5254226389 2.1253111627 0.360900824 0.1412132781 0.0469411333
58560.5255272222 2.1666231069 0.329860394 0.1359410929 0.041302001
58560.5256317824 1.9075119476 0.1849354292 0.1725818901 0.0293971686
58560.5257362847 2.4669608479 0.548079687 0.1030897914 0.0520414669
58560.5258408565 2.6677902579 1.2421713731 0.0856808758 0.0980292264
58560.5259453935 1.4945209439 0.5818438137 0.2524594446 0.1352970121
58560.5260499306 0.789119152 0.493408981 0.4834508623 0.2197098622
58560.5261545023 1.2588589295 0.4542673236 0.3136580428 0.1312375423
58560.5262591204 2.2358588829 0.931595698 0.1275429468 0.1094394958
58560.5263636343 2.2032139338 1.1638346313 0.1314360281 0.1408950919
58560.526468206 5.3961854581 26.7620370789 0.0069426587 0.1711335451
58560.5265727662 1.2562303542 0.4641720866 0.3144183312 0.1344240701
58560.5266773148 2.1621479564 1.1754102633 0.1365025666 0.1477816319
58560.526781956 2.1420341155 0.5380271399 0.1390549182 0.068909754
58560.5268864468 3.071586302 1.311485058 0.0590697971 0.0713541091
58560.5269910069 2.0034383645 0.4637708094 0.1579882011 0.0674867053
58560.5270956713 1.6737091532 0.428355521 0.2140505454 0.084452181
58560.527200162 2.5953581564 1.8384097105 0.0915918302 0.1550919316
58560.5273046875 1.0458874253 0.7629446784 0.3816322166 0.2681811447
58560.5274092477 nan nan -0.1516064745 -0.1835398359
58560.527513831 1.9266463604 1.2473150257 0.1695670465 0.1948084416
58560.5276183681 1.7200722492 1.2662071201 0.2051025691 0.2392026649
58560.5277229167 nan nan -0.0597391512 -0.1783092452
58560.5278274884 1.4170729759 1.0170822213 0.271125777 0.2539902436
58560.527932037 nan nan -0.1342096489 -0.2847678937
58560.5280365972 1.5489498594 1.0846840466 0.2401154229 0.2398907328
58560.5281411806 2.16100806 2.2948808704 0.1366459537 0.2888331814
58560.5282457176 1.4642855752 0.6235264811 0.2595886919 0.1490839307
58560.5283502662 1.429902341 0.4528383463 0.267940932 0.1117564046
58560.5284548611 1.5453818265 0.4677644808 0.2409058074 0.1037921893
58560.5285594444 1.6177800993 0.809118517 0.2253657736 0.1679539657
58560.5286656597 3.7526613968 6.4594194067 0.0315453566 0.1876804722
58560.5287685764 2.6056321704 8.1576791192 0.0907292105 0.6817166677
58560.5288731944 0.0855840552 0.5562285 0.9242008804 0.473488873
58560.5289776505 nan nan -0.0468768376 -0.1886417833
58560.5290822685 1.0681347614 0.7096741088 0.3738919334 0.2443966331
58560.5291868056 1.8188790864 1.3440422626 0.1872614429 0.2318202942
58560.5292913426 nan nan -0.0773576174 -0.3579059145
58560.5293959606 0.4050073776 0.7853725614 0.6886476169 0.4981532125
58560.5295005324 1.4193345832 0.7560306746 0.2705616051 0.1884064409
58560.5296050347 2.1531826325 0.7208510407 0.1376343851 0.0913824166
58560.5297095833 1.7223670984 0.5647372981 0.2046695151 0.1064608169
58560.5298141319 2.1689129621 1.3351880224 0.1356546906 0.1668274091
58560.5299187037 0.7521273844 1.5765678677 0.5002061721 0.726359932
58560.5300232639 1.5013112826 1.0389082261 0.2508854567 0.2400727317
58560.5301278356 nan nan -0.0540337241 -0.2273036598
58560.5302323843 nan nan -1.2768576235 -1.3354243886
58560.5303369444 nan nan -0.4474361062 -0.7203231599
58560.5304415162 3.5862028099 10.4992013065 0.0367721376 0.3556029057
58560.5305460995 nan nan -0.3061696527 -0.2593723725
58560.5306506944 -0.1406608189 1.378294793 1.1383198983 1.4450956881
58560.5307551968 2.3374150729 2.572384539 0.1161539467 0.2752073469
58560.5308597917 1.2354311917 0.9810792472 0.3204996232 0.2896154823
58560.530964456 1.1780242256 0.660873575 0.3379016479 0.2056832182
58560.5310689236 nan nan -0.2177159999 -0.3622670717
58560.5311735532 nan nan -0.0201940474 -0.2535078768
58560.5312779861 nan nan -0.271267084 -0.4887969854
58560.5313825694 0.9187021113 1.6490236729 0.4290611135 0.6516827238
58560.5314871065 nan nan -0.2395179667 -0.4900124729
58560.5315917014 -0.3108767595 1.2436711044 1.3315292276 1.5252688818
58560.53169625 2.9976951734 5.8197854843 0.0632298178 0.3389370692
58560.5318008102 0.0482158358 0.8443139826 0.9565631925 0.7438884394
58560.5319053819 2.4087291493 2.7065618563 0.1087698026 0.2711542772
58560.5320099653 nan nan -0.1556939191 -0.350890972
58560.5321145139 0.8311725655 1.8597280986 0.4650835446 0.7966555551
58560.5322190741 nan nan -0.0654440336 -0.6427092401
58560.5323236343 nan nan -0.5308471998 -0.9421342884
58560.5324281829 2.4038507743 4.8526042523 0.1092596211 0.4883427302
58560.5325327778 nan nan -0.461711548 -0.351920134
58560.532637338 2.1811061256 6.5760670547 0.1341397677 0.8124823679
58560.5327418519 1.6202324394 1.8239103872 0.2248573169 0.3777467035
58560.5328464352 2.0587978934 2.6369622466 0.1501346178 0.3646489076
58560.5329510185 nan nan -0.408271732 -0.4971491993
58560.5330556019 0.5670088381 0.8608647029 0.593193611 0.4703504114
58560.5331601042 nan nan -0.6436916931 -0.7441969875
58560.5332646759 nan nan -0.3484275301 -0.4782248484
58560.5333692245 nan nan -0.1253227124 -0.6613443461
58560.5334737731 2.3882473733 2.8886702708 0.1108411571 0.2949097865
58560.5335783333 0.4268869409 0.9453429941 0.6749090063 0.5876581936
58560.5336828704 nan nan -0.3179405052 -0.3197849332
58560.5337874421 nan nan -0.196156921 -0.602202016
58560.5338920139 nan nan -0.3948141293 -0.8846723795
58560.5339965741 nan nan -0.2954441526 -0.3926635195
58560.5341011574 0.6414591935 1.7588967027 0.553880815 0.8973189088
58560.5342057292 1.3378542966 2.3857684636 0.2916475157 0.640880027
58560.5343102662 0.223777145 3.3408443919 0.8137465157 2.5040070769
58560.5344148611 nan nan -0.3072086756 -0.3466640335
58560.5345193866 nan nan -0.3929449878 -0.6251945438
58560.5346240162 nan nan -0.346624008 -0.3072786937
58560.5347285417 nan nan -0.4345028496 -0.434825084
58560.5348331366 nan nan -0.1601685712 -0.2426455339
58560.5349376968 nan nan -0.6770610785 -0.4546880821
58560.5350422106 0.6812110189 1.0017253203 0.5339684442 0.4926680582
58560.5351468056 nan nan -0.070183749 -0.318160776
