    0.412440104910932137E+00   -0.418077967709633125E+01   -0.162873389861980300E+00    0.944010201615253308E+01   -0.153283835773686992E+02
    0.356479404323105986E+00   -0.253620084724793804E+01   -0.859808551093341755E+00    0.947757623335845167E+01   -0.153052959012254171E+02
    0.337123418945235009E+00   -0.224207329412210221E+00   -0.117107154439997330E+01    0.944748071505337172E+01   -0.152280479816802750E+02
    0.267299030744867272E+00   -0.121336713801691598E+01   -0.145712206745999606E+01    0.934301932543788816E+01   -0.151511247158542499E+02
    0.286789589320752603E+00   -0.206155004823168575E+01   -0.355426800877391091E+00    0.938906156028100014E+01   -0.151202344008518192E+02
    0.383823188962055251E+00   -0.143213734289651118E+01   -0.198099027087377366E+01    0.947802083117440297E+01   -0.150628979500936104E+02
    0.262345220488898079E+00   -0.356846384846629627E+01   -0.265014637403090703E+01    0.923437927535616332E+01   -0.149553276131838135E+02
    0.343146116472596574E+00   -0.494294741431328521E+01   -0.593394868125769914E+00    0.946561017409873884E+01   -0.149229014198072711E+02
    0.340822783569400212E+00   -0.395988276848882759E+01   -0.170881065769901852E+01    0.946240446458941520E+01   -0.147639765244932413E+02
    0.378960864911698003E+00   -0.410488314679578625E+01   -0.297223847833523891E+01    0.944613378588505270E+01   -0.147159345839279627E+02
    0.370805128630595782E+00   -0.361497643050215611E+01   -0.104613794982106079E+01    0.936422475983552971E+01   -0.146666505922541770E+02
    0.320322346888544718E+00   -0.441658295363964548E+01   -0.131165562365429089E+00    0.943461024565936413E+01   -0.146400690313946882E+02
    0.404409242216933640E+00   -0.110464469095066642E+01   -0.812937616466422597E-01    0.945505655118852850E+01   -0.146239081341604802E+02
    0.253070520079555383E+00   -0.444707895596348557E+01   -0.287969121634633440E+01    0.933505387978629209E+01   -0.146000403324550945E+02
    0.396559748724250927E+00   -0.355639166066575774E+01   -0.903742435082457440E-01    0.943538597408807256E+01   -0.145843924179906850E+02
    0.360519909215499201E+00   -0.276674648491851460E+01   -0.745158425547628234E+00    0.945553641908885112E+01   -0.145510157228661985E+02
    0.404001002636489415E+00   -0.347065368586249257E+00   -0.572925189532427659E+00    0.944838770073429046E+01   -0.144984018336606368E+02
    0.374972066455367403E+00   -0.285257320866816499E+01   -0.253962081839561460E+01    0.939724507915553531E+01   -0.144673362191255936E+02
    0.353663061620884123E+00   -0.827515017378443574E+00   -0.268574555429232875E+01    0.944226896875542465E+01   -0.144378728629839976E+02
    0.349941776772484059E+00   -0.170533441877743330E+01   -0.230330628532222015E+01    0.944671664888316798E+01   -0.144351028789149165E+02
    0.335310696789011931E+00   -0.286367726551827984E+01   -0.264299821275072100E+01    0.944217833774050419E+01   -0.143846320854294927E+02
    0.292321213570373606E+00   -0.445676499890328337E+01   -0.151715174869580594E+01    0.941583838758612401E+01   -0.143783016611775771E+02
    0.350898963524448049E+00   -0.485719753081878824E+01   -0.298634125399133676E+01    0.932306735030281963E+01   -0.143719453591006694E+02
    0.351886383814887904E+00   -0.393861495257811001E+01   -0.174824663746544307E+01    0.930062527687548979E+01   -0.143208992381217293E+02
    0.333489561652807465E+00   -0.227972391640626038E+01   -0.241292633068280660E+01    0.943684447564984907E+01   -0.143052707320814054E+02
    0.343470296156388077E+00   -0.974798074073811804E+00   -0.363077351175345342E+00    0.942467894789066385E+01   -0.142537175797519957E+02
    0.369159645202341236E+00   -0.409145970215573040E+01   -0.884762574337381924E+00    0.943213808727912451E+01   -0.142362501766276637E+02
    0.382459048708548022E+00   -0.273631657319358990E+01   -0.496399930175857040E+00    0.938819627064468776E+01   -0.141969653418148454E+02
    0.354233528909555617E+00   -0.463260705193641797E+01   -0.119427476142491118E+01    0.944005691517293677E+01   -0.141797069641456925E+02
    0.273190004286723520E+00   -0.405777273995863830E+01   -0.576387547409766832E-01    0.933768787724159743E+01   -0.141219620812044653E+02
    0.436173644935378357E+00   -0.166227437691378421E+01   -0.117797044780285809E+01    0.911032925824519957E+01   -0.141215769744858051E+02
    0.321037123094633725E+00   -0.145332823379367637E+01   -0.232032496079998962E+01    0.941631710523653709E+01   -0.140990459569369477E+02
    0.281669530246628774E+00   -0.290298051113247491E+01   -0.283827462498371874E+01    0.937508077487300007E+01   -0.140503885268906377E+02
    0.313582701261309660E+00   -0.151865060006597563E+01   -0.811879937034954313E+00    0.940165797859810759E+01   -0.140344214528995597E+02
    0.367342180793398254E+00   -0.828386127129565608E-02   -0.190414390636973008E+01    0.943030998092611128E+01   -0.140242810650358827E+02
    0.336840176453326867E+00   -0.439222491115790792E+01   -0.288983354381956659E+00    0.942881438580478815E+01   -0.139995426598745460E+02
    0.291916512496425695E+00   -0.381386756898874424E+01   -0.271461474021502269E+01    0.939849806628096829E+01   -0.139749863306154580E+02
    0.313182547772395070E+00   -0.141649915024079798E+01   -0.848496862013901065E-01    0.938274872138081406E+01   -0.139189163715341220E+02
    0.384897856416414830E+00   -0.270789944736021893E+01   -0.649335929507284249E-01    0.939841392377996776E+01   -0.139165771454565999E+02
    0.379500061261389854E+00   -0.689849499433386804E+00   -0.200980768399697007E+01    0.934377763187157662E+01   -0.138922530715150696E+02
    0.262542103861079734E+00   -0.431163384707653385E+01   -0.599730002003991736E+00    0.930930644605702895E+01   -0.138499529767106573E+02
    0.390326155185375723E+00   -0.605945283797860945E+00   -0.700522420873775253E+00    0.924993609053343491E+01   -0.138416347910736643E+02
    0.273151823205265265E+00   -0.312090219547201020E+01   -0.210580176668131891E+00    0.930274290856772978E+01   -0.138374475462301643E+02
    0.383693481389410285E+00   -0.396251892267517114E+00   -0.268129454699333181E+01    0.926390379240771367E+01   -0.138201663048466816E+02
    0.453820192813873313E+00   -0.481432080268859863E+01   -0.482392966747283936E+00    0.906854510307312012E+01   -0.137840973378772862E+02
    0.317846969679380587E+00   -0.342248767909212859E+01   -0.264186802234014051E+01    0.941463323241465488E+01   -0.137631825883176049E+02
    0.285212308704619333E+00   -0.446335216125393774E+01   -0.238128948265088969E+01    0.939008824605026504E+01   -0.137566156289099570E+02
    0.366888997596316102E+00   -0.202759613895287849E+01   -0.187103505219432309E+01    0.937760745142583474E+01   -0.137484814724797602E+02
    0.372384854559080769E+00   -0.131902151236899590E+01   -0.272439156258208426E+01    0.934040289857191830E+01   -0.137459817492052441E+02
    0.333536937581928261E+00   -0.145569561941622627E+01   -0.179897356326561519E+01    0.941461031220764077E+01   -0.137272016667853780E+02
    0.385135176572598326E+00   -0.919879853358177790E+00   -0.731891988648387670E+00    0.936851483916503902E+01   -0.136919239807433488E+02
    0.362352964123501764E+00   -0.443757440522344115E+01   -0.985648488350407082E+00    0.910288234505699734E+01   -0.136804487552211782E+02
    0.277829153476842061E+00   -0.354037881130864873E+01   -0.399368508709629921E-02    0.931916247250089569E+01   -0.136614933460085055E+02
    0.259298110547254879E+00   -0.436779048242268875E+01   -0.290577432579761652E+01    0.926975149102758778E+01   -0.136544677172257245E+02
    0.290451300762900710E+00   -0.420515327266881300E+01   -0.244713776973364938E+01    0.939127953012676286E+01   -0.136371366637953315E+02
    0.286410111549524116E+00   -0.800465474715467806E+00   -0.803656577503928826E+00    0.931634564634667051E+01   -0.136355039068382773E+02
    0.294382090585724732E+00   -0.296505585647337533E+01   -0.183311799299261735E+01    0.938740544528624987E+01   -0.136065722026437470E+02
    0.326819329544681958E+00   -0.417234574940624015E+01   -0.215264018372444088E+01    0.941574852114292504E+01   -0.135900911860582241E+02
    0.353817713280915047E+00   -0.378070402865226551E+01   -0.127950249099990687E+01    0.936968245856814441E+01   -0.135799805903560955E+02
    0.319640592764678877E+00   -0.158846944408884028E+00   -0.267519198428913541E+01    0.938305364160309807E+01   -0.135713841491613181E+02
    0.357570271699998887E+00   -0.552999408952940641E+00   -0.305430040930579239E+00    0.940640954573674293E+01   -0.135379209264579359E+02
    0.354870185575093866E+00   -0.245553735309248733E+01   -0.255737081619583329E+01    0.939532016399872916E+01   -0.134596405974264428E+02
    0.378658208581078237E+00   -0.281086358142321302E+00   -0.267697486438666932E+01    0.937926283938231897E+01   -0.134386484574392355E+02
    0.324396407446873036E+00   -0.234186625516633429E+01   -0.111048596215754114E+01    0.940231929424633606E+01   -0.134328620369118106E+02
    0.354192582130026690E+00   -0.331007614530929972E+01   -0.299216453891993739E+01    0.925879016461203008E+01   -0.133964278394160505E+02
    0.361812740204590311E+00   -0.270451237649758713E+01   -0.329075440518289408E+00    0.939800376994146802E+01   -0.133678485469967434E+02
    0.294789227415869326E+00   -0.490763596865766605E+01   -0.976386785496261123E+00    0.938678409393708968E+01   -0.133561113836409664E+02
    0.350534200055012068E+00   -0.312013488915689985E+01   -0.264947695509941994E+01    0.937896064113490091E+01   -0.133492413732741202E+02
    0.361475790731504931E+00   -0.257738791201699602E+01   -0.922806293898797314E+00    0.935972802928080583E+01   -0.133360666200411870E+02
    0.372220025554584333E+00   -0.431781220627696527E+01   -0.162259724972687769E+01    0.916221648599652738E+01   -0.133134788274488756E+02
    0.265718489319138718E+00   -0.463224652361389566E+01   -0.681192303402622379E+00    0.926496655669090430E+01   -0.133038987844349297E+02
    0.333221558961507514E+00   -0.179014458367638785E+01   -0.263469721792762623E+01    0.939868587124981048E+01   -0.132873061283714886E+02
    0.328369798621287512E+00   -0.331889489946588601E+01   -0.219338385045173201E+01    0.940237526534945900E+01   -0.132851097799724123E+02
    0.293414731386518857E+00   -0.323589641436391462E+01   -0.574076514576530528E+00    0.920051750939543389E+01   -0.132799918274174313E+02
    0.304868334886176873E+00   -0.406878694313116718E+01   -0.246922530744076507E+01    0.939333901880556787E+01   -0.132740659354574735E+02
    0.265420079810834431E+00   -0.396724457401035746E+01   -0.126435227239911008E+01    0.931896843737074931E+01   -0.132711732336059054E+02
    0.319664493786645021E+00   -0.293589443601352906E+01   -0.144623104586446294E+01    0.939835139670304365E+01   -0.132706630290038738E+02
    0.261878177630778253E+00   -0.407145328954762764E+01   -0.202175805508231887E+01    0.931271841094918429E+01   -0.132329735810866378E+02
    0.358896745439161224E+00   -0.188617980531045326E+01   -0.193932566924166427E+01    0.934960731021818070E+01   -0.132247010850047140E+02
    0.361060061957906853E+00   -0.324015460243206688E+01   -0.435976846521897610E+00    0.935359165478667620E+01   -0.131997178719994519E+02
    0.266219907769034592E+00   -0.384533552399178813E+01   -0.299677046363339272E+01    0.927374510190055723E+01   -0.131237140665393675E+02
    0.338193785280379133E+00   -0.272950438041456733E+01   -0.165038495556708553E+01    0.939262752604215656E+01   -0.130944679519197074E+02
    0.372484151402619035E+00   -0.219344311834313688E+01   -0.166213025256478630E-01    0.936800566645943888E+01   -0.130936621106722395E+02
    0.261260194931059786E+00   -0.455989579092018094E+01   -0.225855671740866004E+01    0.931119505955046556E+01   -0.130804054752126877E+02
    0.358478878003377188E+00   -0.216694647347375646E+01   -0.256964078984357602E+01    0.926736557772154512E+01   -0.130707020414760606E+02
    0.320552398641941738E+00   -0.139162461915462821E+01   -0.116318498265151860E+01    0.938127673833754372E+01   -0.130620287421130090E+02
    0.352970299235427443E+00   -0.202678465364902660E+01   -0.236801987840340100E+01    0.936844030065910616E+01   -0.130554976549556248E+02
    0.387358350319861433E+00   -0.119898795892617649E+00   -0.454757480275127968E+00    0.933462886453537521E+01   -0.130167921038802312E+02
    0.318175613259019774E+00   -0.524644649747740388E+00   -0.155190144167488508E+01    0.918423001945939887E+01   -0.129818439228868758E+02
    0.262348526882688948E+00   -0.417302517489133251E+01   -0.216783941827814441E+01    0.929790551800784471E+01   -0.129717659724105800E+02
    0.335731243699792792E+00   -0.108116121500082984E+01   -0.276533093751159509E+01    0.915496471607724338E+01   -0.129709215236975570E+02
    0.282322268717986602E+00   -0.434608493638944537E+01   -0.128826266363842490E+01    0.920240341059587941E+01   -0.129603307174019342E+02
    0.292490348490699270E+00   -0.245312940089380671E+01   -0.293291073428010796E+01    0.935208785947899202E+01   -0.129594129291506022E+02
    0.329365915262456954E+00   -0.289532833396894640E+01   -0.149222866005301102E+01    0.938883656456281024E+01   -0.129577179514731000E+02
    0.357551864179912471E+00   -0.317610479251705380E+01   -0.104970318929411066E+01    0.911446482982049311E+01   -0.129570350057094306E+02
    0.323264930338212630E+00   -0.167022574035389271E+01   -0.181912425089858609E+01    0.938313300117157567E+01   -0.129406588758138454E+02
    0.293393183902079691E+00   -0.111074807691160515E+01   -0.219771302773131882E+01    0.933754756660884233E+01   -0.129108999891109875E+02
    0.320897059636332083E+00   -0.901696409840410773E+00   -0.164181354896129950E+00    0.935641753774282670E+01   -0.129002600712601190E+02
    0.312203213709564886E+00   -0.403462432337920429E+01   -0.145623512756159856E+01    0.938468427599013388E+01   -0.128901695194877384E+02
    0.336365216295593350E+00   -0.368027387652691385E+01   -0.212579189526270618E+01    0.936995754930502400E+01   -0.128893945406294481E+02
    0.336289921988900287E+00   -0.480851116667009748E+01   -0.263912062597002617E-01    0.938353683506085012E+01   -0.128847092931793128E+02
    0.318782606811640945E+00   -0.445637719855970893E+01   -0.110285331728430691E+00    0.916140248021819303E+01   -0.128762786800032298E+02
    0.370359369204277478E+00   -0.218354846129818547E+01   -0.203008838104763711E+01    0.910785238547334863E+01   -0.128570000005767717E+02
    0.337327109038232154E+00   -0.274427647747636083E+01   -0.291933374851408445E+01    0.937812916881533809E+01   -0.128556188395193374E+02
    0.340859865737874967E+00   -0.415519157502316006E+01   -0.142368365879795356E+01    0.931175682044348108E+01   -0.128517851707177382E+02
    0.337783002853393577E+00   -0.346438616514205933E+01   -0.169011676311492920E+01    0.936973690986633301E+01   -0.128471933354650503E+02
    0.400655890298865780E+00   -0.441598961552308911E+01   -0.115273598959749912E+01    0.911989237707896727E+01   -0.128449561511849488E+02
    0.363431550813439586E+00   -0.118136664939606906E+01   -0.150591227316162923E+01    0.931292985197202583E+01   -0.128326728766425582E+02
    0.328841949419576396E+00   -0.433363083514888192E+01   -0.444570978693429542E+00    0.938245665175807630E+01   -0.128234279084721869E+02
    0.360126689702574054E+00   -0.196746706008898897E+01   -0.397952973400494958E+00    0.936774032194303707E+01   -0.128156232318024266E+02
    0.362797034222900439E+00   -0.172254225910222436E+01   -0.286050552387875356E-01    0.937417509390976633E+01   -0.128078051307397764E+02
    0.319908799111121411E+00   -0.416175700782093827E+01   -0.153022277124309625E+01    0.938263148584743867E+01   -0.128015518849774601E+02
    0.366105132979488546E+00   -0.717012695037988479E+00   -0.109732171488299080E+01    0.935568674557501012E+01   -0.127868236827497537E+02
    0.300023865757413022E+00   -0.171782762857055005E+01   -0.205585102699225786E+01    0.935569317237073861E+01   -0.127771390403922087E+02
    0.280332609191854432E+00   -0.160031581627775310E+01   -0.204708305530273904E+01    0.926988687669861555E+01   -0.127761123228091797E+02
    0.340766502815958827E+00   -0.294052487079553382E+01   -0.584121618559434452E+00    0.937823763036971236E+01   -0.127735835322229576E+02
    0.359857946955122854E+00   -0.112901003065799799E+01   -0.242993214423559234E+01    0.933798917278961405E+01   -0.127687198664411650E+02
    0.373412271679082419E+00   -0.282659877226604017E+00   -0.137524725968110584E+01    0.931134351959769191E+01   -0.127649380513128889E+02
    0.284061825377751431E+00   -0.418922222590389026E+01   -0.611257212418754303E+00    0.921631184039724261E+01   -0.127633045821787938E+02
    0.322206173997743650E+00   -0.150561694803665480E+01   -0.227338846586231424E+01    0.937443999648207260E+01   -0.127591376038496165E+02
    0.329271954927079447E+00   -0.105633521313636436E+01   -0.520429678602934764E+00    0.936867090371831424E+01   -0.127504940920038425E+02
    0.327377756556692101E+00   -0.349988329497028516E+01   -0.220544793168659048E+00    0.937693729588700720E+01   -0.127493573333937924E+02
    0.355240535736083995E+00   -0.167088687419891357E+01   -0.213616561889648438E+01    0.932048320770263672E+01   -0.127372140841852097E+02
    0.346570038673140957E+00   -0.952498189261413053E+00   -0.282659747466948152E+01    0.937380500661330451E+01   -0.127359205065399621E+02
    0.337322559782113895E+00   -0.480394225091522387E+01   -0.108695478091251152E+01    0.934134528606510628E+01   -0.127356042864564394E+02
    0.366487896442413308E+00   -0.243701517581939697E+01   -0.201755923032760620E+01    0.920513629913330078E+01   -0.127288203713779655E+02
    0.351851003191256284E+00   -0.101594007663070984E+01   -0.877478559009889469E+00    0.937488432941824179E+01   -0.127247444445618818E+02
    0.280780821444376660E+00   -0.486344172385004914E+01   -0.256158661188927095E+01    0.935233331095568765E+01   -0.127245381305740803E+02
    0.328919217534477060E+00   -0.175333636663771397E+01   -0.207739593204362016E+01    0.937675870895953345E+01   -0.127146257001867831E+02
    0.343613847732292699E+00   -0.232581201555818673E+01   -0.203312918892009442E+01    0.936073606077532361E+01   -0.127066278705062317E+02
    0.294375004853088040E+00   -0.316475295243532795E+01   -0.158171345428389731E+00    0.933385229726909849E+01   -0.127030224487280154E+02
    0.335192163539008214E+00   -0.450433635439323243E+01   -0.183081652519376337E+01    0.931433712263835822E+01   -0.127018389133157203E+02
    0.315773556826622059E+00   -0.373666659035526783E+01   -0.593049071485296508E-02    0.936559335620274958E+01   -0.126955261020969843E+02
    0.293126647249999039E+00   -0.249959882836710712E+01   -0.235474662396551437E+01    0.935064431238880545E+01   -0.126889522688097074E+02
    0.335277591631021998E+00   -0.434796131662315322E+01   -0.226087933893339965E+01    0.931128195235425515E+01   -0.126748906529621035E+02
    0.286956434864483634E+00   -0.110351363048643414E+01   -0.206311046973604117E+01    0.930376193494968007E+01   -0.126738214860880483E+02
    0.296815988733769243E+00   -0.434649629113514724E+01   -0.234090588832453683E+01    0.936822484182765614E+01   -0.126706147967841236E+02
    0.317123918341971900E+00   -0.279080412600961658E+01   -0.724371661549079171E-01    0.936146126531852119E+01   -0.126694712512148477E+02
    0.324197121222480344E+00   -0.481643263428873691E+01   -0.210539913492738329E+01    0.936612375145184295E+01   -0.126441685675518354E+02
    0.295120227105862110E+00   -0.414526163952182358E+01   -0.102538521546749140E+01    0.936054132771730707E+01   -0.126347945034398137E+02
    0.282042321419561703E+00   -0.462820541022736265E+01   -0.427642740076421113E+00    0.932894011533796608E+01   -0.126311249898635864E+02
    0.339165912772568801E+00   -0.375053298345030850E+01   -0.166486120162334528E+01    0.931624024764416525E+01   -0.126243931032464936E+02
    0.268534083403511981E+00   -0.363463464131010427E+01   -0.239853595555908239E+01    0.926810683017336778E+01   -0.126210053914647666E+02
    0.305282373804267926E+00   -0.466661970313200136E+01   -0.131982872979477461E+01    0.937229078868859489E+01   -0.126123785615406501E+02
    0.277077545229202249E+00   -0.351665334653486017E+01   -0.137527261369880360E+01    0.923118487496788021E+01   -0.126101722636270139E+02
    0.379084097129673003E+00   -0.214954928679505430E+01   -0.432781503362424935E+00    0.921537106057952826E+01   -0.126073671133876264E+02
    0.277507251776706154E+00   -0.346309990233605092E+01   -0.111616430407194045E+01    0.932000388522897083E+01   -0.126054833846410546E+02
    0.563535844472186298E+00   -0.140080261319853117E+01   -0.276484062361383520E+01    0.902609300418834337E+01   -0.125972801407939343E+02
    0.370005226413602006E+00   -0.139746395507605126E+01   -0.295599078602219123E+00    0.933166636014105677E+01   -0.125968328942544510E+02
    0.314407037505309683E+00   -0.352811571379730093E+01   -0.153809475057145351E+01    0.937316147555316270E+01   -0.125951702952099502E+02
    0.319078415380434410E+00   -0.189549070786098017E+01   -0.271967689795655776E+01    0.936623623541631467E+01   -0.125788976667447550E+02
    0.316804943584247711E+00   -0.446466180295911563E+00   -0.700464624846302009E-01    0.932556169753900477E+01   -0.125660884768725527E+02
    0.275684280277403049E+00   -0.432576316731452337E+01   -0.127914380490166835E+01    0.932927515486587566E+01   -0.125635377675324076E+02
    0.340833261065176918E+00   -0.243471066729484376E+01   -0.101921601304376441E+00    0.936849258566331855E+01   -0.125430722545484450E+02
    0.322643394770770087E+00   -0.181551111387380626E+01   -0.338420501889526992E+00    0.935942805802525335E+01   -0.125384724618314749E+02
    0.296284448921666443E+00   -0.170730464989357955E+01   -0.284602102917903999E+00    0.924537416316163885E+01   -0.125356926151531454E+02
    0.312656510618744665E+00   -0.243305179913267944E+01   -0.240588542915066173E+01    0.936536788665939213E+01   -0.125332942899320976E+02
    0.400597581248530066E+00   -0.128929023870885295E+01   -0.197233725986824426E+01    0.915556198119969977E+01   -0.125266806321251316E+02
    0.318070609722107489E+00   -0.347798065797202893E+01   -0.105272623497570783E+01    0.937025285261301732E+01   -0.125255889140366801E+02
    0.335750925269327816E+00   -0.298577596773086462E+01   -0.240021853635769977E+01    0.935416075010268067E+01   -0.125194176530787065E+02
    0.319590473491151550E+00   -0.464786057665709951E+01   -0.115980563868560194E+01    0.936952823965829928E+01   -0.125142243969481282E+02
    0.285659282787845692E+00   -0.466959163072632233E+01   -0.291855041996203379E+01    0.934682154801462417E+01   -0.124993961344761910E+02
    0.615618360929086172E+00   -0.422505868531515993E+01   -0.201088563578383805E+01    0.897374923186059270E+01   -0.124863426049756878E+02
    0.290563672648769700E+00   -0.371274773007513481E+01   -0.608294607946957555E-01    0.931780623688826992E+01   -0.124770031527072653E+02
    0.344806803365176995E+00   -0.396129397146515894E+01   -0.246149047916066621E-01    0.935865906721036467E+01   -0.124672860375441203E+02
    0.293890402897638181E+00   -0.260476166510353302E+01   -0.261593461666069471E+01    0.934267230007878702E+01   -0.124548056812540402E+02
    0.337160878838401068E+00   -0.242991563885468542E+01   -0.107154660760022580E+01    0.936247175876811966E+01   -0.124400578671797959E+02
    0.351322827609678479E+00   -0.275937551572747841E+01   -0.401714666218345506E+00    0.934509993917740722E+01   -0.124364762627260550E+02
    0.346806562047215883E+00   -0.246595216679254214E+00   -0.167848896294550487E+01    0.936261351257921248E+01   -0.124244062163339279E+02
    0.278012596512962951E+00   -0.421908515055546740E+01   -0.363672994880340550E+00    0.928196357558540797E+01   -0.124219890112378959E+02
    0.352587624298829505E+00   -0.934378509337562058E+00   -0.295722308684812862E+00    0.936176445271446056E+01   -0.124191071809307658E+02
    0.348487445927503137E+00   -0.188846186380718262E+01   -0.196472151009527662E+01    0.932593401701676861E+01   -0.124184508571978043E+02
    0.294230505102047124E+00   -0.331752020658095681E+01   -0.240728620765995327E+01    0.935019067854841346E+01   -0.124113544687367394E+02
    0.376193080692926785E+00   -0.234596392356982042E+01   -0.597472155154431306E+00    0.920789225187369453E+01   -0.124111057633745130E+02
    0.671169428029321224E+00   -0.602728527582697460E+00   -0.301375174740742935E+00    0.895572600924083417E+01   -0.124097148711662033E+02
    0.359932556128063186E+00   -0.902004860273635245E-01   -0.123290869543629089E+01    0.935498507618904007E+01   -0.124072114194125405E+02
    0.298102511759844369E+00   -0.470591362017747983E+00   -0.281503764745109164E+01    0.925812392635996062E+01   -0.123981673122289973E+02
    0.330801997173528761E+00   -0.454354188137600268E+01   -0.237944015428352307E+01    0.931585811292844568E+01   -0.123953824254858489E+02
    0.298973239419204562E+00   -0.215404242545957070E+01   -0.392360931556434700E+00    0.932459042900803681E+01   -0.123921435698766302E+02
    0.378481087136787187E+00   -0.539857463098131873E+00   -0.103643053684852227E+01    0.924888602549888184E+01   -0.123823765440747096E+02
    0.283166406270908111E+00   -0.186069604783000431E+01   -0.252853679192398584E+01    0.928497829568981281E+01   -0.123710646122672578E+02
    0.325250066206209665E+00   -0.248800884545127721E+01   -0.238624022023130422E+01    0.936194387438651532E+01   -0.123709168784638770E+02
    0.349233873179377208E+00   -0.219284708782629778E+01   -0.853432194518593867E+00    0.934144338437528887E+01   -0.123697139949721411E+02
    0.331993943144745285E+00   -0.241542468426455770E+01   -0.134604705577320383E+01    0.936139811721732151E+01   -0.123689559381989813E+02
    0.357747757901403451E+00   -0.719429747595484947E+00   -0.140255846453424460E+01    0.934065569217097824E+01   -0.123639390092643051E+02
    0.345816195884217192E+00   -0.130476178368270146E+01   -0.204885650041675049E+01    0.935048492118925090E+01   -0.123564062329872044E+02
    0.380197163644236391E+00   -0.103675954676243709E+01   -0.133497808486854108E+00    0.927748937604054902E+01   -0.123190302820603996E+02
    0.297097393556536249E+00   -0.207221100312369089E+01   -0.194767210577447947E+01    0.920325387825518249E+01   -0.123117343538652158E+02
    0.326899052294917780E+00   -0.259347319153736677E+01   -0.116024877011492755E+01    0.936035461834567073E+01   -0.122988951056000815E+02
    0.331392207021353580E+00   -0.166140163558360809E+01   -0.120562821462065761E+01    0.935946972220730977E+01   -0.122907804470832218E+02
    0.357887846012070521E+00   -0.125386020633135598E+01   -0.197046214106765794E+01    0.928811934996779698E+01   -0.122840055968803394E+02
    0.336067658790207502E+00   -0.379051561850496643E+01   -0.231737296723531205E+01    0.929532789272154147E+01   -0.122838964425705637E+02
    0.309884072870337868E+00   -0.669656057020588946E-01   -0.137286666392531931E+01    0.932330869194069223E+01   -0.122815969030211196E+02
    0.301942166104936904E+00   -0.368764557988707820E+01   -0.198927482992224869E+01    0.935620138439362314E+01   -0.122808814537185036E+02
    0.281162345373921985E+00   -0.398631130194705463E+01   -0.755774004252303122E+00    0.931461747680708285E+01   -0.122804140667196933E+02
