    0.806809297090702315E-01    0.786867791117367849E-01    0.406851880355302287E+00    0.857900133502418356E+02    0.586014316442509444E+05    0.996225636417782834E+00    0.263129257519135695E+01    0.379992140525364402E+04
    0.811362600599113137E-01    0.682633549745891854E-01    0.408444530555518215E+00    0.863237979797570176E+02    0.586014316342343227E+05    0.996096290680666963E+00    0.208776204716501290E+01    0.380000124013910181E+04
    0.643705440741744184E-01    0.783653697725991971E-01    0.411820632147960386E+00    0.862969749759836304E+02    0.586014316451900086E+05    0.998570064821687087E+00    0.320457771419825965E+01    0.380007140536780435E+04
    0.868262405419623351E-01    0.513313360161738313E-01    0.409305908561529708E+00    0.879492793059911406E+02    0.586014316463200666E+05    0.997293287017150254E+00    0.318593216127218248E+01    0.380009727784582537E+04
    0.846977522313583780E-01    0.626893888145873962E-01    0.430239250381063254E+00    0.869658468709014016E+02    0.586014316401486576E+05    0.996109897412338130E+00    0.189344569324059520E+00    0.380012249594200284E+04
    0.854395539199968579E-01    0.705414134707825075E-01    0.429778838866225588E+00    0.862787194224579395E+02    0.586014316464487129E+05    0.996516974146520962E+00    0.131816867907568547E+01    0.380015737957290048E+04
    0.805616343147048386E-01    0.771459238368043532E-01    0.436306195719313117E+00    0.860020044434844095E+02    0.586014316491981808E+05    0.997395009966165924E+00    0.250836239859279875E+01    0.380017264713185978E+04
    0.463611782572276102E-01    0.970205619103523820E-01    0.403166232989224549E+00    0.864712368834033214E+02    0.586014316424556455E+05    0.996348799144661568E+00    0.419437279002348795E+01    0.380017634462343813E+04
    0.512397557569352693E-01    0.977649025556324713E-01    0.427418858233871157E+00    0.861321872400825015E+02    0.586014316339402503E+05    0.994139254858720012E+00    0.387726897932572534E+00    0.380017860329874338E+04
    0.812084359342719608E-01    0.709175536898803971E-01    0.424076342341705881E+00    0.862144555408558659E+02    0.586014316394308480E+05    0.995543944396190206E+00    0.455967547226682335E+01    0.380021531285936589E+04
    0.706875164954672286E-01    0.823687370189080670E-01    0.402688121690813527E+00    0.859450985442360889E+02    0.586014316334014584E+05    0.999028499352141219E+00    0.264879785710199656E+01    0.380027076139767451E+04
    0.708994010367075267E-01    0.769862797669326193E-01    0.415555530578028853E+00    0.861723631661930227E+02    0.586014316593727199E+05    0.996050312411496996E+00    0.279758073121911366E+00    0.380027682688872756E+04
    0.821148669706202178E-01    0.657000382328627452E-01    0.392205346112874387E+00    0.866105417338330739E+02    0.586014316354786351E+05    0.995009196589486056E+00    0.772255750019233744E+00    0.380028090456744530E+04
    0.689638858537735128E-01    0.814009210703600106E-01    0.444776486257080550E+00    0.859286351498168415E+02    0.586014316310308859E+05    0.997109339439965492E+00    0.215657215441522165E+01    0.380031298065749434E+04
    0.746536165077061331E-01    0.763119418570339936E-01    0.405812731702013929E+00    0.860479026538473732E+02    0.586014316584798944E+05    0.996490906570233648E+00    0.112102740830099398E+00    0.380032168550367078E+04
    0.477911834615648151E-01    0.104299585047472582E+00    0.403080175247944372E+00    0.859905407216347299E+02    0.586014316346590713E+05    0.997366702816530504E+00    0.492312087649024210E+01    0.380044139819088286E+04
    0.802933857542311724E-01    0.596017151524550898E-01    0.395051712588688986E+00    0.870409082292589886E+02    0.586014316501763897E+05    0.996755983452796590E+00    0.472053998599242686E+01    0.380044489057818100E+04
    0.523293342560005870E-01    0.101427882737788563E+00    0.428395247302243820E+00    0.858231172760333152E+02    0.586014316364812184E+05    0.995850356909926404E+00    0.173974784166281071E+01    0.380047061713911717E+04
    0.771650591592966117E-01    0.720482624284858875E-01    0.355107277577870084E+00    0.863532105240369816E+02    0.586014316414632049E+05    0.996621901861975079E+00    0.128691840910141048E+00    0.380048816603511295E+04
    0.735090917472982219E-01    0.743805369580917419E-01    0.410418784300557282E+00    0.861315780254669221E+02    0.586014316480272028E+05    0.998117171107907097E+00    0.398966048175554011E+01    0.380049086741457495E+04
    0.828785364572610095E-01    0.666404470894337714E-01    0.445344371352002277E+00    0.865373248266925401E+02    0.586014316509334094E+05    0.997784372938310904E+00    0.389042757475980139E+01    0.380049852066298172E+04
    0.870169128211967791E-01    0.526405276155252760E-01    0.372705278596622946E+00    0.881272833426178721E+02    0.586014316345951083E+05    0.996914443545140472E+00    0.468011849921695244E+01    0.380050122004457717E+04
    0.898693347086329808E-01    0.558870763182487407E-01    0.407109190712870161E+00    0.876376695296425225E+02    0.586014316252261415E+05    0.999336638637158048E+00    0.400533386241029898E+01    0.380051016481574243E+04
    0.781573373351400202E-01    0.638480485790864360E-01    0.430342876973227262E+00    0.867710454808253502E+02    0.586014316283090811E+05    0.997397414221877776E+00    0.255515313694385693E+01    0.380053671942732808E+04
    0.861423486287452994E-01    0.587670084959453359E-01    0.409423645831482441E+00    0.872865760144633498E+02    0.586014316316898548E+05    0.996300042792442886E+00    0.206305443957710954E+01    0.380058368201691519E+04
    0.838007114993062907E-01    0.550228633700671835E-01    0.366659579119391676E+00    0.874932746683971772E+02    0.586014316337251585E+05    0.998773861222245429E+00    0.318031076266996671E+01    0.380060562729610319E+04
    0.595132217255603391E-01    0.966985917709766996E-01    0.428180225357038424E+00    0.856273743352012389E+02    0.586014316303978558E+05    0.995835577271984018E+00    0.126983608317477792E+01    0.380061714413591244E+04
    0.499812705493938234E-01    0.101487919866077164E+00    0.384755251949246535E+00    0.859225759458817322E+02    0.586014316413980923E+05    0.995600089439660385E+00    0.417099452719368635E+01    0.380062762084411588E+04
    0.849498659629936287E-01    0.584218742395336554E-01    0.423238471519997606E+00    0.871526020255149234E+02    0.586014316542367305E+05    0.997429530511586337E+00    0.202433937685027798E+01    0.380067988752697602E+04
    0.707993301693023436E-01    0.834337755254990487E-01    0.450738613426202250E+00    0.858779645521263291E+02    0.586014316316856566E+05    0.997804994477894613E+00    0.163877123399881497E+01    0.380071796635243481E+04
    0.869745102082522537E-01    0.648096228755432463E-01    0.374509069205332668E+00    0.868271972249136894E+02    0.586014316420646064E+05    0.998719802302826754E+00    0.148983512852877276E+01    0.380074131094147833E+04
    0.927707144508502779E-01    0.578603508628765320E-01    0.411181706278930692E+00    0.872924057764592902E+02    0.586014316420877221E+05    0.998375541089294716E+00    0.437132319290933857E+01    0.380085982895102507E+04
    0.738598471395856410E-01    0.690495523277344925E-01    0.401405903075772563E+00    0.865138259275301635E+02    0.586014316536811966E+05    0.996667498680936292E+00    0.695507480533277378E+00    0.380086973075153219E+04
    0.861294488339555409E-01    0.577763238259026979E-01    0.406834837969438368E+00    0.871314525994069982E+02    0.586014316318640122E+05    0.996871371227701530E+00    0.183741269480462899E+01    0.380091644851703950E+04
    0.878579205316731143E-01    0.552945112159518928E-01    0.399601138319795657E+00    0.873752751798420917E+02    0.586014316458287140E+05    0.998255388018338685E+00    0.285476041521710078E+00    0.380092509879965246E+04
    0.887930690051635385E-01    0.547334574050860889E-01    0.357005007035697097E+00    0.877794423429830744E+02    0.586014316485584422E+05    0.998038578327746784E+00    0.145398968553754759E+01    0.380095308901627914E+04
    0.764174761953998749E-01    0.776811580548058545E-01    0.414213232254161789E+00    0.858790423090318740E+02    0.586014316367919018E+05    0.997344750571082628E+00    0.290351346846493197E+01    0.380096565556587348E+04
    0.774805259345036634E-01    0.698007961214727329E-01    0.433807844109956819E+00    0.864370913658012796E+02    0.586014316279792984E+05    0.996282920736033750E+00    0.461527751072047998E+01    0.380098705804345536E+04
    0.510188534983341130E-01    0.104075653963761255E+00    0.409307429815106261E+00    0.858605097308675482E+02    0.586014316411324180E+05    0.997752583958875228E+00    0.474463651619293980E+01    0.380100915425342873E+04
    0.549874995726088514E-01    0.871936503371517624E-01    0.395642991223014440E+00    0.861781832848174929E+02    0.586014316397179500E+05    0.997368824234048823E+00    0.659867494965840296E+00    0.380102966648986057E+04
    0.654245206252691280E-01    0.904522910334432106E-01    0.425857294095065009E+00    0.858336023725334769E+02    0.586014316456304150E+05    0.996751089368914434E+00    0.414543667464335286E+01    0.380103412186630248E+04
    0.866567626199408192E-01    0.595791133960620264E-01    0.416874947337638913E+00    0.870635491887142621E+02    0.586014316441759875E+05    0.996110393852561726E+00    0.357390554879009947E+01    0.380104172664903854E+04
    0.812839510813530147E-01    0.579381916114285189E-01    0.406407142036177893E+00    0.873429443249944200E+02    0.586014316316710901E+05    0.999540427762392714E+00    0.279327947681287503E+01    0.380104365900606808E+04
    0.748091270835950783E-01    0.825504655429233347E-01    0.439341827886907843E+00    0.857856804700776223E+02    0.586014316363985781E+05    0.997632364860894016E+00    0.360369970555462560E+01    0.380108520781225616E+04
    0.868903185078612889E-01    0.569373340514782167E-01    0.394467140949841366E+00    0.874525200743738651E+02    0.586014316511077850E+05    0.996544862730311731E+00    0.168569888516506960E+01    0.380112596524706441E+04
    0.463432759260898677E-01    0.941561178957823208E-01    0.422243918866959722E+00    0.864988076700070252E+02    0.586014316457843743E+05    0.998584603334474963E+00    0.167566075004958348E+01    0.380113092726738250E+04
    0.766940274780671671E-01    0.717265560571611061E-01    0.382045943680743960E+00    0.862785983833279317E+02    0.586014316442536365E+05    0.995131660480324420E+00    0.319400684776096799E+01    0.380113648920469223E+04
    0.552228867287631528E-01    0.970965016850592610E-01    0.443809316989830172E+00    0.859594617966345282E+02    0.586014316495790481E+05    0.998111711103418786E+00    0.260410252540401199E+01    0.380115140769032496E+04
    0.861483546811607492E-01    0.533475164055454143E-01    0.413312484635413036E+00    0.879632072297409309E+02    0.586014316264976733E+05    0.998771582811631919E+00    0.116546030253885724E+01    0.380115567125959842E+04
    0.813863078309982613E-01    0.708777741763452068E-01    0.401255204745747496E+00    0.861650505775174622E+02    0.586014316410728788E+05    0.997104391887034369E+00    0.557464293055023208E+00    0.380116299142686785E+04
    0.558259152602277667E-01    0.939270808092784459E-01    0.380456567693461811E+00    0.859170926672770747E+02    0.586014316328474451E+05    0.996996792885047389E+00    0.158824177623124707E+01    0.380117405030768487E+04
    0.841441610722210021E-01    0.560253148813251306E-01    0.412819926167037332E+00    0.873029133765345335E+02    0.586014316365714185E+05    0.998849540157036975E+00    0.456895571578889914E+01    0.380118383026014271E+04
    0.619974743313321253E-01    0.835949944505178510E-01    0.404670709520951133E+00    0.860105181706541515E+02    0.586014316477273023E+05    0.995484324642654794E+00    0.110279643471936217E+01    0.380119799285816498E+04
    0.561136532001278512E-01    0.985748863729227764E-01    0.398095625673665632E+00    0.856971981120394730E+02    0.586014316516541148E+05    0.995928438218806500E+00    0.312404409085087398E+01    0.380122540775671314E+04
    0.819544611873535139E-01    0.638397604796685919E-01    0.356942583181238893E+00    0.867337488430695345E+02    0.586014316380624223E+05    0.997188944342196182E+00    0.420227857511784908E+01    0.380123105220827983E+04
    0.815076255728101884E-01    0.704435429721471801E-01    0.426023601431452403E+00    0.863920559238949863E+02    0.586014316518638516E+05    0.998914816523815086E+00    0.362224873209050013E+01    0.380123808506377100E+04
    0.698482824218724374E-01    0.810459455317148192E-01    0.432376413889401845E+00    0.859930881824338087E+02    0.586014316556329068E+05    0.997371358854897139E+00    0.268417088360471201E+01    0.380125602866817189E+04
    0.885642835538206913E-01    0.572463723935347987E-01    0.413034874999522905E+00    0.872812554058197207E+02    0.586014316494524755E+05    0.996902358726592608E+00    0.352495016913670023E+01    0.380128296010363601E+04
    0.673826330933446627E-01    0.874688111404203772E-01    0.441466535232926949E+00    0.856970446325507851E+02    0.586014316409504681E+05    0.995076797659183443E+00    0.310474852734041573E+00    0.380129123085788842E+04
    0.873858147599393953E-01    0.638777484449613159E-01    0.399526311297731251E+00    0.867077103554931341E+02    0.586014316519049316E+05    0.998699127832797684E+00    0.187881199663113563E+01    0.380129891896555819E+04
    0.850275687238861294E-01    0.643610616313437106E-01    0.443208035407881895E+00    0.868265720316816498E+02    0.586014316416198999E+05    0.998788229119764726E+00    0.364197205639339838E+01    0.380131207416579673E+04
    0.635367450748920704E-01    0.830453190531793561E-01    0.430256532674111569E+00    0.861360146542852192E+02    0.586014316290800052E+05    0.996166131058938920E+00    0.301945397887320599E+01    0.380131420872650051E+04
    0.692268813911517816E-01    0.773122258715567001E-01    0.408850652319159014E+00    0.862022624433493974E+02    0.586014316547673443E+05    0.993798927817120203E+00    0.716976998295471291E-01    0.380133746419063527E+04
    0.873260213595097867E-01    0.560617780276303143E-01    0.430559679728619971E+00    0.875959731110228859E+02    0.586014316495076127E+05    0.998428151599580094E+00    0.411475039815726440E+01    0.380134802044493790E+04
    0.872329126110484299E-01    0.545707346219689929E-01    0.360874196575361739E+00    0.876964384140531905E+02    0.586014316368301079E+05    0.996833095311586703E+00    0.175502609135818410E+01    0.380136251905787913E+04
    0.848966546222880425E-01    0.595308196056605760E-01    0.391611477706684530E+00    0.873568088067604549E+02    0.586014316400403477E+05    0.997900252837488511E+00    0.463808196805769590E+01    0.380137108971963789E+04
    0.585457967642783461E-01    0.937997840108835135E-01    0.431271508590382546E+00    0.858885577561507887E+02    0.586014316390131571E+05    0.998838084879770216E+00    0.144908401570930545E+01    0.380138042695656986E+04
    0.650455302132491725E-01    0.905085089733971976E-01    0.433102926590113291E+00    0.857291334320750309E+02    0.586014316278921397E+05    0.996555174074961636E+00    0.296369756490709069E+01    0.380139692366612144E+04
    0.876881465941869720E-01    0.565812785200676058E-01    0.361173107105909386E+00    0.875606927305866805E+02    0.586014316460013943E+05    0.997383600023418859E+00    0.331959870533033152E+01    0.380143694484476237E+04
    0.788559929409955729E-01    0.744112243608615193E-01    0.404331555213804317E+00    0.860176989294399448E+02    0.586014316353313552E+05    0.996116840783224378E+00    0.341183595821318431E+01    0.380144595928512899E+04
    0.658023584078877427E-01    0.919824732355308539E-01    0.397711766283048607E+00    0.856599952712624599E+02    0.586014316434654756E+05    0.996650118361009030E+00    0.310411556849385839E+01    0.380145722847718025E+04
    0.681353912351137098E-01    0.780665180948119930E-01    0.381984395023398982E+00    0.861969568303492650E+02    0.586014316478539549E+05    0.996415535862037904E+00    0.449339934038009226E+01    0.380147001142789031E+04
    0.776036089366937687E-01    0.793654573905419047E-01    0.401679746791031467E+00    0.859328244120841305E+02    0.586014316344039398E+05    0.995527770932771672E+00    0.387540694289321752E+00    0.380147402736288404E+04
    0.810077828307131376E-01    0.727927693859645175E-01    0.369078369686591856E+00    0.862343965476651562E+02    0.586014316403930570E+05    0.997366350609401486E+00    0.441830946029527194E+01    0.380148314854940963E+04
    0.518574854112014913E-01    0.986527417124358486E-01    0.432639595304465663E+00    0.859404829296303632E+02    0.586014316459428592E+05    0.995615354037606037E+00    0.863892177713975640E+00    0.380148721861304284E+04
    0.797392427596565340E-01    0.715565980705474419E-01    0.423024027988106899E+00    0.862838799390210909E+02    0.586014316244831643E+05    0.997278224815306702E+00    0.276233409693695409E+01    0.380149828355807949E+04
    0.658901059813385703E-01    0.903530892080142978E-01    0.397826075340041330E+00    0.855984920921087422E+02    0.586014316301870931E+05    0.996489923702273517E+00    0.106997987721824028E+01    0.380150998420769429E+04
    0.830534651149002490E-01    0.737686212067590469E-01    0.423811300158115911E+00    0.860657973866958770E+02    0.586014316405399732E+05    0.996165919517850718E+00    0.177870537483314772E+00    0.380155917844946634E+04
    0.809445165863377503E-01    0.697222467998027257E-01    0.435546942812569837E+00    0.864584045418897347E+02    0.586014316523701636E+05    0.997470454979542565E+00    0.358358446151985977E+01    0.380156050219774670E+04
    0.797297760720367676E-01    0.704687520902249759E-01    0.418390133870535474E+00    0.862790786962968070E+02    0.586014316341560916E+05    0.995628101037453694E+00    0.837102925631135308E+00    0.380156601625533312E+04
    0.607878255983059224E-01    0.917593489096855119E-01    0.430057180685055551E+00    0.857766367701524075E+02    0.586014316409433522E+05    0.994972958311823863E+00    0.171044477664941397E+01    0.380156874029270875E+04
    0.673893768726271103E-01    0.879725036363920160E-01    0.379742808692296929E+00    0.856719999797783771E+02    0.586014316345451880E+05    0.996160603385473742E+00    0.268282737456626164E+01    0.380157325905616744E+04
    0.754659227814034744E-01    0.757915716322804800E-01    0.420048338451912084E+00    0.862691496848036792E+02    0.586014316489097473E+05    0.998246288586614572E+00    0.160685562426572948E+01    0.380158736758888153E+04
    0.653848488132539318E-01    0.823817171663065867E-01    0.392137227360968788E+00    0.861096540703576494E+02    0.586014316306242981E+05    0.996911279740761325E+00    0.109756777536937000E+01    0.380160133916055156E+04
    0.582937730083693886E-01    0.874875737397948217E-01    0.379340942061098085E+00    0.859652264736588165E+02    0.586014316333843308E+05    0.996034920154062142E+00    0.365519596914805511E+00    0.380160452130265912E+04
    0.523225783884854329E-01    0.949632101262334605E-01    0.432527222925072674E+00    0.861312561514658341E+02    0.586014316265025336E+05    0.997253862244741329E+00    0.213579706021720384E+01    0.380161465257847885E+04
    0.771475965848496537E-01    0.664405606227475021E-01    0.439908316840084079E+00    0.866735038647402263E+02    0.586014316479328991E+05    0.997795549194436804E+00    0.318199053708849044E+01    0.380161933882563744E+04
    0.765979683897507757E-01    0.770411461437742334E-01    0.437947963080276781E+00    0.860700763654648568E+02    0.586014316503201917E+05    0.998055437575543491E+00    0.300950339447092530E+01    0.380167203101933910E+04
    0.814014741304967260E-01    0.734566400161600908E-01    0.419859437938521263E+00    0.861539200995999579E+02    0.586014316507438489E+05    0.998162537337208722E+00    0.214729306385958107E+01    0.380167767821161124E+04
    0.698896905586826739E-01    0.768517962876169580E-01    0.418800220523922240E+00    0.862292734457224270E+02    0.586014316352813330E+05    0.999019410213309644E+00    0.268431954067469958E+01    0.380168919320629766E+04
    0.765457239308989512E-01    0.637857347453253537E-01    0.405517932411238458E+00    0.869180181042142692E+02    0.586014316450313345E+05    0.998498031912125050E+00    0.145154523123036228E+01    0.380169294659753723E+04
    0.639961069798462984E-01    0.822522076288871029E-01    0.412066586082918795E+00    0.861926332444252239E+02    0.586014316387936997E+05    0.998228896371213592E+00    0.634598173666747090E+00    0.380169845407174125E+04
    0.844659804514832913E-01    0.669542322043459315E-01    0.414056345047073449E+00    0.865664379502329098E+02    0.586014316533159872E+05    0.998737399243879276E+00    0.237446523968050416E+01    0.380170649470540047E+04
    0.604452634384513299E-01    0.863036182928341167E-01    0.435143221783339196E+00    0.861561704680872680E+02    0.586014316485723903E+05    0.997697098427601237E+00    0.156220266130954410E+01    0.380170793416156175E+04
    0.724772857259054493E-01    0.831216466022509787E-01    0.395805711905027058E+00    0.858119700777282475E+02    0.586014316281175270E+05    0.996612177308467961E+00    0.230034814738328697E+01    0.380171161469737126E+04
    0.605892047331368158E-01    0.954693153761199537E-01    0.428809378387893181E+00    0.856551424291694303E+02    0.586014316324513202E+05    0.996004359673729578E+00    0.169736638067859413E+01    0.380176003274797040E+04
    0.798091673252868672E-01    0.701280242883177002E-01    0.423000704360382618E+00    0.864142118924998925E+02    0.586014316514785387E+05    0.994081521080955044E+00    0.298418560738597793E-01    0.380178827588285731E+04
    0.919418070428539014E-01    0.580472240970999753E-01    0.389264471939139545E+00    0.873024506439693653E+02    0.586014316382489487E+05    0.998810555819629187E+00    0.445571748311416371E+01    0.380179887903919371E+04
    0.869904585248138934E-01    0.579232070140020816E-01    0.387888898508864766E+00    0.874425158574325252E+02    0.586014316278188198E+05    0.997874517805035888E+00    0.486607057524276243E+01    0.380179918711509526E+04
    0.808222574377968073E-01    0.609427149747621966E-01    0.381871875834935259E+00    0.869826828966428565E+02    0.586014316330794754E+05    0.996342843236078357E+00    0.490497649050380513E+01    0.380182170205391776E+04
    0.776373082612033250E-01    0.654081035310468267E-01    0.400803223536692510E+00    0.865944773270324930E+02    0.586014316386313585E+05    0.997143688260277106E+00    0.462677125485539698E+01    0.380184269644477035E+04
    0.854932229851420866E-01    0.612608328716604811E-01    0.387567346800339829E+00    0.868729827268988117E+02    0.586014316328697023E+05    0.998745120185646984E+00    0.287938011305211505E+01    0.380185827630481253E+04
    0.743327435272135156E-01    0.804982572770261418E-01    0.407290513038572888E+00    0.857920445096286528E+02    0.586014316346523556E+05    0.996050981101114452E+00    0.107624695679587612E+01    0.380186176393104142E+04
    0.780885894116521984E-01    0.629921387565975932E-01    0.395891598577962966E+00    0.868581790306196098E+02    0.586014316506910400E+05    0.997578896103053170E+00    0.125356483011969755E+01    0.380194971381811320E+04
    0.808233644146505448E-01    0.699409969485937089E-01    0.423448574344501616E+00    0.863363131750622017E+02    0.586014316344761028E+05    0.998887258413978962E+00    0.344986182398912833E+01    0.380196533811810605E+04
    0.888838587542386815E-01    0.522881997766255768E-01    0.394644751621761714E+00    0.879972459544710404E+02    0.586014316444889118E+05    0.998972521069481756E+00    0.288495322096187623E+01    0.380198490636468159E+04
    0.628523155915276105E-01    0.878645566514680149E-01    0.446794005758588075E+00    0.858546726639007147E+02    0.586014316366725034E+05    0.996269195935815866E+00    0.399064690343076345E+00    0.380198659200833072E+04
    0.738995258249856013E-01    0.773167428782176730E-01    0.390959570319720229E+00    0.859668795214412569E+02    0.586014316507701224E+05    0.996351606830691905E+00    0.219944762968820096E+00    0.380199676881225105E+04
    0.834883466906544830E-01    0.556044338604530092E-01    0.414769397006948592E+00    0.876622828612107128E+02    0.586014316374884875E+05    0.998955674005135519E+00    0.168118339951888141E+01    0.380200233070194827E+04
    0.639982510743864474E-01    0.893093047213529834E-01    0.387151751240962128E+00    0.857923629031523660E+02    0.586014316478956316E+05    0.995352766641202757E+00    0.657755871245986334E+00    0.380202142868636838E+04
    0.639982510743864474E-01    0.893093047213529834E-01    0.387151751240962128E+00    0.857923629031523660E+02    0.586014316478956316E+05    0.995352766641202757E+00    0.657755871245986334E+00    0.380202142868636838E+04
    0.793826205456456269E-01    0.650184279891609374E-01    0.390897920159295642E+00    0.866215816694051597E+02    0.586014316367247811E+05    0.996165183496120710E+00    0.449544813903338536E+01    0.380202426024730676E+04
    0.877240935564404245E-01    0.579172071925608753E-01    0.387404557082630163E+00    0.872041832154635017E+02    0.586014316282505533E+05    0.998275731479539408E+00    0.898210084345974824E+00    0.380203472231467185E+04
    0.833648521387105601E-01    0.545562639212745434E-01    0.405500746163312997E+00    0.875376618044122665E+02    0.586014316425301004E+05    0.999305109756956744E+00    0.498679750391890320E+01    0.380204830195699105E+04
